assignment_id,task_id,replicate,condition_id,arm,generation,pair_id,reason,stage,path,criterion_id,details
da-12-2--rep-001--solver-luna--user-simulator-red-team-trace,da-12-2,1,user-simulator-red-team-trace,user,7,pair_d3e3c4345c34f0f5,PREFERENCE_CONFLICT,diagnosis,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-12-2/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0007/criterion-validation.json,,
da-12-2--rep-001--solver-luna--user-simulator-red-team-trace,da-12-2,1,user-simulator-red-team-trace,user,8,pair_cca0cc4795e46693,NO_SUPPORTED_RELATION,diagnosis,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-12-2/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0008/criterion-validation.json,,
da-12-2--rep-001--solver-luna--user-simulator-red-team-trace,da-12-2,1,user-simulator-red-team-trace,user,8,pair_d3e3c4345c34f0f5,PREFERENCE_CONFLICT,diagnosis,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-12-2/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0008/criterion-validation.json,,
da-12-2--rep-001--solver-luna--user-simulator-red-team-trace,da-12-2,1,user-simulator-red-team-trace,user,9,pair_f335034696ff7c5c,NO_SUPPORTED_RELATION,diagnosis,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-12-2/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0009/criterion-validation.json,,
da-12-2--rep-001--solver-luna--user-simulator-red-team-trace,da-12-2,1,user-simulator-red-team-trace,user,9,pair_d3e3c4345c34f0f5,PREFERENCE_CONFLICT,diagnosis,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-12-2/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0009/criterion-validation.json,,
da-12-2--rep-001--solver-luna--user-simulator-red-team-trace,da-12-2,1,user-simulator-red-team-trace,user,10,pair_d3e3c4345c34f0f5,PREFERENCE_CONFLICT,diagnosis,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-12-2/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0010/criterion-validation.json,,
da-12-2--rep-001--solver-luna--user-simulator-red-team-trace,da-12-2,1,user-simulator-red-team-trace,user,11,pair_f87ebc0fb87910f0,NO_SUPPORTED_RELATION,diagnosis,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-12-2/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0011/criterion-validation.json,,
da-12-2--rep-001--solver-luna--user-simulator-red-team-trace,da-12-2,1,user-simulator-red-team-trace,user,11,pair_d3e3c4345c34f0f5,PREFERENCE_CONFLICT,diagnosis,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-12-2/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0011/criterion-validation.json,,
da-19-6--rep-003--solver-luna--full-red-team-trace,da-19-6,3,full-red-team-trace,full,2,pair_09cc0978eb5f9245,PREFERENCE_CONFLICT,diagnosis,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-19-6/rep-003/luna/full-red-team-trace/rubric-generations/generation-0002/criterion-validation.json,,
da-19-6--rep-003--solver-luna--full-red-team-trace,da-19-6,3,full-red-team-trace,full,4,pair_d7687b5d3bba29be,PREFERENCE_CONFLICT,diagnosis,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-19-6/rep-003/luna/full-red-team-trace/rubric-generations/generation-0004/criterion-validation.json,,
da-19-6--rep-003--solver-luna--full-red-team-trace,da-19-6,3,full-red-team-trace,full,5,pair_d7687b5d3bba29be,NO_SUPPORTED_RELATION,diagnosis,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-19-6/rep-003/luna/full-red-team-trace/rubric-generations/generation-0005/criterion-validation.json,,
da-19-6--rep-003--solver-luna--full-red-team-trace,da-19-6,3,full-red-team-trace,full,6,pair_33b54d989b19ae2a,NO_SUPPORTED_RELATION,diagnosis,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-19-6/rep-003/luna/full-red-team-trace/rubric-generations/generation-0006/criterion-validation.json,,
da-19-6--rep-003--solver-luna--full-red-team-trace,da-19-6,3,full-red-team-trace,full,6,pair_89e510a103d21eda,NO_SUPPORTED_RELATION,diagnosis,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-19-6/rep-003/luna/full-red-team-trace/rubric-generations/generation-0006/criterion-validation.json,,
da-13-6--rep-002--solver-luna--full-red-team-trace,da-13-6,2,full-red-team-trace,full,4,pair_b5b0221091698daa,PREFERENCE_CONFLICT,diagnosis,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-6/rep-002/luna/full-red-team-trace/rubric-generations/generation-0004/criterion-validation.json,,
da-13-6--rep-002--solver-luna--full-red-team-trace,da-13-6,2,full-red-team-trace,full,5,pair_b5b0221091698daa,PREFERENCE_CONFLICT,diagnosis,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-6/rep-002/luna/full-red-team-trace/rubric-generations/generation-0005/criterion-validation.json,,
da-13-6--rep-002--solver-luna--full-red-team-trace,da-13-6,2,full-red-team-trace,full,6,pair_b5b0221091698daa,PREFERENCE_CONFLICT,diagnosis,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-6/rep-002/luna/full-red-team-trace/rubric-generations/generation-0006/criterion-validation.json,,
da-15-1--rep-002--solver-luna--user-simulator-red-team-trace,da-15-1,2,user-simulator-red-team-trace,user,2,pair_63de4d4606f728fd,PREFERENCE_CONFLICT,diagnosis,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-1/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0002/criterion-validation.json,,
da-15-1--rep-002--solver-luna--user-simulator-red-team-trace,da-15-1,2,user-simulator-red-team-trace,user,3,pair_87c200ce479535c5,NO_SUPPORTED_RELATION,diagnosis,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-1/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0003/criterion-validation.json,,
da-15-1--rep-002--solver-luna--user-simulator-red-team-trace,da-15-1,2,user-simulator-red-team-trace,user,7,,candidate_ineligible,validation,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-1/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0007/criterion-validation.json,elicited_dbfd3faeee55eb06,"[{""artifact_id"": ""artifact_6871a95fd2755c8f"", ""reason"": ""application_undecidable""}]"
da-16-1--rep-003--solver-luna--full-red-team-trace,da-16-1,3,full-red-team-trace,full,3,pair_27671d9a4b6700d0,NO_SUPPORTED_RELATION,diagnosis,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-16-1/rep-003/luna/full-red-team-trace/rubric-generations/generation-0003/criterion-validation.json,,
da-16-1--rep-003--solver-luna--full-red-team-trace,da-16-1,3,full-red-team-trace,full,3,pair_483b79c489ac05f9,NO_SUPPORTED_RELATION,diagnosis,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-16-1/rep-003/luna/full-red-team-trace/rubric-generations/generation-0003/criterion-validation.json,,
da-16-1--rep-003--solver-luna--full-red-team-trace,da-16-1,3,full-red-team-trace,full,4,pair_7a85a81be31724fa,PREFERENCE_CONFLICT,diagnosis,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-16-1/rep-003/luna/full-red-team-trace/rubric-generations/generation-0004/criterion-validation.json,,
da-16-1--rep-003--solver-luna--full-red-team-trace,da-16-1,3,full-red-team-trace,full,4,pair_483b79c489ac05f9,NO_SUPPORTED_RELATION,diagnosis,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-16-1/rep-003/luna/full-red-team-trace/rubric-generations/generation-0004/criterion-validation.json,,
da-16-1--rep-003--solver-luna--full-red-team-trace,da-16-1,3,full-red-team-trace,full,5,pair_483b79c489ac05f9,NO_SUPPORTED_RELATION,diagnosis,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-16-1/rep-003/luna/full-red-team-trace/rubric-generations/generation-0005/criterion-validation.json,,
da-16-1--rep-003--solver-luna--full-red-team-trace,da-16-1,3,full-red-team-trace,full,5,pair_27671d9a4b6700d0,NO_SUPPORTED_RELATION,diagnosis,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-16-1/rep-003/luna/full-red-team-trace/rubric-generations/generation-0005/criterion-validation.json,,
da-16-1--rep-003--solver-luna--full-red-team-trace,da-16-1,3,full-red-team-trace,full,6,pair_483b79c489ac05f9,NO_SUPPORTED_RELATION,diagnosis,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-16-1/rep-003/luna/full-red-team-trace/rubric-generations/generation-0006/criterion-validation.json,,
da-16-1--rep-003--solver-luna--full-red-team-trace,da-16-1,3,full-red-team-trace,full,7,pair_483b79c489ac05f9,NO_SUPPORTED_RELATION,diagnosis,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-16-1/rep-003/luna/full-red-team-trace/rubric-generations/generation-0007/criterion-validation.json,,
da-18-7--rep-003--solver-luna--user-simulator-red-team-trace,da-18-7,3,user-simulator-red-team-trace,user,2,pair_572464d67f35ba05,NO_SUPPORTED_RELATION,diagnosis,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-18-7/rep-003/luna/user-simulator-red-team-trace/rubric-generations/generation-0002/criterion-validation.json,,
da-18-7--rep-003--solver-luna--user-simulator-red-team-trace,da-18-7,3,user-simulator-red-team-trace,user,5,pair_572464d67f35ba05,NO_SUPPORTED_RELATION,diagnosis,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-18-7/rep-003/luna/user-simulator-red-team-trace/rubric-generations/generation-0005/criterion-validation.json,,
da-15-8--rep-003--solver-luna--full-red-team-trace,da-15-8,3,full-red-team-trace,full,2,pair_4167587e50af7ca3,NO_SUPPORTED_RELATION,diagnosis,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-8/rep-003/luna/full-red-team-trace/rubric-generations/generation-0002/criterion-validation.json,,
da-15-8--rep-003--solver-luna--full-red-team-trace,da-15-8,3,full-red-team-trace,full,3,pair_4167587e50af7ca3,PREFERENCE_CONFLICT,diagnosis,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-8/rep-003/luna/full-red-team-trace/rubric-generations/generation-0003/criterion-validation.json,,
da-15-8--rep-003--solver-luna--full-red-team-trace,da-15-8,3,full-red-team-trace,full,4,pair_4167587e50af7ca3,PREFERENCE_CONFLICT,diagnosis,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-8/rep-003/luna/full-red-team-trace/rubric-generations/generation-0004/criterion-validation.json,,
da-15-8--rep-003--solver-luna--full-red-team-trace,da-15-8,3,full-red-team-trace,full,5,pair_094d817ea6d15686,NO_SUPPORTED_RELATION,diagnosis,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-8/rep-003/luna/full-red-team-trace/rubric-generations/generation-0005/criterion-validation.json,,
da-15-8--rep-003--solver-luna--full-red-team-trace,da-15-8,3,full-red-team-trace,full,5,pair_4167587e50af7ca3,PREFERENCE_CONFLICT,diagnosis,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-8/rep-003/luna/full-red-team-trace/rubric-generations/generation-0005/criterion-validation.json,,
da-15-8--rep-003--solver-luna--full-red-team-trace,da-15-8,3,full-red-team-trace,full,6,pair_47fbfef930f6678a,PREFERENCE_CONFLICT,diagnosis,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-8/rep-003/luna/full-red-team-trace/rubric-generations/generation-0006/criterion-validation.json,,
da-15-8--rep-003--solver-luna--full-red-team-trace,da-15-8,3,full-red-team-trace,full,6,pair_094d817ea6d15686,NO_SUPPORTED_RELATION,diagnosis,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-8/rep-003/luna/full-red-team-trace/rubric-generations/generation-0006/criterion-validation.json,,
da-19-6--rep-001--solver-luna--user-simulator-red-team-trace,da-19-6,1,user-simulator-red-team-trace,user,3,pair_48f4c1071533b42c,NO_SUPPORTED_RELATION,diagnosis,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-19-6/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0003/criterion-validation.json,,
da-19-6--rep-001--solver-luna--user-simulator-red-team-trace,da-19-6,1,user-simulator-red-team-trace,user,5,pair_48f4c1071533b42c,NO_SUPPORTED_RELATION,diagnosis,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-19-6/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0005/criterion-validation.json,,
da-14-3--rep-001--solver-luna--user-simulator-red-team-trace,da-14-3,1,user-simulator-red-team-trace,user,2,pair_b32c74d837d7da9c,PREFERENCE_CONFLICT,diagnosis,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-3/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0002/criterion-validation.json,,
da-14-3--rep-001--solver-luna--user-simulator-red-team-trace,da-14-3,1,user-simulator-red-team-trace,user,3,pair_b32c74d837d7da9c,PREFERENCE_CONFLICT,diagnosis,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-3/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0003/criterion-validation.json,,
da-14-3--rep-001--solver-luna--user-simulator-red-team-trace,da-14-3,1,user-simulator-red-team-trace,user,4,pair_b32c74d837d7da9c,PREFERENCE_CONFLICT,diagnosis,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-3/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0004/criterion-validation.json,,
da-14-3--rep-001--solver-luna--user-simulator-red-team-trace,da-14-3,1,user-simulator-red-team-trace,user,5,pair_9b951fc7a2c70ea1,PREFERENCE_CONFLICT,diagnosis,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-3/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0005/criterion-validation.json,,
da-14-3--rep-001--solver-luna--user-simulator-red-team-trace,da-14-3,1,user-simulator-red-team-trace,user,6,pair_b32c74d837d7da9c,PREFERENCE_CONFLICT,diagnosis,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-3/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0006/criterion-validation.json,,
da-10-1--rep-003--solver-luna--user-simulator-red-team-trace,da-10-1,3,user-simulator-red-team-trace,user,7,,candidate_ineligible,validation,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-10-1/rep-003/luna/user-simulator-red-team-trace/rubric-generations/generation-0007/criterion-validation.json,elicited_18e8438d317ca2a9,"[{""artifact_id"": ""artifact_3b2c4c27c2050bbb"", ""reason"": ""application_undecidable""}]"
da-10-1--rep-003--solver-luna--user-simulator-red-team-trace,da-10-1,3,user-simulator-red-team-trace,user,8,pair_5200255b8e42c27b,PREFERENCE_CONFLICT,diagnosis,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-10-1/rep-003/luna/user-simulator-red-team-trace/rubric-generations/generation-0008/criterion-validation.json,,
da-10-1--rep-003--solver-luna--user-simulator-red-team-trace,da-10-1,3,user-simulator-red-team-trace,user,9,pair_780c862aaca15e8f,NO_SUPPORTED_RELATION,diagnosis,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-10-1/rep-003/luna/user-simulator-red-team-trace/rubric-generations/generation-0009/criterion-validation.json,,
da-10-1--rep-003--solver-luna--user-simulator-red-team-trace,da-10-1,3,user-simulator-red-team-trace,user,10,pair_780c862aaca15e8f,NO_SUPPORTED_RELATION,diagnosis,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-10-1/rep-003/luna/user-simulator-red-team-trace/rubric-generations/generation-0010/criterion-validation.json,,
da-10-1--rep-003--solver-luna--user-simulator-red-team-trace,da-10-1,3,user-simulator-red-team-trace,user,11,pair_780c862aaca15e8f,NO_SUPPORTED_RELATION,diagnosis,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-10-1/rep-003/luna/user-simulator-red-team-trace/rubric-generations/generation-0011/criterion-validation.json,,
da-13-6--rep-002--solver-luna--user-simulator-red-team-trace,da-13-6,2,user-simulator-red-team-trace,user,4,pair_b5b0221091698daa,PREFERENCE_CONFLICT,diagnosis,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-6/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0004/criterion-validation.json,,
da-13-6--rep-002--solver-luna--user-simulator-red-team-trace,da-13-6,2,user-simulator-red-team-trace,user,6,pair_8475a9bec9584884,PREFERENCE_CONFLICT,diagnosis,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-6/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0006/criterion-validation.json,,
da-13-1--rep-002--solver-luna--user-simulator-red-team-trace,da-13-1,2,user-simulator-red-team-trace,user,4,pair_4c819c38129f3014,PREFERENCE_CONFLICT,diagnosis,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-1/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0004/criterion-validation.json,,
da-13-1--rep-002--solver-luna--user-simulator-red-team-trace,da-13-1,2,user-simulator-red-team-trace,user,4,pair_5214e7bafe829207,NO_SUPPORTED_RELATION,diagnosis,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-1/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0004/criterion-validation.json,,
da-13-1--rep-002--solver-luna--user-simulator-red-team-trace,da-13-1,2,user-simulator-red-team-trace,user,5,pair_4c819c38129f3014,NO_SUPPORTED_RELATION,diagnosis,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-1/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0005/criterion-validation.json,,
da-13-1--rep-002--solver-luna--user-simulator-red-team-trace,da-13-1,2,user-simulator-red-team-trace,user,6,pair_1627c71e29191e37,NO_SUPPORTED_RELATION,diagnosis,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-1/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0006/criterion-validation.json,,
da-13-1--rep-002--solver-luna--user-simulator-red-team-trace,da-13-1,2,user-simulator-red-team-trace,user,10,pair_d3b0dedbc76e6aaa,NO_SUPPORTED_RELATION,diagnosis,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-1/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0010/criterion-validation.json,,
da-13-3--rep-003--solver-luna--full-red-team-trace,da-13-3,3,full-red-team-trace,full,2,pair_a8ebe283d0d86a70,NO_SUPPORTED_RELATION,diagnosis,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-3/rep-003/luna/full-red-team-trace/rubric-generations/generation-0002/criterion-validation.json,,
da-13-3--rep-003--solver-luna--full-red-team-trace,da-13-3,3,full-red-team-trace,full,3,pair_1497ab1cee865362,PREFERENCE_CONFLICT,diagnosis,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-3/rep-003/luna/full-red-team-trace/rubric-generations/generation-0003/criterion-validation.json,,
da-13-3--rep-003--solver-luna--full-red-team-trace,da-13-3,3,full-red-team-trace,full,3,pair_a8ebe283d0d86a70,NO_SUPPORTED_RELATION,diagnosis,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-3/rep-003/luna/full-red-team-trace/rubric-generations/generation-0003/criterion-validation.json,,
da-13-3--rep-003--solver-luna--full-red-team-trace,da-13-3,3,full-red-team-trace,full,4,pair_a8ebe283d0d86a70,NO_SUPPORTED_RELATION,diagnosis,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-3/rep-003/luna/full-red-team-trace/rubric-generations/generation-0004/criterion-validation.json,,
da-13-3--rep-003--solver-luna--full-red-team-trace,da-13-3,3,full-red-team-trace,full,4,pair_1497ab1cee865362,PREFERENCE_CONFLICT,diagnosis,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-3/rep-003/luna/full-red-team-trace/rubric-generations/generation-0004/criterion-validation.json,,
da-13-3--rep-003--solver-luna--full-red-team-trace,da-13-3,3,full-red-team-trace,full,5,pair_a8ebe283d0d86a70,NO_SUPPORTED_RELATION,diagnosis,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-3/rep-003/luna/full-red-team-trace/rubric-generations/generation-0005/criterion-validation.json,,
da-13-3--rep-003--solver-luna--full-red-team-trace,da-13-3,3,full-red-team-trace,full,6,pair_a8ebe283d0d86a70,NO_SUPPORTED_RELATION,diagnosis,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-3/rep-003/luna/full-red-team-trace/rubric-generations/generation-0006/criterion-validation.json,,
da-12-2--rep-003--solver-luna--full-red-team-trace,da-12-2,3,full-red-team-trace,full,2,pair_2f030841f9a78b6b,NO_SUPPORTED_RELATION,diagnosis,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-12-2/rep-003/luna/full-red-team-trace/rubric-generations/generation-0002/criterion-validation.json,,
da-12-2--rep-003--solver-luna--full-red-team-trace,da-12-2,3,full-red-team-trace,full,3,pair_2f030841f9a78b6b,NO_SUPPORTED_RELATION,diagnosis,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-12-2/rep-003/luna/full-red-team-trace/rubric-generations/generation-0003/criterion-validation.json,,
da-12-2--rep-003--solver-luna--full-red-team-trace,da-12-2,3,full-red-team-trace,full,4,pair_2f030841f9a78b6b,PREFERENCE_CONFLICT,diagnosis,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-12-2/rep-003/luna/full-red-team-trace/rubric-generations/generation-0004/criterion-validation.json,,
da-12-2--rep-003--solver-luna--full-red-team-trace,da-12-2,3,full-red-team-trace,full,5,pair_2f030841f9a78b6b,PREFERENCE_CONFLICT,diagnosis,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-12-2/rep-003/luna/full-red-team-trace/rubric-generations/generation-0005/criterion-validation.json,,
