assignment_id,task_id,replicate,condition_id,arm,root,retained_revisions,solver_turns,stop_reason,online_updates,online_proposed,online_admitted,first_online_admission,first_reminder_turn,pre_turn1_online_admission,pre_turn1_reminder,proactive_reminders,corrective_reminders,penalized_feedback_opportunities,learning_attempts,learning_provider_failures,manifest_sha256,state_sha256
da-18-5--rep-001--solver-luna--user-simulator-red-team-trace,da-18-5,1,user-simulator-red-team-trace,user,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-18-5/rep-001/luna/user-simulator-red-team-trace,4,5,no_change,5,6,3,2,1,True,True,3,0,0,0,0,f26d653dbac82edba0e8a87bce09098cb9ad2a75a85bfcc4444827f42f627433,7454b9812d295ea3fe6e573ad638e8309d18140f0e49ec368d498dc6141d72f0
da-10-3--rep-001--solver-luna--full-red-team-trace,da-10-3,1,full-red-team-trace,full,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-10-3/rep-001/luna/full-red-team-trace,4,5,no_change,5,0,0,,,False,False,0,0,0,0,0,491da4cbe09c2bdfe39b5ce6095880e6af459373965c33c5eb288bb173775e67,57edbaaadd5ac70f15707fc7651406955d03bbccf4bb67b9cc636906d7ad4d8b
da-19-6--rep-003--solver-luna--user-simulator-red-team-trace,da-19-6,3,user-simulator-red-team-trace,user,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-19-6/rep-003/luna/user-simulator-red-team-trace,10,10,max_revisions,10,2,1,4,1,False,True,2,2,2,0,0,e11c6ae9a2edc56bebaa15b23e8da01d351da126ee13dc0eef1aa3f48963358f,17b2e60ef78582ae9405635687da07c9c13de2769025952656c4b04dd573dfac
da-15-7--rep-001--solver-luna--user-simulator-red-team-trace,da-15-7,1,user-simulator-red-team-trace,user,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-7/rep-001/luna/user-simulator-red-team-trace,10,10,max_revisions,10,6,3,3,2,False,False,1,2,2,0,0,c8fde0d1d313fe6a6d68226821108b7e883f5aa6de94a0ef4f3c4002c33382a7,c3a5bb94ce19a00dd1aaedc9f72988b3da3c7d60af0ed36f82e90a9df32aeff9
da-15-7--rep-003--solver-luna--full-red-team-trace,da-15-7,3,full-red-team-trace,full,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-7/rep-003/luna/full-red-team-trace,5,6,no_change,6,4,0,,,False,False,0,0,0,0,0,44df906a4974119a34964457c186ee1e6cfe0f229fd13932d543e3bfffcb37f6,2d882028f9d31e8eb05247ead709fec14f37e8d90b9329a3aa04eb87764dc46a
da-10-1--rep-002--solver-luna--user-simulator-red-team-trace,da-10-1,2,user-simulator-red-team-trace,user,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-10-1/rep-002/luna/user-simulator-red-team-trace,5,6,no_change,6,8,3,2,1,True,True,1,1,1,0,0,bbacfd9618e21e9c4039767d35ac056c23d47408206f139874a3ed8fe18a6fa8,72158480aa0c146381110731187fc270a848a5bd7893172e792edb9cfc46698f
da-10-3--rep-003--solver-luna--user-simulator-red-team-trace,da-10-3,3,user-simulator-red-team-trace,user,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-10-3/rep-003/luna/user-simulator-red-team-trace,4,5,no_change,5,4,0,,,False,False,0,0,0,0,0,6dd9ae506ab7a68eaec5666776c8543a823cc0dbba932db9340fe093397de45e,8c802f1e4da3190ab81efcb4a0931b427805e102ba61ff45218d118eb8b2fa74
da-13-1--rep-001--solver-luna--full-red-team-trace,da-13-1,1,full-red-team-trace,full,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-1/rep-001/luna/full-red-team-trace,4,5,no_change,5,6,2,2,1,True,True,2,0,0,0,0,7f342db9e318a3b46e2fec0f2ab3a854ea9a9de3a263b5420a0d24e1f03fb3e2,7eb3b6326053deb48355eba7af66203dae30eff0298c547d10a7a65206b31758
da-18-5--rep-003--solver-luna--user-simulator-red-team-trace,da-18-5,3,user-simulator-red-team-trace,user,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-18-5/rep-003/luna/user-simulator-red-team-trace,10,10,max_revisions,10,12,5,2,1,True,True,3,1,1,0,0,803a2043d8cda6ac9ec617b771c4420055288d2afdd5d80663a67e8ebb04f094,6a991a2e86ace5d64a1f7ff06225f3f4f376adbf2e0a76f4a20e6500cfc32875
da-15-1--rep-003--solver-luna--full-red-team-trace,da-15-1,3,full-red-team-trace,full,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-1/rep-003/luna/full-red-team-trace,4,5,no_change,5,4,0,,,False,False,0,0,0,0,0,9f1f97a73a455561262b83852799e263a1f3bb2b771cc543a8e3c198dbb77310,c9c42abeb51fb2e6b35d044b1b442d169abf9e3a2b1d86dc6c691158407e53db
da-18-5--rep-001--solver-luna--full-red-team-trace,da-18-5,1,full-red-team-trace,full,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-18-5/rep-001/luna/full-red-team-trace,4,5,no_change,5,4,2,2,1,True,True,2,0,0,0,0,9e3ecf9f4282d2adbfc133b379841528569fc1f8b5e6054f5825ae6af846e8fc,a8a3ca358de5a7422a09d972acc4bbb616e2c16e42fdb2b937c2439ddcdfb88f
da-12-4--rep-001--solver-luna--full-red-team-trace,da-12-4,1,full-red-team-trace,full,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-12-4/rep-001/luna/full-red-team-trace,4,5,no_change,5,4,0,,,False,False,0,0,0,0,0,e69d62b7effff80bd6135c9cb60a39e84413da88b06f6cd94013cc6aa85ba53b,c446204d5b6d9ea5f22ab987249f69080ea91199752b360b54b79038eb2b4581
da-12-2--rep-001--solver-luna--full-red-team-trace,da-12-2,1,full-red-team-trace,full,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-12-2/rep-001/luna/full-red-team-trace,4,5,no_change,5,4,1,2,1,True,True,1,0,0,0,0,3f106d99f309ae58a4e5a4348b6ba5a912253589700e349b360b7457aa84e6f3,96690842df613a03b788f74752428beca464ce2190bc2b6240c182d97635d6fd
da-14-3--rep-003--solver-luna--user-simulator-red-team-trace,da-14-3,3,user-simulator-red-team-trace,user,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-3/rep-003/luna/user-simulator-red-team-trace,4,5,no_change,5,5,3,3,1,False,True,3,0,0,0,0,a50273727ee5c13b2f2a244fadcdff58c435718f10bfadb940a9dfd56817f766,dc3788575f4b24fb318cd87c19903c6fc49e10a60ab65b560e77bf51577317f1
da-13-6--rep-003--solver-luna--full-red-team-trace,da-13-6,3,full-red-team-trace,full,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-6/rep-003/luna/full-red-team-trace,4,5,no_change,5,5,0,,1,False,True,1,0,0,0,0,0e4d796d36f02a18779e6fdd44079370ade14fc88021a684e81c3de780e0d210,5fafd7c8c65ffd5b434ca7e95ba7e2f071105c83fbed2c32689215e18fd4590f
da-15-2--rep-003--solver-luna--user-simulator-red-team-trace,da-15-2,3,user-simulator-red-team-trace,user,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-2/rep-003/luna/user-simulator-red-team-trace,6,7,no_change,7,8,1,6,1,False,True,0,7,7,0,0,cb5d90676c8ffd1ac271c880f9a958377c510bc11a8ecce0ce99e4855302e405,44c1454a1cdbdd8baca1b3bd2865d40ddd6ca784dd6b822198dda8b2eaa2f012
da-19-1--rep-002--solver-luna--full-red-team-trace,da-19-1,2,full-red-team-trace,full,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-19-1/rep-002/luna/full-red-team-trace,4,5,no_change,5,2,2,3,2,False,False,2,0,0,0,0,4de7cadbc42e1e100fb6c0e7747ef8102d20baae54943bf1da44f6c920f3e734,d0ce50213eb18b94eb8b389b28212d4a4d18051b3594b0e9ef837e32d2fbedf9
da-14-1--rep-001--solver-luna--full-red-team-trace,da-14-1,1,full-red-team-trace,full,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-1/rep-001/luna/full-red-team-trace,4,5,no_change,5,5,1,2,1,True,True,1,0,0,0,0,e1f3e9912654fb41bfc2b857f77e2ec9de7ce713ff02d25919d3e51f0966c29e,d3545ce47dc8e9905cbc7c91d8550a6c1212cbef9bb7b0af4fe3ede01f9ca9c8
da-10-1--rep-002--solver-luna--full-red-team-trace,da-10-1,2,full-red-team-trace,full,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-10-1/rep-002/luna/full-red-team-trace,4,5,no_change,5,5,0,,,False,False,0,0,0,0,0,2b590e1006604bfa87f199ee95a27c0184d9c4137c27eacede54081224f603d1,a1c8f486ab4f58be7fd0de8f2149199d6c4850be8097a1a8be9a053969b8319a
da-19-1--rep-003--solver-luna--full-red-team-trace,da-19-1,3,full-red-team-trace,full,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-19-1/rep-003/luna/full-red-team-trace,4,5,no_change,5,6,1,6,5,False,False,1,0,0,0,0,cf7acae499fd21d9b4454fb86b5379ab827e3d669cacf579dc92ff9cdc2169f7,a5d89063b798ca43e59bbb561d363d8abd236dfae17c068041c4f1a3e5217c45
da-18-5--rep-002--solver-luna--user-simulator-red-team-trace,da-18-5,2,user-simulator-red-team-trace,user,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-18-5/rep-002/luna/user-simulator-red-team-trace,4,5,no_change,5,6,0,,,False,False,0,0,0,0,0,02b0004af7bf510c947e02aa99e174cb4920c26471f60691b62e70773eb06957,de81cca8ea92228643993f57e772792aee57efaa937f2da05085c604adfef69e
da-10-3--rep-002--solver-luna--full-red-team-trace,da-10-3,2,full-red-team-trace,full,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-10-3/rep-002/luna/full-red-team-trace,4,5,no_change,5,3,2,3,2,False,False,1,2,2,0,0,55ce4b6a08ed5279ae5c9d1fbb84e8152eecac04c2ec41966c200c167b2437e9,88087b64b91e9533b28937fd8fdf3e3ba72f38fc66886b5572dc6bf9c6622e50
da-10-3--rep-001--solver-luna--user-simulator-red-team-trace,da-10-3,1,user-simulator-red-team-trace,user,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-10-3/rep-001/luna/user-simulator-red-team-trace,9,10,no_change,10,15,0,,,False,False,0,0,0,0,0,f91ff0e6c65e0f2b7d3c52ac6aa46a230d38083127fefb82d7a352190790d705,77195637333ccb8ebcebb715a9beca21e709efe6d519b336eed15424f478cb26
da-13-1--rep-002--solver-luna--full-red-team-trace,da-13-1,2,full-red-team-trace,full,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-1/rep-002/luna/full-red-team-trace,4,5,no_change,5,3,0,,,False,False,0,0,0,0,0,76e56b7d7a0b926962024aaacb55e14104f94f0807a3a292cfaf5563d1cf56a8,73db07afe9d35f7896041654075a3a0c9511ec3bdab1be322a3d488683939506
da-14-8--rep-001--solver-luna--full-red-team-trace,da-14-8,1,full-red-team-trace,full,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-8/rep-001/luna/full-red-team-trace,4,5,no_change,5,5,0,,1,False,True,1,0,0,0,0,80be9cea8f3d6936b9e9f9e11c4dd00fda8cb4e241509ef07e979cb99c8681ff,2908a5265fa3035d3a5de6dc93851a9bd9f53a898df883853a38eeab7331ca59
da-18-7--rep-003--solver-luna--full-red-team-trace,da-18-7,3,full-red-team-trace,full,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-18-7/rep-003/luna/full-red-team-trace,4,5,no_change,5,3,2,4,3,False,False,2,0,0,0,0,0cb24a8a479baa64010003bf363bc4363948c5fce50ac117bf9711c212e8f4ee,e97d36d16d06a89a54af9c3f055389c535c81c9fdbfcea9889294bec38e434d7
da-10-1--rep-001--solver-luna--user-simulator-red-team-trace,da-10-1,1,user-simulator-red-team-trace,user,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-10-1/rep-001/luna/user-simulator-red-team-trace,4,5,no_change,5,3,1,4,3,False,False,1,0,0,0,0,53957a3be4175082ca8d586a6bf84cb5143871d0ef7e5a2aaff9611e41052f98,4325ead83a8b963405f23d2e2e476976a0418cd13c081703d9efb0bc6dd92826
da-15-2--rep-002--solver-luna--full-red-team-trace,da-15-2,2,full-red-team-trace,full,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-2/rep-002/luna/full-red-team-trace,7,8,no_change,8,8,3,3,1,False,True,1,4,4,0,0,f34b7e036488b0ba8dfa4f311ad71c5bca1002fb90965b4fca015c371282f911,afe5111284857bbacbeb82294b32d78ca58cd94ecfd0cf8907f3a2c19b6f3841
da-10-3--rep-003--solver-luna--full-red-team-trace,da-10-3,3,full-red-team-trace,full,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-10-3/rep-003/luna/full-red-team-trace,4,5,no_change,5,5,0,,,False,False,0,0,0,0,0,aacf2575ce2ba5788076357f321e445d8a49fcb27098af5fabb5a128e6e96696,c32442b02c0ed37ceef92773ccdabefabf3356d35b98f498d0ea35c24a649c76
da-15-1--rep-003--solver-luna--user-simulator-red-team-trace,da-15-1,3,user-simulator-red-team-trace,user,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-1/rep-003/luna/user-simulator-red-team-trace,10,10,max_revisions,10,12,3,2,1,True,True,3,0,0,0,0,abfca87fe50f003f1592d01cfdcd7d8a15ec159113bdc86fef526bfb0725db5e,38a6184a2474cf2c8a864ee0fa58b4c2c1138bfa04aa50997d82f4ffcbccf08c
da-13-6--rep-003--solver-luna--user-simulator-red-team-trace,da-13-6,3,user-simulator-red-team-trace,user,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-6/rep-003/luna/user-simulator-red-team-trace,8,9,no_change,9,6,2,6,1,False,True,3,0,0,0,0,bd9123f3ff81060601eff0cb541fb809f4f8a8c2c3495527e89212c1d74314ef,735449b0ca6197e4f8b8a22a6701943459ef04848f410e59031286d630e7d238
da-13-5--rep-001--solver-luna--full-red-team-trace,da-13-5,1,full-red-team-trace,full,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-5/rep-001/luna/full-red-team-trace,4,5,no_change,5,1,0,,,False,False,0,0,0,0,0,73536acc186cbda961b8caefeb7cbdecd9152bd1da1104460bb6e1e48293fbb1,a6672dad527dc2f6eeca918690fb3295c7152612118678953202c0d11addc83b
da-18-7--rep-002--solver-luna--full-red-team-trace,da-18-7,2,full-red-team-trace,full,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-18-7/rep-002/luna/full-red-team-trace,4,5,no_change,5,2,2,2,5,True,False,1,0,0,0,0,54aaaba00ab47db928b48912a835499a3d1e30fef4a06cdc5148100021f92b0e,4ee0ee47473b6cf5206614bac68c66f307307353d523f20171c0901c0f614b0e
da-19-1--rep-002--solver-luna--user-simulator-red-team-trace,da-19-1,2,user-simulator-red-team-trace,user,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-19-1/rep-002/luna/user-simulator-red-team-trace,5,6,no_change,6,2,1,3,2,False,False,1,0,0,0,0,bcceccf08acebfe9bf2f743856a7890f8d7771530702847cb899cf1d8aa0959d,fbb464e47eba3be802e3f0a8e92a25916673da45e3024535de827c566d5d1db4
da-16-1--rep-002--solver-luna--user-simulator-red-team-trace,da-16-1,2,user-simulator-red-team-trace,user,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-16-1/rep-002/luna/user-simulator-red-team-trace,4,5,no_change,5,6,5,2,1,True,True,4,0,0,0,0,3b0b83756edcda9ad7b65019bc35bd2cfc77f437dfee71557fac94253b2aa229,0bb1cfd368840174413cce919d4a9f51eab2a1d0f1601f30643d1d171ec34d85
da-12-2--rep-002--solver-luna--user-simulator-red-team-trace,da-12-2,2,user-simulator-red-team-trace,user,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-12-2/rep-002/luna/user-simulator-red-team-trace,10,10,max_revisions,10,4,0,,,False,False,0,0,0,0,0,2e6cbbd220536cc0c296a424055f0490a3f4b91af9d4eb8991c1d04682afb6ba,1dc3222d361fad5601021d8c2338e3b916f347f952fcfaccb9264e91b89f9bf9
da-12-4--rep-001--solver-luna--user-simulator-red-team-trace,da-12-4,1,user-simulator-red-team-trace,user,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-12-4/rep-001/luna/user-simulator-red-team-trace,10,10,max_revisions,10,7,2,3,2,False,False,2,0,0,0,0,5d79188c5c8e325d1b158fbb2bc855132e33eaa4aba6024efb3827bb510df74d,2f2b74dc9a4a7bad1834b8668fe1b1c57aa87fdf1d9fa70a6e94fb2b917737a7
da-13-3--rep-002--solver-luna--user-simulator-red-team-trace,da-13-3,2,user-simulator-red-team-trace,user,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-3/rep-002/luna/user-simulator-red-team-trace,4,5,no_change,5,5,1,4,3,False,False,1,0,0,0,0,44d1a43868d8bf23493639ab2617160851b2de9989820cfb7160e467efaa0e7e,963e4c37a257a370f860580c082a5711b733947392860111387ac2b57e742f7e
da-19-6--rep-001--solver-luna--full-red-team-trace,da-19-6,1,full-red-team-trace,full,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-19-6/rep-001/luna/full-red-team-trace,4,5,no_change,5,1,0,,1,False,True,0,1,1,0,0,9beb37add3d955e86c25219e13bc6af95f61c0ba15d2b08797a0fd1c6fcd1919,3a353381d3570fea50b41fcbb066a3a11a59ef0146a3bd61a08b995c620be63c
da-16-1--rep-001--solver-luna--full-red-team-trace,da-16-1,1,full-red-team-trace,full,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-16-1/rep-001/luna/full-red-team-trace,4,5,no_change,5,3,2,2,1,True,True,1,1,1,0,0,c4d089bb4e49c3c3c8cd194bc0fd992f9bb7dfbcec048f1c2e54579337653a18,4be4c2d2a3c9d7ad4a68293a970ef403e2a012c0f1df00a2155fb1730303f543
da-15-7--rep-002--solver-luna--user-simulator-red-team-trace,da-15-7,2,user-simulator-red-team-trace,user,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-7/rep-002/luna/user-simulator-red-team-trace,10,10,max_revisions,10,8,2,3,2,False,False,2,0,0,0,0,f3dd8b835e18192d19650a350d6f823cf6a142c2f3e03fb32a13688eee4661c3,ba8f478047743d18113fa29b04713715eabd3f10f70caa2b89d28c781632d65a
da-15-1--rep-001--solver-luna--user-simulator-red-team-trace,da-15-1,1,user-simulator-red-team-trace,user,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-1/rep-001/luna/user-simulator-red-team-trace,10,10,max_revisions,10,7,1,5,4,False,False,1,0,0,0,0,44260ebf5f8662363d0d92a5d9408a06116319cf5e2587c5690525303ab54539,25948583806237bbc9febd882998a5337b0c7d0e58a250afb52348f573d73c73
da-14-8--rep-003--solver-luna--user-simulator-red-team-trace,da-14-8,3,user-simulator-red-team-trace,user,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-8/rep-003/luna/user-simulator-red-team-trace,10,10,max_revisions,10,14,0,,1,False,True,1,0,0,0,0,476375684694849eceeb4448b1ddea2bc145283c248b587748dc1a5eca4b0952,03590f170fa785ef8da05af030ed25a67e9fe730581fc693c83af201856cc30f
da-13-1--rep-003--solver-luna--full-red-team-trace,da-13-1,3,full-red-team-trace,full,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-1/rep-003/luna/full-red-team-trace,4,5,no_change,5,3,2,3,2,False,False,2,0,0,0,0,0066b377a55d5160807a049cea89c46d1c09a2fb64332c3369142e2b50ba214b,2bacd4426fe1cea75bbb6a357e9298ecb29d3c3b15c54a6f064eabd94a61d853
da-14-8--rep-002--solver-luna--full-red-team-trace,da-14-8,2,full-red-team-trace,full,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-8/rep-002/luna/full-red-team-trace,4,5,no_change,5,0,0,,1,False,True,0,1,1,0,0,c2dc22d45a918987c1b98dc2583032ad57ce7eb2b02c6bcec236dcf6245ccb8b,f2ea9422753ec26fe4d5addcbf7a8a99960955e1fdfd5fa420c22b6f343cf385
da-14-8--rep-003--solver-luna--full-red-team-trace,da-14-8,3,full-red-team-trace,full,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-8/rep-003/luna/full-red-team-trace,4,5,no_change,5,4,0,,1,False,True,1,0,0,0,0,26102678bdab5ab398e72be6bda9d84d123a9eaba2b0f45b2cc5584297eb50c9,6ca57080b023bd4a7c8e6c7a6fecc7c702680d1edcdd4415d5fb8055d6056f9e
da-13-3--rep-001--solver-luna--user-simulator-red-team-trace,da-13-3,1,user-simulator-red-team-trace,user,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-3/rep-001/luna/user-simulator-red-team-trace,4,5,no_change,5,3,0,,,False,False,0,0,0,0,0,f37e5abfd57a98f2c7b0244c49a3dfcd78fae646fa9c36fed56b2bdb98edbaef,e7ad40012c26f7233f8785bda76a38866b89da9364275ce6af68814e8e93f9a6
da-13-5--rep-003--solver-luna--user-simulator-red-team-trace,da-13-5,3,user-simulator-red-team-trace,user,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-5/rep-003/luna/user-simulator-red-team-trace,4,5,no_change,5,2,1,5,4,False,False,1,0,0,0,0,c0df51473de219c6e6f37c1c2c713c7168c707371e3d501c6563421bedb90ccc,88e7ca765ac06d2bb68bffce9716b12c1d7b6305d33a82a457f1f9908a93fd7f
da-13-6--rep-001--solver-luna--full-red-team-trace,da-13-6,1,full-red-team-trace,full,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-6/rep-001/luna/full-red-team-trace,4,5,no_change,5,3,1,3,1,False,True,2,0,0,0,0,ec823827594ec66382f96206475b3d9c11d9c2e9202b9c0400380e14e4081a7d,1e728218fdc54a7cbf3dc453954cecf5dacc6c5308e2610f9f8a7bd33c0632ab
da-15-1--rep-001--solver-luna--full-red-team-trace,da-15-1,1,full-red-team-trace,full,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-1/rep-001/luna/full-red-team-trace,4,5,no_change,5,9,2,2,1,True,True,2,0,0,0,0,ac59623a440f1fc7d7de52b56d76b7c3154ab0893ae24a77599c738ee10fd163,808385fdd6652429fc32c7ddfd94350b2a18fa7a80e2ed1c17cea8a9af46a99b
da-19-1--rep-003--solver-luna--user-simulator-red-team-trace,da-19-1,3,user-simulator-red-team-trace,user,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-19-1/rep-003/luna/user-simulator-red-team-trace,4,5,no_change,5,0,0,,,False,False,0,0,0,0,0,74ec5877fa425fcbed721b6590c82ab6a41e5f29e6e6ddeac3586f52bc7f79ce,2c7251af71778bd4f1b81b0c7f73640b93f3c146a663e6bef2b4acfcf99edd69
da-12-4--rep-003--solver-luna--full-red-team-trace,da-12-4,3,full-red-team-trace,full,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-12-4/rep-003/luna/full-red-team-trace,4,5,no_change,5,7,4,2,1,True,True,3,1,1,0,0,d6b62ccc0d606b257f44fca8f8e7bc38bb077812a7f32816975586a4427c0627,de9006f0aead233a3f0450567f7f467935df07a21aedb16462a5929df5e0a23d
