assignment_id,task_id,replicate,condition_id,arm,generation,criterion_id,levels,provenance_pair_ids,requirement,source_generation,title,generation_sha256,path
da-19-6--rep-002--solver-luna--user-simulator-red-team-trace,da-19-6,2,user-simulator-red-team-trace,user,1,elicited_de6ec5aea485fff6,"[{""description"": ""All claimed derived metrics are directly supported by inspectable calculations, use appropriate denominators and union definitions, and are labeled accurately."", ""label"": ""A"", ""points"": 0}, {""description"": ""A minor calculation, denominator, or label issue affects one non-central summary but does not materially alter the main conclusion."", ""label"": ""B"", ""points"": -5}, {""description"": ""A central reported metric is miscomputed, uses an invalid denominator or union operation, or is materially mislabeled, undermining the quantitative conclusion."", ""label"": ""C"", ""points"": -10}]","[""pair_09cc0978eb5f9245"", ""pair_48f4c1071533b42c""]","When reporting computed metrics or aggregate interval summaries, ensure formulas, denominators, interval-union operations, and metric labels are mathematically consistent with the stated method and source data.",1,Validity of derived quantitative summaries,4a1518eb7d3ee385c1e80d56fc1f57623d93add3bdc234fda28b8c548277e317,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-19-6/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0001/criteria.json
da-19-6--rep-002--solver-luna--user-simulator-red-team-trace,da-19-6,2,user-simulator-red-team-trace,user,4,elicited_d9845336e07c41c7,"[{""description"": ""No covered claim is made, or the artifact accurately identifies correlated summaries from the same peak-call files as complementary rather than independent and scopes conclusions to the supported peak-landscape change, while retaining valid results and limitations."", ""label"": ""A"", ""points"": 0}, {""description"": ""The artifact mostly distinguishes correlated from distinct evidence but ambiguously presents one summary as independent or uses a somewhat overbroad accessibility statement; the central conclusion remains qualified and the underlying evidence is not materially misrepresented."", ""label"": ""B"", ""points"": -5}, {""description"": ""The artifact materially treats multiple transformations of the same thresholded peak-call files as independent support for a global accessibility direction, or presents such proxy evidence as read-level accessibility evidence, making the central conclusion broader than the observed support."", ""label"": ""C"", ""points"": -10}]","[""pair_4b9eb1b0a1ed619e""]","When using multiple quantitative summaries to support a global accessibility direction, identify whether each reflects distinct evidence or multiple transformations of the same thresholded peak calls, and scope the conclusion accordingly (for example, peak-landscape change rather than read-level accessibility direction when no read-level evidence is available).",4,Independence and scope of aggregate accessibility evidence,a7fa4abbda1e0eb00a1abe6123046535ebcd641dff0a308e3ecde3c5236e7393,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-19-6/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0004/criteria.json
da-14-8--rep-001--solver-luna--user-simulator-red-team-trace,da-14-8,1,user-simulator-red-team-trace,user,1,elicited_42633414a38f749a,"[{""description"": ""Reports central tendency together with directly inspectable distributional characterization, such as the range and proportions of pairs meeting a stated correlation threshold, for each gene set, and uses it to qualify the coherence conclusion."", ""label"": ""A"", ""points"": 0}, {""description"": ""Provides some distributional detail beyond a single average or median, but omits an important aspect or reports it incompletely for one of the gene sets."", ""label"": ""B"", ""points"": -5}, {""description"": ""Supports the coherence claim using only an aggregate central tendency or positivity summary, with no evidence showing whether substantial weak or negative pairwise associations are hidden."", ""label"": ""C"", ""points"": -10}]","[""pair_3eb166c533e58800""]","When concluding that a gene set is coherent from pairwise correlations, report enough distributional information to reveal heterogeneity rather than relying only on a central tendency and overall positivity.",1,Characterize the pairwise correlation distribution,78eab06646d89247fa582caacf91009c26cb6923ed99f69eb881dff1abeb3e84,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-8/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0001/criteria.json
da-12-2--rep-001--solver-luna--user-simulator-red-team-trace,da-12-2,1,user-simulator-red-team-trace,user,3,elicited_ada5e7199bf0e11a,"[{""description"": ""All covered ORA statistics and significance calls are reproducible from the shown code, inputs, and declared universe, or no covered claim is made. Nominal sizes, if reported, are clearly distinguished from analysis-universe sizes and are not substituted in the calculation."", ""label"": ""A"", ""points"": 0}, {""description"": ""A limited inconsistency affects a covered denominator, statistic, or call, but the method and scope remain clear and the affected result can be corrected without changing the broader analysis or conclusion."", ""label"": ""B"", ""points"": -5}, {""description"": ""A material mismatch causes reported ORA statistics or significance conclusions to be unsupported by the submitted computation, such as using a nominal set size in place of the universe-represented size, or leaves the relevant code-to-result link uncheckable."", ""label"": ""C"", ""points"": -10}]","[""pair_44b8db1d408670a9""]","When an artifact reports ORA statistics or significance calls, verify that every headline denominator, p-value, FDR, and call is recomputable from the submitted code, inputs, and declared universe. If nominal gene-set sizes are also reported, label them separately and do not use them for ORA unless the code does so; repair the computation, output, method link, or claim while retaining unrelated supported results.",3,Code-to-result consistency for ORA statistics,675b8d42eb71b3beb27652026644c69b7e27821087cc818b9e4be25043208110,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-12-2/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0003/criteria.json
da-12-2--rep-001--solver-luna--user-simulator-red-team-trace,da-12-2,1,user-simulator-red-team-trace,user,3,elicited_9de2e989979048c1,"[{""description"": ""Any covered collection-wide claim is supported by code that visibly enumerates the declared source set, accounts for exclusions, and uses that same set for testing, adjustment, and ranking; or no covered collection-wide claim is made."", ""label"": ""A"", ""points"": 0}, {""description"": ""A limited collection-integrity inconsistency affects a covered inclusion, exclusion, or downstream set while the claimed scope and method remain clear and the affected results can be corrected without changing the broader analysis."", ""label"": ""B"", ""points"": -5}, {""description"": ""A material omission or unexplained exclusion makes a covered collection-wide statistic, adjusted result, rank, or claim unsupported by the submitted computation, or the code-to-collection link is not checkable."", ""label"": ""C"", ""points"": -10}]","[""pair_1206f3a60d114624""]","When an artifact claims to analyze or rank a pathway collection, verify that the submitted code enumerates the declared source collection, includes or explains each exclusion, and passes exactly that verified set to the statistical, multiplicity-adjustment, and ranking steps. Repair the scoped computation, method/output link, evidence, or claim while retaining unrelated supported single-pathway results.",3,Integrity of pathway-collection claims,675b8d42eb71b3beb27652026644c69b7e27821087cc818b9e4be25043208110,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-12-2/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0003/criteria.json
da-19-6--rep-003--solver-luna--full-red-team-trace,da-19-6,3,full-red-team-trace,full,1,elicited_de6ec5aea485fff6,"[{""description"": ""All claimed derived metrics are directly supported by inspectable calculations, use appropriate denominators and union definitions, and are labeled accurately."", ""label"": ""A"", ""points"": 0}, {""description"": ""A minor calculation, denominator, or label issue affects one non-central summary but does not materially alter the main conclusion."", ""label"": ""B"", ""points"": -5}, {""description"": ""A central reported metric is miscomputed, uses an invalid denominator or union operation, or is materially mislabeled, undermining the quantitative conclusion."", ""label"": ""C"", ""points"": -10}]","[""pair_09cc0978eb5f9245"", ""pair_48f4c1071533b42c""]","When reporting computed metrics or aggregate interval summaries, ensure formulas, denominators, interval-union operations, and metric labels are mathematically consistent with the stated method and source data.",1,Validity of derived quantitative summaries,4a1518eb7d3ee385c1e80d56fc1f57623d93add3bdc234fda28b8c548277e317,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-19-6/rep-003/luna/full-red-team-trace/rubric-generations/generation-0001/criteria.json
da-19-6--rep-003--solver-luna--full-red-team-trace,da-19-6,3,full-red-team-trace,full,5,elicited_b6a0a9678f7ba632,"[{""description"": ""The artifact either makes no covered proxy-based directional or global accessibility claim, or clearly identifies peak/MACS2-signal results as proxy evidence, notes the absence or nonuse of direct normalized coverage, and limits the scope of its conclusion accordingly."", ""label"": ""A"", ""points"": 0}, {""description"": ""A proxy-based count or conclusion is mostly qualified but contains a localized ambiguity or overstatement that could blur the method-to-claim boundary; the artifact still identifies the proxy limitation and does not materially present it as direct locus-level accessibility evidence."", ""label"": ""B"", ""points"": -5}, {""description"": ""The artifact materially treats peak presence or MACS2 signal as sufficient direct, normalized accessibility evidence, or uses proxy directional counts to establish locus-level closing/global accessibility without accurately stating the proxy limitation."", ""label"": ""C"", ""points"": -10}]","[""pair_a7e1c7f6b3d9c988""]","When directional counts or a global accessibility conclusion rely on peak presence or MACS2 signal rather than inspectable library-size-normalized read coverage, label them as proxy/peak-landscape evidence and limit the claim accordingly; present locus-level closing or direct accessibility claims only when supported by normalized coverage, and retain valid proxy analyses.",5,Proxy evidence is not direct accessibility measurement,6289a0c08dc8a1bd00e316e260e875bdd8c4357cfb3f982893a6647ad971d124,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-19-6/rep-003/luna/full-red-team-trace/rubric-generations/generation-0005/criteria.json
da-13-6--rep-002--solver-luna--full-red-team-trace,da-13-6,2,full-red-team-trace,full,1,elicited_fd1b148d5bf4b379,"[{""description"": ""Provides direct, reproducible results from suitable overlap and directional-concordance tests (or justified alternatives), with clearly defined protein universe, sets, denominators, and relevant caveats."", ""label"": ""A"", ""points"": 0}, {""description"": ""Provides a partial validation, such as testing only overlap or only directional agreement, or reports tests with incomplete denominators or caveats."", ""label"": ""B"", ""points"": -5}, {""description"": ""Makes claims about enriched overlap or directional agreement without testing them, or uses an inappropriate or uninterpretable test."", ""label"": ""C"", ""points"": -10}]","[""pair_a90ae9d0868f0f81""]","When claiming that significant-protein overlap or same-direction agreement is non-random, the analysis should test those claims against appropriate null expectations and report the resulting evidence.",1,Validation of overlap and directional concordance,fadb02664986ba5318722abc1256c8421be8afb80d7b22c4d4fe7238f875b050,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-6/rep-002/luna/full-red-team-trace/rubric-generations/generation-0001/criteria.json
da-13-6--rep-002--solver-luna--full-red-team-trace,da-13-6,2,full-red-team-trace,full,3,elicited_3c91efa622d33d91,"[{""description"": ""Makes no covered mechanism or superiority claim, or clearly labels it as a descriptive association and explains that cohort, selection, and context differences limit causal or superiority inference; any stronger claim has direct appropriate support."", ""label"": ""A"", ""points"": 0}, {""description"": ""Uses somewhat overstrong mechanistic or superiority wording, but also reports relevant limitations and does not make the claim central to the interpretation; the supported descriptive concordance results remain distinguishable."", ""label"": ""B"", ""points"": -5}, {""description"": ""Presents discordant patterns as demonstrating a mechanism or presents higher concordance as biological superiority without direct comparative or mechanistic support, treating summary directional counts as sufficient proof."", ""label"": ""C"", ""points"": -10}]","[""pair_f912e8b6e5cca257""]","When interpreting discordant-protein patterns as a mechanism or comparing regimens as biologically superior, restrict the conclusion to descriptive association unless direct comparative, mechanistic, or appropriately supporting evidence is provided; accurately state relevant scope and limitations while retaining supported concordance findings.",3,Evidence calibration for mechanistic or superiority claims,c6d9d5ab72048027e5c065e575af682274b47b37f794b484ed87069447fb4718,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-6/rep-002/luna/full-red-team-trace/rubric-generations/generation-0003/criteria.json
da-15-1--rep-002--solver-luna--user-simulator-red-team-trace,da-15-1,2,user-simulator-red-team-trace,user,3,elicited_bf69295ace6a824b,"[{""description"": ""Every covariate claimed as part of the fitted model is observably present and used in the public design matrix, or no covered covariate-adjustment claim is made."", ""label"": ""A"", ""points"": 0}, {""description"": ""A covered covariate claim and the public design matrix are incompletely aligned, but the mismatch is limited in scope and the affected adjustment or claims can be corrected without undermining the broader analysis."", ""label"": ""B"", ""points"": -5}, {""description"": ""A material covered covariate claim is contradicted by the public implementation, such that the reported adjusted result is not supported; the affected model or claim requires substantive correction."", ""label"": ""C"", ""points"": -10}]","[""pair_b7951140dce359ab""]","When an artifact claims that a covariate was adjusted for in a fitted analysis, compare the stated covariate list with the variables actually inserted into the public design matrix used for testing. Each claimed adjustment must be implemented, or the claim must be corrected and the analysis refit as needed, while retaining unrelated valid results.",3,Consistency Between Claimed Covariates and Fitted Design,905e904381a5989b9fab51a0a4757faeba14ac8ecd54170029d15af4e92fa800,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-1/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0003/criteria.json
da-15-1--rep-002--solver-luna--user-simulator-red-team-trace,da-15-1,2,user-simulator-red-team-trace,user,7,elicited_9fce0022fda67d96,"[{""description"": ""The artifact makes no covered inferential claim, or accurately presents the adjusted result as an association within the stated scope and identifies consequential measured or residual confounding and limitations."", ""label"": ""A"", ""points"": 0}, {""description"": ""The artifact mostly preserves an association interpretation but has a limited overstatement or omits a consequential confounder or scope limitation; the affected wording or disclosure can be corrected without undermining the broader reported analysis."", ""label"": ""B"", ""points"": -5}, {""description"": ""The artifact materially claims that adjustment isolates disease effects, establishes causality, or removes relevant residual confounding, or otherwise presents the adjusted result beyond what the public design and confounder audit support; substantive correction of the interpretation or limitations is required."", ""label"": ""C"", ""points"": -10}]","[""pair_6e77225f8c3d825f""]","When an artifact interprets an observational adjusted contrast, check its wording against the public design and confounder audit: it must describe the result as an association within the measured adjustment scope, not as isolated or causal, and disclose consequential measured or residual confounding; correct the interpretation or limitations while retaining supported quantitative results.",7,Scope and Confounding of Adjusted Observational Claims,cbc56b2804ecf7140594e5948b7abac1c08c62068e930036d73434f5f3fa721e,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-1/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0007/criteria.json
da-16-1--rep-003--solver-luna--full-red-team-trace,da-16-1,3,full-red-team-trace,full,1,elicited_56365b44db9f9e75,"[{""description"": ""Explicitly detects repeated gene identifiers and combines their counts with a reproducible, count-preserving rule (or provides an equivalent justified resolution) before normalization and clustering."", ""label"": ""A"", ""points"": 0}, {""description"": ""Produces a gene-level matrix and mentions duplicate identifiers, but the resolution rule is incompletely documented or its count-preservation is unclear."", ""label"": ""B"", ""points"": -5}, {""description"": ""Silently keeps only one occurrence, discards duplicate rows, or otherwise fails to address repeated gene identifiers, causing potentially relevant counts to be lost."", ""label"": ""C"", ""points"": -10}]","[""pair_9de35c13996e596c""]","When input count files contain repeated gene identifiers, the analysis must resolve them without silently discarding observations so the resulting gene-level matrix preserves the available counts.",1,Preservation of duplicate gene counts,9b6da9a083616c360f91120b3fd8ff76b7fc963ea39cd9fbbb5fb6f7622955e2,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-16-1/rep-003/luna/full-red-team-trace/rubric-generations/generation-0001/criteria.json
da-16-1--rep-003--solver-luna--full-red-team-trace,da-16-1,3,full-red-team-trace,full,2,elicited_7ff529e9ddc1b8ed,"[{""description"": ""The artifact either makes no covered sample-level attachment or preserves identifier order through the transformation and verifies the exact correspondence before attaching labels/outcomes; affected summaries and claims are based on that verified mapping."", ""label"": ""A"", ""points"": 0}, {""description"": ""The artifact appears to preserve sample correspondence or acknowledges the ordering risk, but lacks an explicit operational invariant/check, leaves some attachment steps ambiguous, or does not clearly recompute affected clinical summaries from verified alignment."", ""label"": ""B"", ""points"": -5}, {""description"": ""The artifact sorts or otherwise reorders metadata independently of the expression rows before positional label attachment, lacks a reliable identifier-based join/check, or uses the resulting mismatched labels to support cluster-level clinical conclusions."", ""label"": ""C"", ""points"": -10}]","[""pair_483b79c489ac05f9""]","Whenever cluster labels or clinical outcomes are attached after a row-order-sensitive transformation, preserve the expression sample order through metadata filtering and joining, and perform an observable identifier check (such as exact ordered equality or an identifier-based join) before attachment. Recompute affected summaries/tests from the verified alignment while retaining unrelated supported results.",2,Sample-order integrity for clinical labels,7503d206f42d7ec972a354c315601cf24ab3555fd6d384da6ad15974c745eb86,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-16-1/rep-003/luna/full-red-team-trace/rubric-generations/generation-0002/criteria.json
da-16-1--rep-003--solver-luna--full-red-team-trace,da-16-1,3,full-red-team-trace,full,6,elicited_a9287f0b4d19c983,"[{""description"": ""The validation metric uses the fitted clustering's transformed matrix and distance geometry, or a documented mismatch includes a justified rationale, comparable fitted-geometry results, and an assessment of effects on the selected cluster count and downstream claims. No covered claim is made."", ""label"": ""A"", ""points"": 0}, {""description"": ""A mismatch between selection and fitted geometry is disclosed and the affected result is treated cautiously, but the rationale, comparable fitted-geometry analysis, or consequence assessment is incomplete; or the repair is only partially linked to the reported clustering."", ""label"": ""B"", ""points"": -5}, {""description"": ""The validation metric uses a different transformation or distance geometry without a reliable reconciliation, or the artifact presents the selected cluster count and downstream conclusions as if the metric evaluated the fitted clustering space."", ""label"": ""C"", ""points"": -10}]","[""pair_c5e0643c5b928645""]","When selecting the number of clusters with a validation metric, compute that metric on the same transformed feature matrix and distance geometry used to fit the reported clustering. If they differ, explicitly justify the choice, provide comparable results in the fitted geometry, and assess whether the mismatch changes the selected cluster count or downstream claims; repair only this linkage while retaining unrelated supported results.",6,Consistency of cluster-count selection geometry,8a9611a5f8f0f73e7fc83f83421b0e010f5ada80d1988a243f53ea03f454bf69,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-16-1/rep-003/luna/full-red-team-trace/rubric-generations/generation-0006/criteria.json
da-16-1--rep-003--solver-luna--full-red-team-trace,da-16-1,3,full-red-team-trace,full,7,elicited_bba35feda0d76223,"[{""description"": ""Feature selection is demonstrably independent of the clinical outcomes later compared with clusters, or the artifact makes no covered claim. The code and rationale support the stated unsupervised scope."", ""label"": ""A"", ""points"": 0}, {""description"": ""Outcome information influences or may influence feature selection, but the artifact discloses this and limits or partially validates the affected interpretation; the selection-to-claim linkage or held-out assessment remains incomplete."", ""label"": ""B"", ""points"": -5}, {""description"": ""Features are selected using the same observed clinical severity outcomes later tested against cluster membership, while the artifact presents the analysis as unsupervised and draws severity claims without appropriate held-out validation or an accurate supervised framing."", ""label"": ""C"", ""points"": -10}]","[""pair_a45f09b916fe6388""]","When an artifact claims unsupervised clustering and interprets clusters against clinical severity outcomes, inspect the feature-ranking code and rationale: selected features must be chosen without those observed outcomes, or the analysis must be explicitly supervised or use appropriate held-out/cross-validated selection and accurately qualify the resulting claims. Repair this method-to-claim link and rerun affected analyses while retaining unrelated supported results.",7,Outcome-independent feature selection for unsupervised clustering,330dfb522fb6887ef6061c8bcfcac6f706eea2cc92cc66e09a692cf6f1a8d70f,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-16-1/rep-003/luna/full-red-team-trace/rubric-generations/generation-0007/criteria.json
da-18-7--rep-003--solver-luna--user-simulator-red-team-trace,da-18-7,3,user-simulator-red-team-trace,user,2,elicited_112a0ea51f5bc86f,"[{""description"": ""The reported one-sided alternative, odds-ratio direction, and interpreted claim are aligned; or no covered directional claim is made (including use of a two-sided test without a directional inference)."", ""label"": ""A"", ""points"": 0}, {""description"": ""The direction is stated but incompletely linked to the alternative or reported p-value, leaving a moderate ambiguity about what the test supports, while the method and conclusion are otherwise substantially aligned."", ""label"": ""B"", ""points"": -5}, {""description"": ""A one-sided test uses the opposite direction from the interpreted claim—for example, a co-occurrence/`greater` alternative is used while claiming depletion or mutual exclusivity—or the reported directional p-value is presented as evidence for that opposite claim."", ""label"": ""C"", ""points"": -10}]","[""pair_490293a0bd012e1c""]","When a one-sided Fisher exact test is reported for an association, verify that its alternative matches the direction of the claim being interpreted: use a depletion/lower-tail alternative for mutual exclusivity, or clearly justify an equivalent formulation, and interpret only that directional p-value. A co-occurrence/`greater` test must not support depletion.",2,Fisher alternative matches the directional claim,0ae097fe0250857073df7ec383fc62e13070192bc44cbb96acb4814c3b063502,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-18-7/rep-003/luna/user-simulator-red-team-trace/rubric-generations/generation-0002/criteria.json
da-18-7--rep-003--solver-luna--user-simulator-red-team-trace,da-18-7,3,user-simulator-red-team-trace,user,3,elicited_858420bbcc303f86,"[{""description"": ""No covered treatment-selection or reciprocal non-benefit claim is made, or any therapeutic implication is accurately qualified as hypothesis/pathway rationale with its scope and limitations; the observational association is not presented as causal or predictive evidence."", ""label"": ""A"", ""points"": 0}, {""description"": ""Therapeutic implications are generally qualified, but wording leaves moderate ambiguity about whether the association supports patient-level treatment choice or benefit prediction, without an explicit unsupported recommendation or reciprocal non-benefit conclusion."", ""label"": ""B"", ""points"": -5}, {""description"": ""The artifact uses the observational association alone to recommend a therapy based on ESR1 or MAPK status, or claims that one group is unlikely to benefit from another therapy, without appropriate comparative, response, causal, or pathway-activity evidence."", ""label"": ""C"", ""points"": -10}]","[""pair_c322cf2bf5731563""]","When discussing therapeutic implications of the ESR1–MAPK association, state them as hypotheses or pathway rationale only unless the artifact supplies appropriate comparative treatment, treatment-response, causal, or pathway-activity evidence; do not use the association alone to recommend treatment selection or claim reciprocal lack of benefit, while retaining supported association results and limitations.",3,Therapeutic claims stay within observational evidence,03fb3e3cb70f8c218f90ae216c7a45f9bf9a7eb3d0abdbf317cdf27d6e42eb09,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-18-7/rep-003/luna/user-simulator-red-team-trace/rubric-generations/generation-0003/criteria.json
da-18-7--rep-003--solver-luna--user-simulator-red-team-trace,da-18-7,3,user-simulator-red-team-trace,user,5,elicited_bf3243134ae665e9,"[{""description"": ""The artifact verifies whether per-sample treatment exposure is observable and, when it is not, consistently identifies the cohort as a metastatic proxy or inferred post-therapy cohort and qualifies resistance-mechanism conclusions; or no covered post-therapy claim is made."", ""label"": ""A"", ""points"": 0}, {""description"": ""The artifact notes or implies the exposure limitation and mostly preserves proxy/inferred scope, but leaves moderate ambiguity in the cohort label or in whether resistance-mechanism conclusions are conditional."", ""label"": ""B"", ""points"": -5}, {""description"": ""The artifact treats all qualifying metastatic samples as confirmed post-therapy samples, or presents resistance-mechanism conclusions as established for a verified treated cohort despite lacking per-sample exposure evidence."", ""label"": ""C"", ""points"": -10}]","[""pair_2e044b44c30472dc""]","When the requested cohort includes a treatment-exposure condition but the available clinical data lack a per-sample exposure field, verify and state that limitation, label the selected metastatic HR+/HER2− cohort as a proxy or inferred post-therapy cohort, and carry that qualification into resistance-mechanism conclusions; do not present all qualifying metastases as confirmed post-treatment samples.",5,Treatment-exposure scope is accurately represented,30bded485d4d1ed63089bbd017a13293054f409d4d03b3bbaa9fd47508ee723d,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-18-7/rep-003/luna/user-simulator-red-team-trace/rubric-generations/generation-0005/criteria.json
da-15-8--rep-003--solver-luna--full-red-team-trace,da-15-8,3,full-red-team-trace,full,2,elicited_40ec286a7abc4f0a,"[{""description"": ""The artifact detects duplicate gene symbols, applies and documents a reproducible rule before joining modalities, reports gene-level counts, and preserves links to contributing rows; or makes no covered multimodal protein claim."", ""label"": ""A"", ""points"": 0}, {""description"": ""Duplicates are detected and a rule is indicated, but the rule, counts, or row-level provenance is incomplete or inconsistently applied, leaving limited uncertainty in affected gene-level matches or rankings."", ""label"": ""B"", ""points"": -5}, {""description"": ""Duplicate protein rows are joined or interpreted without a prespecified aggregation, disambiguation, or exclusion rule, or the resulting gene-level claims/rankings cannot be reliably traced to their contributing rows."", ""label"": ""C"", ""points"": -10}]","[""pair_f3e47ebe4e5ae9c6""]","When either protein table contains multiple rows with the same gene symbol, detect those duplicates before multimodal matching; apply and document a reproducible aggregation or disambiguation/exclusion rule, report resulting gene-level counts, and preserve provenance linking each gene-level record to its contributing protein rows. Claims or rankings based on protein evidence must use that documented gene-level representation.",2,Gene-level handling of duplicate protein symbols,d38ff7ba5016bd5bc6e207ded8c0332e10239a24ab0c222e645ae326b8f68fde,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-8/rep-003/luna/full-red-team-trace/rubric-generations/generation-0002/criteria.json
da-19-6--rep-001--solver-luna--user-simulator-red-team-trace,da-19-6,1,user-simulator-red-team-trace,user,1,elicited_de6ec5aea485fff6,"[{""description"": ""All claimed derived metrics are directly supported by inspectable calculations, use appropriate denominators and union definitions, and are labeled accurately."", ""label"": ""A"", ""points"": 0}, {""description"": ""A minor calculation, denominator, or label issue affects one non-central summary but does not materially alter the main conclusion."", ""label"": ""B"", ""points"": -5}, {""description"": ""A central reported metric is miscomputed, uses an invalid denominator or union operation, or is materially mislabeled, undermining the quantitative conclusion."", ""label"": ""C"", ""points"": -10}]","[""pair_09cc0978eb5f9245"", ""pair_48f4c1071533b42c""]","When reporting computed metrics or aggregate interval summaries, ensure formulas, denominators, interval-union operations, and metric labels are mathematically consistent with the stated method and source data.",1,Validity of derived quantitative summaries,4a1518eb7d3ee385c1e80d56fc1f57623d93add3bdc234fda28b8c548277e317,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-19-6/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0001/criteria.json
da-19-6--rep-001--solver-luna--user-simulator-red-team-trace,da-19-6,1,user-simulator-red-team-trace,user,2,elicited_54d419bb7a830219,"[{""description"": ""The artifact makes no covered global claim, or accurately presents peak-count depletion as a proxy/association and states the missing region-level measurement and relevant unresolved confounders."", ""label"": ""A"", ""points"": 0}, {""description"": ""The artifact generally qualifies peak-only evidence but incompletely states the measurement limitation or omits one or more important alternative explanations, leaving the scope of the global claim somewhat overstated."", ""label"": ""B"", ""points"": -5}, {""description"": ""The artifact treats peak-count depletion alone as direct or definitive proof of globally reduced accessibility, or asserts global closing while dismissing the need for normalized region-level coverage and its associated confounders."", ""label"": ""C"", ""points"": -10}]","[""pair_e39be78d5bdb1e04""]","When an artifact infers global accessibility change from peak calls without normalized region-level read coverage or an equivalent count matrix, label peak-count depletion as a detectable peak-landscape proxy rather than proof of global accessibility closing, and explicitly state that sequencing depth, library complexity, peak-calling, and normalization remain unresolved explanations.",2,Calibrated inference from peak-only evidence,00ab29487460dfd8f2921901feb1f2a151f2df2ab6f340cd4e873281f195469c,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-19-6/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0002/criteria.json
