task_id,replicate,arm,condition,condition_id,assignment_id,artifact_id,initial_submission_sha256,model,S,D,H,S_minus_D,D_minus_H,S_minus_H
da-26-2,3,Full,RTT,full-red-team-trace-execution-verified-proactive-provenance,da-26-2--rep-003--solver-luna--full-red-team-trace-execution-verified-proactive-provenance,da-26-2--rep-003,952ad828727e8f15834dc02aaea754dd9cd678ba9bbab0521a1144fc06501cc9,gemini-3.8-flash,79.0,79.0,79.0,0.0,0.0,0.0
da-26-2,3,Full,RTT,full-red-team-trace-execution-verified-proactive-provenance,da-26-2--rep-003--solver-luna--full-red-team-trace-execution-verified-proactive-provenance,da-26-2--rep-003,952ad828727e8f15834dc02aaea754dd9cd678ba9bbab0521a1144fc06501cc9,gpt-5.6-sol,76.0,54.0,76.0,22.0,-22.0,0.0
da-26-2,3,Full,Static,full-static,da-26-2--rep-003--solver-luna--full-static,da-26-2--rep-003,952ad828727e8f15834dc02aaea754dd9cd678ba9bbab0521a1144fc06501cc9,gemini-3.8-flash,95.0,95.0,95.0,0.0,0.0,0.0
da-26-2,3,Full,Static,full-static,da-26-2--rep-003--solver-luna--full-static,da-26-2--rep-003,952ad828727e8f15834dc02aaea754dd9cd678ba9bbab0521a1144fc06501cc9,gpt-5.6-sol,54.0,60.0,60.0,-6.0,0.0,-6.0
da-26-2,3,User,RTT,user-simulator-red-team-trace-execution-verified-proactive-provenance,da-26-2--rep-003--solver-luna--user-simulator-red-team-trace-execution-verified-proactive-provenance,da-26-2--rep-003,952ad828727e8f15834dc02aaea754dd9cd678ba9bbab0521a1144fc06501cc9,gemini-3.8-flash,68.0,63.0,64.66666666666667,5.0,-1.6666666666666714,3.3333333333333286
da-26-2,3,User,RTT,user-simulator-red-team-trace-execution-verified-proactive-provenance,da-26-2--rep-003--solver-luna--user-simulator-red-team-trace-execution-verified-proactive-provenance,da-26-2--rep-003,952ad828727e8f15834dc02aaea754dd9cd678ba9bbab0521a1144fc06501cc9,gpt-5.6-sol,44.0,16.0,24.0,28.0,-8.0,20.0
da-26-2,3,User,Static,user-simulator-static,da-26-2--rep-003--solver-luna--user-simulator-static,da-26-2--rep-003,952ad828727e8f15834dc02aaea754dd9cd678ba9bbab0521a1144fc06501cc9,gemini-3.8-flash,71.0,71.0,71.0,0.0,0.0,0.0
da-26-2,3,User,Static,user-simulator-static,da-26-2--rep-003--solver-luna--user-simulator-static,da-26-2--rep-003,952ad828727e8f15834dc02aaea754dd9cd678ba9bbab0521a1144fc06501cc9,gpt-5.6-sol,71.0,71.0,71.0,0.0,0.0,0.0
da-26-4,1,Full,RTT,full-red-team-trace-execution-verified-proactive-provenance,da-26-4--rep-001--solver-luna--full-red-team-trace-execution-verified-proactive-provenance,da-26-4--rep-001,74b79ff61d02b55681536fad0edac3c09ef1c45af43a38aa5e3f0438ec0251db,gemini-3.8-flash,95.0,95.0,95.0,0.0,0.0,0.0
da-26-4,1,Full,RTT,full-red-team-trace-execution-verified-proactive-provenance,da-26-4--rep-001--solver-luna--full-red-team-trace-execution-verified-proactive-provenance,da-26-4--rep-001,74b79ff61d02b55681536fad0edac3c09ef1c45af43a38aa5e3f0438ec0251db,gpt-5.6-sol,83.0,83.0,83.0,0.0,0.0,0.0
da-26-4,1,Full,Static,full-static,da-26-4--rep-001--solver-luna--full-static,da-26-4--rep-001,74b79ff61d02b55681536fad0edac3c09ef1c45af43a38aa5e3f0438ec0251db,gemini-3.8-flash,100.0,100.0,99.0,0.0,1.0,1.0
da-26-4,1,Full,Static,full-static,da-26-4--rep-001--solver-luna--full-static,da-26-4--rep-001,74b79ff61d02b55681536fad0edac3c09ef1c45af43a38aa5e3f0438ec0251db,gpt-5.6-sol,93.0,93.0,92.0,0.0,1.0,1.0
da-26-4,1,User,RTT,user-simulator-red-team-trace-execution-verified-proactive-provenance,da-26-4--rep-001--solver-luna--user-simulator-red-team-trace-execution-verified-proactive-provenance,da-26-4--rep-001,74b79ff61d02b55681536fad0edac3c09ef1c45af43a38aa5e3f0438ec0251db,gemini-3.8-flash,57.0,57.0,57.0,0.0,0.0,0.0
da-26-4,1,User,RTT,user-simulator-red-team-trace-execution-verified-proactive-provenance,da-26-4--rep-001--solver-luna--user-simulator-red-team-trace-execution-verified-proactive-provenance,da-26-4--rep-001,74b79ff61d02b55681536fad0edac3c09ef1c45af43a38aa5e3f0438ec0251db,gpt-5.6-sol,57.0,57.0,57.0,0.0,0.0,0.0
da-26-4,1,User,Static,user-simulator-static,da-26-4--rep-001--solver-luna--user-simulator-static,da-26-4--rep-001,74b79ff61d02b55681536fad0edac3c09ef1c45af43a38aa5e3f0438ec0251db,gemini-3.8-flash,81.0,81.0,81.0,0.0,0.0,0.0
da-26-4,1,User,Static,user-simulator-static,da-26-4--rep-001--solver-luna--user-simulator-static,da-26-4--rep-001,74b79ff61d02b55681536fad0edac3c09ef1c45af43a38aa5e3f0438ec0251db,gpt-5.6-sol,64.0,69.0,73.66666666666667,-5.0,-4.666666666666671,-9.666666666666671
da-26-4,2,Full,RTT,full-red-team-trace-execution-verified-proactive-provenance,da-26-4--rep-002--solver-luna--full-red-team-trace-execution-verified-proactive-provenance,da-26-4--rep-002,698fe49708e2fa2dc8af5971682c794c63e9ac6c309ded101c26b0cd01005939,gemini-3.8-flash,63.0,63.0,43.0,0.0,20.0,20.0
da-26-4,2,Full,RTT,full-red-team-trace-execution-verified-proactive-provenance,da-26-4--rep-002--solver-luna--full-red-team-trace-execution-verified-proactive-provenance,da-26-4--rep-002,698fe49708e2fa2dc8af5971682c794c63e9ac6c309ded101c26b0cd01005939,gpt-5.6-sol,38.0,34.0,36.666666666666664,4.0,-2.6666666666666643,1.3333333333333357
da-26-4,2,Full,Static,full-static,da-26-4--rep-002--solver-luna--full-static,da-26-4--rep-002,698fe49708e2fa2dc8af5971682c794c63e9ac6c309ded101c26b0cd01005939,gemini-3.8-flash,100.0,100.0,100.0,0.0,0.0,0.0
da-26-4,2,Full,Static,full-static,da-26-4--rep-002--solver-luna--full-static,da-26-4--rep-002,698fe49708e2fa2dc8af5971682c794c63e9ac6c309ded101c26b0cd01005939,gpt-5.6-sol,31.0,48.0,39.0,-17.0,9.0,-8.0
da-26-4,2,User,RTT,user-simulator-red-team-trace-execution-verified-proactive-provenance,da-26-4--rep-002--solver-luna--user-simulator-red-team-trace-execution-verified-proactive-provenance,da-26-4--rep-002,698fe49708e2fa2dc8af5971682c794c63e9ac6c309ded101c26b0cd01005939,gemini-3.8-flash,95.0,83.0,87.0,12.0,-4.0,8.0
da-26-4,2,User,RTT,user-simulator-red-team-trace-execution-verified-proactive-provenance,da-26-4--rep-002--solver-luna--user-simulator-red-team-trace-execution-verified-proactive-provenance,da-26-4--rep-002,698fe49708e2fa2dc8af5971682c794c63e9ac6c309ded101c26b0cd01005939,gpt-5.6-sol,76.0,76.0,76.0,0.0,0.0,0.0
da-26-4,2,User,Static,user-simulator-static,da-26-4--rep-002--solver-luna--user-simulator-static,da-26-4--rep-002,698fe49708e2fa2dc8af5971682c794c63e9ac6c309ded101c26b0cd01005939,gemini-3.8-flash,74.0,62.0,70.0,12.0,-8.0,4.0
da-26-4,2,User,Static,user-simulator-static,da-26-4--rep-002--solver-luna--user-simulator-static,da-26-4--rep-002,698fe49708e2fa2dc8af5971682c794c63e9ac6c309ded101c26b0cd01005939,gpt-5.6-sol,55.0,55.0,55.0,0.0,0.0,0.0
da-26-4,3,Full,RTT,full-red-team-trace-execution-verified-proactive-provenance,da-26-4--rep-003--solver-luna--full-red-team-trace-execution-verified-proactive-provenance,da-26-4--rep-003,12c91b4047c0caadaa2cb1762b837e99fb9a7a6d446b69dd083ca104de67ccf4,gemini-3.8-flash,88.0,81.0,81.0,7.0,0.0,7.0
da-26-4,3,Full,RTT,full-red-team-trace-execution-verified-proactive-provenance,da-26-4--rep-003--solver-luna--full-red-team-trace-execution-verified-proactive-provenance,da-26-4--rep-003,12c91b4047c0caadaa2cb1762b837e99fb9a7a6d446b69dd083ca104de67ccf4,gpt-5.6-sol,81.0,69.0,73.66666666666667,12.0,-4.666666666666671,7.333333333333329
da-26-4,3,Full,Static,full-static,da-26-4--rep-003--solver-luna--full-static,da-26-4--rep-003,12c91b4047c0caadaa2cb1762b837e99fb9a7a6d446b69dd083ca104de67ccf4,gemini-3.8-flash,100.0,100.0,100.0,0.0,0.0,0.0
da-26-4,3,Full,Static,full-static,da-26-4--rep-003--solver-luna--full-static,da-26-4--rep-003,12c91b4047c0caadaa2cb1762b837e99fb9a7a6d446b69dd083ca104de67ccf4,gpt-5.6-sol,100.0,100.0,93.33333333333333,0.0,6.666666666666671,6.666666666666671
da-26-4,3,User,RTT,user-simulator-red-team-trace-execution-verified-proactive-provenance,da-26-4--rep-003--solver-luna--user-simulator-red-team-trace-execution-verified-proactive-provenance,da-26-4--rep-003,12c91b4047c0caadaa2cb1762b837e99fb9a7a6d446b69dd083ca104de67ccf4,gemini-3.8-flash,29.0,22.0,24.666666666666668,7.0,-2.666666666666668,4.333333333333332
da-26-4,3,User,RTT,user-simulator-red-team-trace-execution-verified-proactive-provenance,da-26-4--rep-003--solver-luna--user-simulator-red-team-trace-execution-verified-proactive-provenance,da-26-4--rep-003,12c91b4047c0caadaa2cb1762b837e99fb9a7a6d446b69dd083ca104de67ccf4,gpt-5.6-sol,25.0,25.0,22.666666666666668,0.0,2.333333333333332,2.333333333333332
da-26-4,3,User,Static,user-simulator-static,da-26-4--rep-003--solver-luna--user-simulator-static,da-26-4--rep-003,12c91b4047c0caadaa2cb1762b837e99fb9a7a6d446b69dd083ca104de67ccf4,gemini-3.8-flash,74.0,62.0,74.0,12.0,-12.0,0.0
da-26-4,3,User,Static,user-simulator-static,da-26-4--rep-003--solver-luna--user-simulator-static,da-26-4--rep-003,12c91b4047c0caadaa2cb1762b837e99fb9a7a6d446b69dd083ca104de67ccf4,gpt-5.6-sol,57.0,77.0,55.333333333333336,-20.0,21.666666666666664,1.6666666666666643
