arm,assignment_id,task_id,replicate,criterion_id,source_generation,offline,first_scored_submission,first_available_feedback_turn,first_focused_reminder_turn,availability_to_reminder_lag,first_verbatim_requirement_turn,verbatim_requirement_exposures,reminder_deliveries,proactive_deliveries,corrective_deliveries,scored_observations,scored_violations,post_reminder_scored_observations,post_reminder_scored_violations,post_reminder_violation_response_opportunities,first_post_reminder_level,first_post_reminder_points
user,da-19-6--rep-003--solver-luna--user-simulator-red-team-trace,da-19-6,3,elicited_de6ec5aea485fff6,1,True,s000,1,1,0,1,"[{""turn"": 1, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-19-6/rep-003/luna/user-simulator-red-team-trace/turns/turn-001/prompt.txt"", ""sha256"": ""e0a52ac6a8d9568840206fdcea298940dedc095e8a7ab292b3b8ba124e8e0578"", ""offset"": 9824, ""representation"": ""literal""}]",1,1,0,6,0,5,0,0,A,0.0
user,da-14-3--rep-003--solver-luna--user-simulator-red-team-trace,da-14-3,3,elicited_db77c0abbeb9160b,1,True,s000,1,1,0,1,"[{""turn"": 1, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-14-3/rep-003/luna/user-simulator-red-team-trace/turns/turn-001/prompt.txt"", ""sha256"": ""8a1472ff84530635293fdde5daac6590851ca5cee18e0c5da9d996a02355b7ea"", ""offset"": 5515, ""representation"": ""literal""}]",1,1,0,5,0,4,0,0,A,0.0
full,da-13-6--rep-003--solver-luna--full-red-team-trace,da-13-6,3,elicited_fd1b148d5bf4b379,1,True,s000,1,1,0,1,"[{""turn"": 1, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-13-6/rep-003/luna/full-red-team-trace/turns/turn-001/prompt.txt"", ""sha256"": ""20e1bdca85ccea92b62742b3959f172381610f06ac4e79f8edb0bf9018ae0614"", ""offset"": 18975, ""representation"": ""literal""}, {""turn"": 2, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-13-6/rep-003/luna/full-red-team-trace/turns/turn-002/prompt.txt"", ""sha256"": ""bde4db60e9fc37694c9ae6ff02f68159187d13563283b590aab6f72800c0921d"", ""offset"": 13297, ""representation"": ""literal""}, {""turn"": 3, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-13-6/rep-003/luna/full-red-team-trace/turns/turn-003/prompt.txt"", ""sha256"": ""dc6f4d6eadad7f82ad7e140564597b924f4173206fd4d17130698f67ea91878f"", ""offset"": 13163, ""representation"": ""literal""}, {""turn"": 4, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-13-6/rep-003/luna/full-red-team-trace/turns/turn-004/prompt.txt"", ""sha256"": ""dc6f4d6eadad7f82ad7e140564597b924f4173206fd4d17130698f67ea91878f"", ""offset"": 13163, ""representation"": ""literal""}, {""turn"": 5, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-13-6/rep-003/luna/full-red-team-trace/turns/turn-005/prompt.txt"", ""sha256"": ""dc6f4d6eadad7f82ad7e140564597b924f4173206fd4d17130698f67ea91878f"", ""offset"": 13163, ""representation"": ""literal""}]",1,0,1,5,1,4,0,0,A,0.0
user,da-15-2--rep-003--solver-luna--user-simulator-red-team-trace,da-15-2,3,elicited_accc1ceaf159d0d1,1,True,s000,1,1,0,1,"[{""turn"": 1, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-15-2/rep-003/luna/user-simulator-red-team-trace/turns/turn-001/prompt.txt"", ""sha256"": ""ad195742b6b1490b717a6d608c307e39291f0aa8fdca2acef509e556778737e4"", ""offset"": 9549, ""representation"": ""literal""}]",1,0,1,11,1,10,0,0,A,0.0
user,da-15-2--rep-003--solver-luna--user-simulator-red-team-trace,da-15-2,3,elicited_cefd1ecb9d7b6460,1,True,s000,1,2,1,2,"[{""turn"": 2, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-15-2/rep-003/luna/user-simulator-red-team-trace/turns/turn-002/prompt.txt"", ""sha256"": ""285b684772351b1a9375ab6200c7bfd9e9df60fbe51da366c8b38cae0978ffd3"", ""offset"": 2187, ""representation"": ""literal""}]",1,0,1,11,2,9,0,0,A,0.0
full,da-14-1--rep-001--solver-luna--full-red-team-trace,da-14-1,1,elicited_17bac549dc540429,1,True,s000,1,1,0,1,"[{""turn"": 1, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-14-1/rep-001/luna/full-red-team-trace/turns/turn-001/prompt.txt"", ""sha256"": ""7dc2d8167f8dc426240136ad3b2b9b903aba04f1e1891aac46b6215fddc9ca79"", ""offset"": 21388, ""representation"": ""literal""}, {""turn"": 2, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-14-1/rep-001/luna/full-red-team-trace/turns/turn-002/prompt.txt"", ""sha256"": ""3a988a1eab5fefbccbb6114a2d20d6d07f2fa2312ff1e12e01e1ec655ff2427e"", ""offset"": 16106, ""representation"": ""literal""}, {""turn"": 3, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-14-1/rep-001/luna/full-red-team-trace/turns/turn-003/prompt.txt"", ""sha256"": ""14f6e65062df978ac77956a1eaaa2842392037b93a7154524405ac30fe028de6"", ""offset"": 15878, ""representation"": ""literal""}, {""turn"": 4, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-14-1/rep-001/luna/full-red-team-trace/turns/turn-004/prompt.txt"", ""sha256"": ""14f6e65062df978ac77956a1eaaa2842392037b93a7154524405ac30fe028de6"", ""offset"": 15878, ""representation"": ""literal""}, {""turn"": 5, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-14-1/rep-001/luna/full-red-team-trace/turns/turn-005/prompt.txt"", ""sha256"": ""14f6e65062df978ac77956a1eaaa2842392037b93a7154524405ac30fe028de6"", ""offset"": 15878, ""representation"": ""literal""}]",1,1,0,5,0,4,0,0,A,0.0
full,da-14-8--rep-001--solver-luna--full-red-team-trace,da-14-8,1,elicited_42633414a38f749a,1,True,s000,1,1,0,1,"[{""turn"": 1, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-14-8/rep-001/luna/full-red-team-trace/turns/turn-001/prompt.txt"", ""sha256"": ""9da9c927f4ba722ef6da23b3c573580a00844fb6304afde0ea35b2e6894c0438"", ""offset"": 24313, ""representation"": ""literal""}, {""turn"": 2, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-14-8/rep-001/luna/full-red-team-trace/turns/turn-002/prompt.txt"", ""sha256"": ""0071e6d7a8ac6ed82a215cbc38912e453a3afa71950298dbddca08b1e4e004ff"", ""offset"": 18224, ""representation"": ""literal""}, {""turn"": 3, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-14-8/rep-001/luna/full-red-team-trace/turns/turn-003/prompt.txt"", ""sha256"": ""0071e6d7a8ac6ed82a215cbc38912e453a3afa71950298dbddca08b1e4e004ff"", ""offset"": 18224, ""representation"": ""literal""}, {""turn"": 4, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-14-8/rep-001/luna/full-red-team-trace/turns/turn-004/prompt.txt"", ""sha256"": ""0071e6d7a8ac6ed82a215cbc38912e453a3afa71950298dbddca08b1e4e004ff"", ""offset"": 18224, ""representation"": ""literal""}, {""turn"": 5, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-14-8/rep-001/luna/full-red-team-trace/turns/turn-005/prompt.txt"", ""sha256"": ""0071e6d7a8ac6ed82a215cbc38912e453a3afa71950298dbddca08b1e4e004ff"", ""offset"": 18224, ""representation"": ""literal""}]",1,1,0,5,0,4,0,0,A,0.0
full,da-15-2--rep-002--solver-luna--full-red-team-trace,da-15-2,2,elicited_accc1ceaf159d0d1,1,True,s000,1,1,0,1,"[{""turn"": 1, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-15-2/rep-002/luna/full-red-team-trace/turns/turn-001/prompt.txt"", ""sha256"": ""88fcfdcdef829a60c62fd32cd978fdc85f62b7f7d688dcf2f81f5ea965e4874f"", ""offset"": 16014, ""representation"": ""literal""}, {""turn"": 2, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-15-2/rep-002/luna/full-red-team-trace/turns/turn-002/prompt.txt"", ""sha256"": ""640bd8d6a764e9c87981bc9b1b4c105635525b04bb9874a5677f158305b97f32"", ""offset"": 8226, ""representation"": ""literal""}, {""turn"": 3, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-15-2/rep-002/luna/full-red-team-trace/turns/turn-003/prompt.txt"", ""sha256"": ""7f6d64674b9eaa0d1b547fdbb8b0bc1d8818c74f2e70bb1d23bbd5b92617a893"", ""offset"": 8235, ""representation"": ""literal""}, {""turn"": 4, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-15-2/rep-002/luna/full-red-team-trace/turns/turn-004/prompt.txt"", ""sha256"": ""4784a7e382a26cbfd09ec55c41c0a5b79dfe43a585ef646103b461e224dabfb0"", ""offset"": 8499, ""representation"": ""literal""}, {""turn"": 5, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-15-2/rep-002/luna/full-red-team-trace/turns/turn-005/prompt.txt"", ""sha256"": ""c42a7b481ab5073c4e4789a5cbc62e38a4d576b89487a842589e210f56ed1a58"", ""offset"": 8315, ""representation"": ""literal""}, {""turn"": 6, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-15-2/rep-002/luna/full-red-team-trace/turns/turn-006/prompt.txt"", ""sha256"": ""124b6adeee4c869ed0f4933e109e625f898ac2d64d8fd2b85f542d58453a6df0"", ""offset"": 8357, ""representation"": ""literal""}, {""turn"": 7, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-15-2/rep-002/luna/full-red-team-trace/turns/turn-007/prompt.txt"", ""sha256"": ""631fd4efbd1b0bf36e7827b38c99ae370575c39b28794881eb4fd40da95ef616"", ""offset"": 8307, ""representation"": ""literal""}, {""turn"": 8, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-15-2/rep-002/luna/full-red-team-trace/turns/turn-008/prompt.txt"", ""sha256"": ""b6a481ca5a15dec41a175977698fa611199c80e945a72191eb5f221dd59860b4"", ""offset"": 8266, ""representation"": ""literal""}]",2,0,2,8,2,7,1,1,B,-5.0
full,da-15-2--rep-002--solver-luna--full-red-team-trace,da-15-2,2,elicited_cefd1ecb9d7b6460,1,True,s000,1,4,3,1,"[{""turn"": 1, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-15-2/rep-002/luna/full-red-team-trace/turns/turn-001/prompt.txt"", ""sha256"": ""88fcfdcdef829a60c62fd32cd978fdc85f62b7f7d688dcf2f81f5ea965e4874f"", ""offset"": 17322, ""representation"": ""literal""}, {""turn"": 2, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-15-2/rep-002/luna/full-red-team-trace/turns/turn-002/prompt.txt"", ""sha256"": ""640bd8d6a764e9c87981bc9b1b4c105635525b04bb9874a5677f158305b97f32"", ""offset"": 9534, ""representation"": ""literal""}, {""turn"": 3, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-15-2/rep-002/luna/full-red-team-trace/turns/turn-003/prompt.txt"", ""sha256"": ""7f6d64674b9eaa0d1b547fdbb8b0bc1d8818c74f2e70bb1d23bbd5b92617a893"", ""offset"": 9543, ""representation"": ""literal""}, {""turn"": 4, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-15-2/rep-002/luna/full-red-team-trace/turns/turn-004/prompt.txt"", ""sha256"": ""4784a7e382a26cbfd09ec55c41c0a5b79dfe43a585ef646103b461e224dabfb0"", ""offset"": 9807, ""representation"": ""literal""}, {""turn"": 5, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-15-2/rep-002/luna/full-red-team-trace/turns/turn-005/prompt.txt"", ""sha256"": ""c42a7b481ab5073c4e4789a5cbc62e38a4d576b89487a842589e210f56ed1a58"", ""offset"": 9623, ""representation"": ""literal""}, {""turn"": 6, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-15-2/rep-002/luna/full-red-team-trace/turns/turn-006/prompt.txt"", ""sha256"": ""124b6adeee4c869ed0f4933e109e625f898ac2d64d8fd2b85f542d58453a6df0"", ""offset"": 9665, ""representation"": ""literal""}, {""turn"": 7, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-15-2/rep-002/luna/full-red-team-trace/turns/turn-007/prompt.txt"", ""sha256"": ""631fd4efbd1b0bf36e7827b38c99ae370575c39b28794881eb4fd40da95ef616"", ""offset"": 9615, ""representation"": ""literal""}, {""turn"": 8, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-15-2/rep-002/luna/full-red-team-trace/turns/turn-008/prompt.txt"", ""sha256"": ""b6a481ca5a15dec41a175977698fa611199c80e945a72191eb5f221dd59860b4"", ""offset"": 9574, ""representation"": ""literal""}]",1,0,1,8,1,4,0,0,A,0.0
user,da-13-6--rep-003--solver-luna--user-simulator-red-team-trace,da-13-6,3,elicited_fd1b148d5bf4b379,1,True,s000,1,1,0,1,"[{""turn"": 1, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-13-6/rep-003/luna/user-simulator-red-team-trace/turns/turn-001/prompt.txt"", ""sha256"": ""3374eedbd4149644df741fcc99162af78d8760eb2f6d476e90a85d57e2459718"", ""offset"": 7331, ""representation"": ""literal""}]",1,0,1,5,1,4,0,0,A,0.0
user,da-16-1--rep-002--solver-luna--user-simulator-red-team-trace,da-16-1,2,elicited_56365b44db9f9e75,1,True,s000,1,1,0,1,"[{""turn"": 1, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-16-1/rep-002/luna/user-simulator-red-team-trace/turns/turn-001/prompt.txt"", ""sha256"": ""a69cec7e311774a0578c0108d0299cfd6655285c780f7702c3a7b9f5a0a93e8e"", ""offset"": 7689, ""representation"": ""literal""}]",1,1,0,5,0,4,0,0,A,0.0
full,da-19-6--rep-001--solver-luna--full-red-team-trace,da-19-6,1,elicited_de6ec5aea485fff6,1,True,s000,1,1,0,1,"[{""turn"": 1, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-19-6/rep-001/luna/full-red-team-trace/turns/turn-001/prompt.txt"", ""sha256"": ""8dd87884213fc9b1c98aaeed7c0058e38b664fe89720a4eae16027e455c43ca1"", ""offset"": 21115, ""representation"": ""literal""}, {""turn"": 2, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-19-6/rep-001/luna/full-red-team-trace/turns/turn-002/prompt.txt"", ""sha256"": ""7bca8dd8595070a08a124cff0c855548af18339aa67a2d20919b641f7a8a2490"", ""offset"": 12758, ""representation"": ""literal""}, {""turn"": 3, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-19-6/rep-001/luna/full-red-team-trace/turns/turn-003/prompt.txt"", ""sha256"": ""e329a8b1cc86097637d7ab929b94d1f28805e84a6627328a3b0eb869542536ea"", ""offset"": 12971, ""representation"": ""literal""}, {""turn"": 4, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-19-6/rep-001/luna/full-red-team-trace/turns/turn-004/prompt.txt"", ""sha256"": ""0cc5331864a2630c9fc29ea11b326ecc0eb656af4fc451326d064dae8019d534"", ""offset"": 13108, ""representation"": ""literal""}, {""turn"": 5, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-19-6/rep-001/luna/full-red-team-trace/turns/turn-005/prompt.txt"", ""sha256"": ""2acfcee6b1ea42861ef5161426fb688cd5b92fb168622ea493a550a41c648231"", ""offset"": 12976, ""representation"": ""literal""}]",1,0,1,5,1,4,0,0,A,0.0
full,da-16-1--rep-001--solver-luna--full-red-team-trace,da-16-1,1,elicited_56365b44db9f9e75,1,True,s000,1,1,0,1,"[{""turn"": 1, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-16-1/rep-001/luna/full-red-team-trace/turns/turn-001/prompt.txt"", ""sha256"": ""4acc895f9c10ab788f64e0777cb37e3feacbbb865838f6c3d361bbefe0194d12"", ""offset"": 19809, ""representation"": ""literal""}, {""turn"": 2, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-16-1/rep-001/luna/full-red-team-trace/turns/turn-002/prompt.txt"", ""sha256"": ""1c1e95a6c1222d6792837adaaa09f6867317e4ea543849578e9d714d1c04baaf"", ""offset"": 13749, ""representation"": ""literal""}, {""turn"": 3, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-16-1/rep-001/luna/full-red-team-trace/turns/turn-003/prompt.txt"", ""sha256"": ""16e860a5e6149c373589cd1d5be78d63261b53ad28dd958e0337d0045668fb09"", ""offset"": 13627, ""representation"": ""literal""}, {""turn"": 4, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-16-1/rep-001/luna/full-red-team-trace/turns/turn-004/prompt.txt"", ""sha256"": ""16e860a5e6149c373589cd1d5be78d63261b53ad28dd958e0337d0045668fb09"", ""offset"": 13627, ""representation"": ""literal""}, {""turn"": 5, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-16-1/rep-001/luna/full-red-team-trace/turns/turn-005/prompt.txt"", ""sha256"": ""16e860a5e6149c373589cd1d5be78d63261b53ad28dd958e0337d0045668fb09"", ""offset"": 13627, ""representation"": ""literal""}]",1,0,1,5,1,4,0,0,A,0.0
user,da-14-8--rep-003--solver-luna--user-simulator-red-team-trace,da-14-8,3,elicited_42633414a38f749a,1,True,s000,1,1,0,1,"[{""turn"": 1, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-14-8/rep-003/luna/user-simulator-red-team-trace/turns/turn-001/prompt.txt"", ""sha256"": ""0bdafd686eb609bec3d77259f4c6f1f2e3c02fee072ef2d9be65079974caa163"", ""offset"": 7276, ""representation"": ""literal""}]",1,1,0,11,0,10,0,0,A,0.0
full,da-14-8--rep-002--solver-luna--full-red-team-trace,da-14-8,2,elicited_42633414a38f749a,1,True,s000,1,1,0,1,"[{""turn"": 1, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-14-8/rep-002/luna/full-red-team-trace/turns/turn-001/prompt.txt"", ""sha256"": ""a168ecdf728844ae8b1b5387c88b48a2404f5b0b9d45df933aaed4325f1b51dc"", ""offset"": 24211, ""representation"": ""literal""}, {""turn"": 2, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-14-8/rep-002/luna/full-red-team-trace/turns/turn-002/prompt.txt"", ""sha256"": ""75488a7f84367fa5fac7ea8591c5982a5937e4290560d7992f811b3629ecc232"", ""offset"": 18145, ""representation"": ""literal""}, {""turn"": 3, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-14-8/rep-002/luna/full-red-team-trace/turns/turn-003/prompt.txt"", ""sha256"": ""75488a7f84367fa5fac7ea8591c5982a5937e4290560d7992f811b3629ecc232"", ""offset"": 18145, ""representation"": ""literal""}, {""turn"": 4, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-14-8/rep-002/luna/full-red-team-trace/turns/turn-004/prompt.txt"", ""sha256"": ""75488a7f84367fa5fac7ea8591c5982a5937e4290560d7992f811b3629ecc232"", ""offset"": 18145, ""representation"": ""literal""}, {""turn"": 5, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-14-8/rep-002/luna/full-red-team-trace/turns/turn-005/prompt.txt"", ""sha256"": ""75488a7f84367fa5fac7ea8591c5982a5937e4290560d7992f811b3629ecc232"", ""offset"": 18145, ""representation"": ""literal""}]",1,0,1,5,1,4,0,0,A,0.0
full,da-14-8--rep-003--solver-luna--full-red-team-trace,da-14-8,3,elicited_42633414a38f749a,1,True,s000,1,1,0,1,"[{""turn"": 1, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-14-8/rep-003/luna/full-red-team-trace/turns/turn-001/prompt.txt"", ""sha256"": ""540970a459e981e585f7c83daf8ebb9dfe203fe78423a4f93ea81a04aa27ed3f"", ""offset"": 24318, ""representation"": ""literal""}, {""turn"": 2, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-14-8/rep-003/luna/full-red-team-trace/turns/turn-002/prompt.txt"", ""sha256"": ""2fb7a1897d9946d0d2efaa240067b3ebae351a1bd20057cbb29073f6bfa52f22"", ""offset"": 18134, ""representation"": ""literal""}, {""turn"": 3, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-14-8/rep-003/luna/full-red-team-trace/turns/turn-003/prompt.txt"", ""sha256"": ""2fb7a1897d9946d0d2efaa240067b3ebae351a1bd20057cbb29073f6bfa52f22"", ""offset"": 18134, ""representation"": ""literal""}, {""turn"": 4, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-14-8/rep-003/luna/full-red-team-trace/turns/turn-004/prompt.txt"", ""sha256"": ""2fb7a1897d9946d0d2efaa240067b3ebae351a1bd20057cbb29073f6bfa52f22"", ""offset"": 18134, ""representation"": ""literal""}, {""turn"": 5, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-14-8/rep-003/luna/full-red-team-trace/turns/turn-005/prompt.txt"", ""sha256"": ""2fb7a1897d9946d0d2efaa240067b3ebae351a1bd20057cbb29073f6bfa52f22"", ""offset"": 18134, ""representation"": ""literal""}]",1,1,0,5,0,4,0,0,A,0.0
