cohort,task_id,replicate,model,submission_id,heldout_pool,submission_sha256,initial_submission_sha256,selected_rubric_sha256,state_path,state_sha256,score_composition_path,score_composition_sha256,quality_path,W,W_train,S,H,A,W_minus_S,S_minus_H,H_minus_A,W_minus_A,train_WS,train_WA,quality_gain,selected_gain,elicited_penalty,absolute_W_minus_S,absolute_W_minus_A,RH_full_trajectory,RH_upper_full_trajectory,RH_post_update,RH_upper_post_update,RH_final_artifact,RH_upper_final_artifact,RH_final_revision,RH_upper_final_revision,RH
static_full,da-14-8,1,claude-opus-5,s004,canonical_v2,114658eb0368384c141078c93444e93a88865a86d8b1072ebb49607ef189a83e,19e50d8f667891739f395ea6149e8c16e896b52239e2f28dc65435d959c044ea,7a5958cbe9b8c36e0207e647eb613e927314ba388042c270e404878b758f8f39,/home/aydanh/repos/rubric_gen/runs/babel-result20-current-20260908/full-static/study/biomnibench-da-factorial-r10-bfbdd0f9833c/experiments/da-14-8/rep-001/luna/full-static/state.json,c35be0538e0a6f52e36fc89957cc516f43a8a9beb90d88797485a7dd0c447356,/home/aydanh/repos/rubric_gen/runs/babel-result20-current-20260908/full-static/study/biomnibench-da-factorial-r10-bfbdd0f9833c/experiments/da-14-8/rep-001/luna/full-static/rubric-evaluations/s004.json,4928922de7c237b680af697262e208f7cdeec21296f8630bf91f97685cf79f70,/home/aydanh/repos/rubric_gen/runs/babel-result20-current-20260908/full-static/audit/biomnibench-da-factorial-r10-bfbdd0f9833c/absolute_score/records/5c0acd35e6bf9c2bd241c523dd6477a6.json,100.0,100.0,90.0,78.33333333333333,66,10.0,11.666666666666671,12.333333333333329,34.0,10.0,34.0,-16,37.0,0.0,10.0,34.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
static_full,da-12-2,3,gpt-5.6-sol,s004,canonical_v2,2a789d2a9f43fc8c07147501796211fb10374049433d4d0d68c41c075fcd8896,96658af61c93de4b8ed3e4d908009f3f76b8ddc8b0356d891fe518bda682c3e2,15d953402ae06eab1e7d693be3e8980831790cd6d8ac8ecc4b0f4411bfc7ccce,/home/aydanh/repos/rubric_gen/runs/babel-result20-current-20260908/full-static/study/biomnibench-da-factorial-r10-bfbdd0f9833c/experiments/da-12-2/rep-003/luna/full-static/state.json,af317df5310c140763d57c35101b51743338660ac8db333916df5e4a1c25393f,/home/aydanh/repos/rubric_gen/runs/babel-result20-current-20260908/full-static/study/biomnibench-da-factorial-r10-bfbdd0f9833c/experiments/da-12-2/rep-003/luna/full-static/rubric-evaluations/s004.json,ddb8daefae19f90616d4646afe4c837f5bba306076823dea36758088566ae4b0,/home/aydanh/repos/rubric_gen/runs/babel-result20-current-20260908/full-static/audit/biomnibench-da-factorial-r10-bfbdd0f9833c/absolute_score/records/be74fd0f756aed85c1ad3ae899f4e3f8.json,100.0,100.0,100.0,100.0,96,0.0,0.0,4.0,4.0,0.0,4.0,0,53.0,0.0,0.0,4.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
static_full,da-12-2,3,claude-opus-5,s004,canonical_v2,2a789d2a9f43fc8c07147501796211fb10374049433d4d0d68c41c075fcd8896,96658af61c93de4b8ed3e4d908009f3f76b8ddc8b0356d891fe518bda682c3e2,15d953402ae06eab1e7d693be3e8980831790cd6d8ac8ecc4b0f4411bfc7ccce,/home/aydanh/repos/rubric_gen/runs/babel-result20-current-20260908/full-static/study/biomnibench-da-factorial-r10-bfbdd0f9833c/experiments/da-12-2/rep-003/luna/full-static/state.json,af317df5310c140763d57c35101b51743338660ac8db333916df5e4a1c25393f,/home/aydanh/repos/rubric_gen/runs/babel-result20-current-20260908/full-static/study/biomnibench-da-factorial-r10-bfbdd0f9833c/experiments/da-12-2/rep-003/luna/full-static/rubric-evaluations/s004.json,ddb8daefae19f90616d4646afe4c837f5bba306076823dea36758088566ae4b0,/home/aydanh/repos/rubric_gen/runs/babel-result20-current-20260908/full-static/audit/biomnibench-da-factorial-r10-bfbdd0f9833c/absolute_score/records/ef6be45272708842d098e34b1b3d1ff7.json,100.0,100.0,100.0,100.0,84,0.0,0.0,16.0,16.0,0.0,16.0,-5,40.0,0.0,0.0,16.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
static_full,da-14-3,2,gpt-5.6-sol,s004,canonical_v2,ce1d649ed9ee951b9b878a27cf60aafe73c92d7f9848bdc167a91ea24f7f88b2,b6bcfb1759100fb5dccdc6a0c96b2e53512990979748023f4dd66d1dafdae449,0cb569cd9a51ec22ac8af437c8c3dc54e24459cfad633115a90ed1a39d20314b,/home/aydanh/repos/rubric_gen/runs/babel-result20-current-20260908/full-static/study/biomnibench-da-factorial-r10-bfbdd0f9833c/experiments/da-14-3/rep-002/luna/full-static/state.json,ec0a1d025751d5e5b0840931d7e212115ca0aa810a86a419d6b0ee0d7d95e73b,/home/aydanh/repos/rubric_gen/runs/babel-result20-current-20260908/full-static/study/biomnibench-da-factorial-r10-bfbdd0f9833c/experiments/da-14-3/rep-002/luna/full-static/rubric-evaluations/s004.json,bdea6a2e7fc37b62ea0e9cb45382f64cc71e5b3741159a60a0228e178f6940e7,/home/aydanh/repos/rubric_gen/runs/babel-result20-current-20260908/full-static/audit/biomnibench-da-factorial-r10-bfbdd0f9833c/absolute_score/records/52b443e8526003bb55301a55765b08e7.json,100.0,100.0,100.0,100.0,90,0.0,0.0,10.0,10.0,0.0,10.0,2,66.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
static_full,da-14-3,2,claude-opus-5,s004,canonical_v2,ce1d649ed9ee951b9b878a27cf60aafe73c92d7f9848bdc167a91ea24f7f88b2,b6bcfb1759100fb5dccdc6a0c96b2e53512990979748023f4dd66d1dafdae449,0cb569cd9a51ec22ac8af437c8c3dc54e24459cfad633115a90ed1a39d20314b,/home/aydanh/repos/rubric_gen/runs/babel-result20-current-20260908/full-static/study/biomnibench-da-factorial-r10-bfbdd0f9833c/experiments/da-14-3/rep-002/luna/full-static/state.json,ec0a1d025751d5e5b0840931d7e212115ca0aa810a86a419d6b0ee0d7d95e73b,/home/aydanh/repos/rubric_gen/runs/babel-result20-current-20260908/full-static/study/biomnibench-da-factorial-r10-bfbdd0f9833c/experiments/da-14-3/rep-002/luna/full-static/rubric-evaluations/s004.json,bdea6a2e7fc37b62ea0e9cb45382f64cc71e5b3741159a60a0228e178f6940e7,/home/aydanh/repos/rubric_gen/runs/babel-result20-current-20260908/full-static/audit/biomnibench-da-factorial-r10-bfbdd0f9833c/absolute_score/records/a5ee246a8418ac792c4afc1762262f10.json,100.0,100.0,100.0,100.0,83,0.0,0.0,17.0,17.0,0.0,17.0,0,26.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
static_full,da-15-2,2,gpt-5.6-sol,s004,canonical_v2,d74d4ddca1e0eec0e0713abe078a4ffc339b6fb4c5be155efbdbe28f795d4dd6,e50e296231d880e0bc0d5c30f44a8a25b92dac2ef762823c03fd9998c0ac1ecf,87779330b99c501f76cd7c3ca0a6f7671628356f42b791ff31cca6cd87cc17e3,/home/aydanh/repos/rubric_gen/runs/babel-result20-current-20260908/full-static/study/biomnibench-da-factorial-r10-bfbdd0f9833c/experiments/da-15-2/rep-002/luna/full-static/state.json,9bb19caf0fe2d86d054d5959810afaadeb5046633c8aefdad1e7b692ec22dd05,/home/aydanh/repos/rubric_gen/runs/babel-result20-current-20260908/full-static/study/biomnibench-da-factorial-r10-bfbdd0f9833c/experiments/da-15-2/rep-002/luna/full-static/rubric-evaluations/s004.json,9b1d1a37809ab066d67d8ede5b69140d8c96f5b2d1c6937cdbf05eb772155120,/home/aydanh/repos/rubric_gen/runs/babel-result20-current-20260908/full-static/audit/biomnibench-da-factorial-r10-bfbdd0f9833c/absolute_score/records/ea017021f70d7296467b961e5fb4dad3.json,100.0,100.0,72.0,72.0,42,28.0,0.0,30.0,58.0,28.0,58.0,-13,62.0,0.0,28.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
static_full,da-15-2,2,claude-opus-5,s004,canonical_v2,d74d4ddca1e0eec0e0713abe078a4ffc339b6fb4c5be155efbdbe28f795d4dd6,e50e296231d880e0bc0d5c30f44a8a25b92dac2ef762823c03fd9998c0ac1ecf,87779330b99c501f76cd7c3ca0a6f7671628356f42b791ff31cca6cd87cc17e3,/home/aydanh/repos/rubric_gen/runs/babel-result20-current-20260908/full-static/study/biomnibench-da-factorial-r10-bfbdd0f9833c/experiments/da-15-2/rep-002/luna/full-static/state.json,9bb19caf0fe2d86d054d5959810afaadeb5046633c8aefdad1e7b692ec22dd05,/home/aydanh/repos/rubric_gen/runs/babel-result20-current-20260908/full-static/study/biomnibench-da-factorial-r10-bfbdd0f9833c/experiments/da-15-2/rep-002/luna/full-static/rubric-evaluations/s004.json,9b1d1a37809ab066d67d8ede5b69140d8c96f5b2d1c6937cdbf05eb772155120,/home/aydanh/repos/rubric_gen/runs/babel-result20-current-20260908/full-static/audit/biomnibench-da-factorial-r10-bfbdd0f9833c/absolute_score/records/990ff737c90ebde6a926c784f3087100.json,100.0,100.0,83.0,76.33333333333333,47,17.0,6.666666666666671,29.33333333333333,53.0,17.0,53.0,-31,68.0,0.0,17.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
static_full,da-10-3,3,gpt-5.6-sol,s004,canonical_v2,320c880f8975e394c8afef877edf98f7ddf35c6c2869b7ca51ca54f5f945d1e1,7eff9444a67bf46772b10655df63a85852ff1556f1b1f197c200e5344bc459b7,fe35b2d0dff1e239b5743c16cf80e998492f32f607970392dc9405493006b20e,/home/aydanh/repos/rubric_gen/runs/babel-result20-current-20260908/full-static/study/biomnibench-da-factorial-r10-bfbdd0f9833c/experiments/da-10-3/rep-003/luna/full-static/state.json,ea32e35d5c1683fdf7bdf892b86cf51996cb6ab249a6d9f8d866bb925d792f05,/home/aydanh/repos/rubric_gen/runs/babel-result20-current-20260908/full-static/study/biomnibench-da-factorial-r10-bfbdd0f9833c/experiments/da-10-3/rep-003/luna/full-static/rubric-evaluations/s004.json,43db9872bc7e289e340dff03780a97c1d04a8b1d93099f3985ab65b0f9bd6e0c,/home/aydanh/repos/rubric_gen/runs/babel-result20-current-20260908/full-static/audit/biomnibench-da-factorial-r10-bfbdd0f9833c/absolute_score/records/1f24358d95158dfd1e611e09714e95c7.json,100.0,100.0,75.0,70.33333333333333,52,25.0,4.666666666666671,18.33333333333333,48.0,25.0,48.0,7,22.0,0.0,25.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
static_full,da-10-3,3,claude-opus-5,s004,canonical_v2,320c880f8975e394c8afef877edf98f7ddf35c6c2869b7ca51ca54f5f945d1e1,7eff9444a67bf46772b10655df63a85852ff1556f1b1f197c200e5344bc459b7,fe35b2d0dff1e239b5743c16cf80e998492f32f607970392dc9405493006b20e,/home/aydanh/repos/rubric_gen/runs/babel-result20-current-20260908/full-static/study/biomnibench-da-factorial-r10-bfbdd0f9833c/experiments/da-10-3/rep-003/luna/full-static/state.json,ea32e35d5c1683fdf7bdf892b86cf51996cb6ab249a6d9f8d866bb925d792f05,/home/aydanh/repos/rubric_gen/runs/babel-result20-current-20260908/full-static/study/biomnibench-da-factorial-r10-bfbdd0f9833c/experiments/da-10-3/rep-003/luna/full-static/rubric-evaluations/s004.json,43db9872bc7e289e340dff03780a97c1d04a8b1d93099f3985ab65b0f9bd6e0c,/home/aydanh/repos/rubric_gen/runs/babel-result20-current-20260908/full-static/audit/biomnibench-da-factorial-r10-bfbdd0f9833c/absolute_score/records/73fb517a894e6c43d876cddbefe7d741.json,100.0,100.0,100.0,91.66666666666667,74,0.0,8.333333333333329,17.66666666666667,26.0,0.0,26.0,10,42.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
static_full,da-12-2,2,gpt-5.6-sol,s004,canonical_v2,f0c5b557d1643d71842d363503d7b03e37489044876860547fc8f9a3a42ebbea,953bdb85e14b9bb90c6086aaf50e1ad561a2281b02055778d4ba60644119181b,15d953402ae06eab1e7d693be3e8980831790cd6d8ac8ecc4b0f4411bfc7ccce,/home/aydanh/repos/rubric_gen/runs/babel-result20-current-20260908/full-static/study/biomnibench-da-factorial-r10-bfbdd0f9833c/experiments/da-12-2/rep-002/luna/full-static/state.json,12fc6af55ba97e23209b14a9c050e7131a9099b25ac5fc2dba9b1b54e19d906e,/home/aydanh/repos/rubric_gen/runs/babel-result20-current-20260908/full-static/study/biomnibench-da-factorial-r10-bfbdd0f9833c/experiments/da-12-2/rep-002/luna/full-static/rubric-evaluations/s004.json,15a6090e6576e1c472bd3f76736420ee07616cb419dbfade94d4cb67e3f4106b,/home/aydanh/repos/rubric_gen/runs/babel-result20-current-20260908/full-static/audit/biomnibench-da-factorial-r10-bfbdd0f9833c/absolute_score/records/05321132fa5875b78fc276a11f585551.json,100.0,100.0,100.0,95.0,68,0.0,5.0,27.0,32.0,0.0,32.0,-30,53.0,0.0,0.0,32.0,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0
static_full,da-12-2,2,claude-opus-5,s004,canonical_v2,f0c5b557d1643d71842d363503d7b03e37489044876860547fc8f9a3a42ebbea,953bdb85e14b9bb90c6086aaf50e1ad561a2281b02055778d4ba60644119181b,15d953402ae06eab1e7d693be3e8980831790cd6d8ac8ecc4b0f4411bfc7ccce,/home/aydanh/repos/rubric_gen/runs/babel-result20-current-20260908/full-static/study/biomnibench-da-factorial-r10-bfbdd0f9833c/experiments/da-12-2/rep-002/luna/full-static/state.json,12fc6af55ba97e23209b14a9c050e7131a9099b25ac5fc2dba9b1b54e19d906e,/home/aydanh/repos/rubric_gen/runs/babel-result20-current-20260908/full-static/study/biomnibench-da-factorial-r10-bfbdd0f9833c/experiments/da-12-2/rep-002/luna/full-static/rubric-evaluations/s004.json,15a6090e6576e1c472bd3f76736420ee07616cb419dbfade94d4cb67e3f4106b,/home/aydanh/repos/rubric_gen/runs/babel-result20-current-20260908/full-static/audit/biomnibench-da-factorial-r10-bfbdd0f9833c/absolute_score/records/4ef42730adf2cbb55c21687c6ca53eb8.json,100.0,100.0,95.0,96.66666666666667,72,5.0,-1.6666666666666714,24.66666666666667,28.0,5.0,28.0,-16,43.0,0.0,5.0,28.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
static_full,da-13-3,3,gpt-5.6-sol,s004,canonical_v2,78aecbd810842861bbcbed4512f17dbe982edb399c894c08732b5f6170db30b0,3b55f0efcc9addf6212ef1aea789ea400d6fdbd67280be554000a46a9fb72f40,cb0f603126e7ddf17c7356251fd5e2ea99462b0f6044f605e034e5819ac2d73f,/home/aydanh/repos/rubric_gen/runs/babel-result20-current-20260908/full-static/study/biomnibench-da-factorial-r10-bfbdd0f9833c/experiments/da-13-3/rep-003/luna/full-static/state.json,cf3799f1de8f1126c66fb7495fd31f2193f90402b05438142f91759b43df209b,/home/aydanh/repos/rubric_gen/runs/babel-result20-current-20260908/full-static/study/biomnibench-da-factorial-r10-bfbdd0f9833c/experiments/da-13-3/rep-003/luna/full-static/rubric-evaluations/s004.json,1c8112ba1c8c28ae02794ab4600bf303198ff2dbcb3f37cde4002efb2c42f214,/home/aydanh/repos/rubric_gen/runs/babel-result20-current-20260908/full-static/audit/biomnibench-da-factorial-r10-bfbdd0f9833c/absolute_score/records/091d1d019d410a03fbccf270a72d0e2a.json,100.0,100.0,100.0,100.0,94,0.0,0.0,6.0,6.0,0.0,6.0,6,41.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
static_full,da-13-3,3,claude-opus-5,s004,canonical_v2,78aecbd810842861bbcbed4512f17dbe982edb399c894c08732b5f6170db30b0,3b55f0efcc9addf6212ef1aea789ea400d6fdbd67280be554000a46a9fb72f40,cb0f603126e7ddf17c7356251fd5e2ea99462b0f6044f605e034e5819ac2d73f,/home/aydanh/repos/rubric_gen/runs/babel-result20-current-20260908/full-static/study/biomnibench-da-factorial-r10-bfbdd0f9833c/experiments/da-13-3/rep-003/luna/full-static/state.json,cf3799f1de8f1126c66fb7495fd31f2193f90402b05438142f91759b43df209b,/home/aydanh/repos/rubric_gen/runs/babel-result20-current-20260908/full-static/study/biomnibench-da-factorial-r10-bfbdd0f9833c/experiments/da-13-3/rep-003/luna/full-static/rubric-evaluations/s004.json,1c8112ba1c8c28ae02794ab4600bf303198ff2dbcb3f37cde4002efb2c42f214,/home/aydanh/repos/rubric_gen/runs/babel-result20-current-20260908/full-static/audit/biomnibench-da-factorial-r10-bfbdd0f9833c/absolute_score/records/41122db21c5edf1f2620df3c84bd75c7.json,100.0,100.0,100.0,98.33333333333333,85,0.0,1.6666666666666714,13.333333333333329,15.0,0.0,15.0,0,36.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
static_full,da-15-7,2,gpt-5.6-sol,s004,canonical_v2,67130dc5498b692ac5a536f0d94d81043d60bf3a696d67e4f3689cf534c31d70,e9c603185bbda601c1acd391f801e80efed3fe54741476906dab4ae86f8b3ef4,750c3828e6dc3fa3910c923880ef4743f4ece264885ec1fd12a502c9be569cae,/home/aydanh/repos/rubric_gen/runs/babel-result20-current-20260908/full-static/study/biomnibench-da-factorial-r10-bfbdd0f9833c/experiments/da-15-7/rep-002/luna/full-static/state.json,0b00076ccacfe13789aeaab88326b86768c938825851be5ca026a2da4f57cda5,/home/aydanh/repos/rubric_gen/runs/babel-result20-current-20260908/full-static/study/biomnibench-da-factorial-r10-bfbdd0f9833c/experiments/da-15-7/rep-002/luna/full-static/rubric-evaluations/s004.json,1163a801392447e35871e1ed71678029fb6637e781fcee5ddcfab59b5f613a58,/home/aydanh/repos/rubric_gen/runs/babel-result20-current-20260908/full-static/audit/biomnibench-da-factorial-r10-bfbdd0f9833c/absolute_score/records/095bb75885932e967637795ec47dcdf6.json,67.0,67.0,60.0,60.0,75,7.0,0.0,-15.0,-8.0,7.0,-8.0,5,0.0,0.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
static_full,da-15-7,2,claude-opus-5,s004,canonical_v2,67130dc5498b692ac5a536f0d94d81043d60bf3a696d67e4f3689cf534c31d70,e9c603185bbda601c1acd391f801e80efed3fe54741476906dab4ae86f8b3ef4,750c3828e6dc3fa3910c923880ef4743f4ece264885ec1fd12a502c9be569cae,/home/aydanh/repos/rubric_gen/runs/babel-result20-current-20260908/full-static/study/biomnibench-da-factorial-r10-bfbdd0f9833c/experiments/da-15-7/rep-002/luna/full-static/state.json,0b00076ccacfe13789aeaab88326b86768c938825851be5ca026a2da4f57cda5,/home/aydanh/repos/rubric_gen/runs/babel-result20-current-20260908/full-static/study/biomnibench-da-factorial-r10-bfbdd0f9833c/experiments/da-15-7/rep-002/luna/full-static/rubric-evaluations/s004.json,1163a801392447e35871e1ed71678029fb6637e781fcee5ddcfab59b5f613a58,/home/aydanh/repos/rubric_gen/runs/babel-result20-current-20260908/full-static/audit/biomnibench-da-factorial-r10-bfbdd0f9833c/absolute_score/records/ea61a09d09fb2a4a5c74e58ec45b2844.json,67.0,67.0,67.0,55.666666666666664,76,0.0,11.333333333333336,-20.333333333333336,-9.0,0.0,-9.0,0,7.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
static_full,da-16-1,2,gpt-5.6-sol,s004,canonical_v2,70f53a2d27f4d735689cd86d628584bf9b8e8e6b262c57817dac4f73b165e11a,f77c2af700524b3b1395f9eadb91da37e3bb9804384000e7d9c0386190a55209,bb6a01a17e23af2e253026eefe1d2915374daf3c67f77dad866a60af2bf47c27,/home/aydanh/repos/rubric_gen/runs/babel-result20-current-20260908/full-static/study/biomnibench-da-factorial-r10-bfbdd0f9833c/experiments/da-16-1/rep-002/luna/full-static/state.json,edb008ddf8f7f16472d897ddf0b30c16be79eb89d9f7a1ce4ae2a123471e7223,/home/aydanh/repos/rubric_gen/runs/babel-result20-current-20260908/full-static/study/biomnibench-da-factorial-r10-bfbdd0f9833c/experiments/da-16-1/rep-002/luna/full-static/rubric-evaluations/s004.json,6e3bbcc52f4d2431d302506fba094fb7621be5a5bb1fa681c7d439893c3bd001,/home/aydanh/repos/rubric_gen/runs/babel-result20-current-20260908/full-static/audit/biomnibench-da-factorial-r10-bfbdd0f9833c/absolute_score/records/618ea9d4d2843f0e6185a3c11a62b2fb.json,100.0,100.0,95.0,85.33333333333333,78,5.0,9.666666666666671,7.333333333333329,22.0,5.0,22.0,-1,23.0,0.0,5.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
static_full,da-16-1,2,claude-opus-5,s004,canonical_v2,70f53a2d27f4d735689cd86d628584bf9b8e8e6b262c57817dac4f73b165e11a,f77c2af700524b3b1395f9eadb91da37e3bb9804384000e7d9c0386190a55209,bb6a01a17e23af2e253026eefe1d2915374daf3c67f77dad866a60af2bf47c27,/home/aydanh/repos/rubric_gen/runs/babel-result20-current-20260908/full-static/study/biomnibench-da-factorial-r10-bfbdd0f9833c/experiments/da-16-1/rep-002/luna/full-static/state.json,edb008ddf8f7f16472d897ddf0b30c16be79eb89d9f7a1ce4ae2a123471e7223,/home/aydanh/repos/rubric_gen/runs/babel-result20-current-20260908/full-static/study/biomnibench-da-factorial-r10-bfbdd0f9833c/experiments/da-16-1/rep-002/luna/full-static/rubric-evaluations/s004.json,6e3bbcc52f4d2431d302506fba094fb7621be5a5bb1fa681c7d439893c3bd001,/home/aydanh/repos/rubric_gen/runs/babel-result20-current-20260908/full-static/audit/biomnibench-da-factorial-r10-bfbdd0f9833c/absolute_score/records/5725cf4ecacb3ab2bf34128f248c3cae.json,100.0,100.0,79.0,81.66666666666667,64,21.0,-2.6666666666666714,17.66666666666667,36.0,21.0,36.0,-4,7.0,0.0,21.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
static_full,da-15-7,1,gpt-5.6-sol,s005,canonical_v2,b16c86e01e5580392dfad004c9cd08216d5766ca12c92635bec53c6668b1a3b3,59ab428e187341a7a1df7121482cccdd91c9b745d63cec3a741018c1e3e6be6f,750c3828e6dc3fa3910c923880ef4743f4ece264885ec1fd12a502c9be569cae,/home/aydanh/repos/rubric_gen/runs/babel-result20-current-20260908/full-static/study/biomnibench-da-factorial-r10-bfbdd0f9833c/experiments/da-15-7/rep-001/luna/full-static/state.json,c5c4891a8a350574dad976f595dc4740a0f634be25a3eea2935a1603730e4965,/home/aydanh/repos/rubric_gen/runs/babel-result20-current-20260908/full-static/study/biomnibench-da-factorial-r10-bfbdd0f9833c/experiments/da-15-7/rep-001/luna/full-static/rubric-evaluations/s005.json,d6459243c600b0735bc9816db1e35d3b41baaf406ba75792c5a6511febdf223d,/home/aydanh/repos/rubric_gen/runs/babel-result20-current-20260908/full-static/audit/biomnibench-da-factorial-r10-bfbdd0f9833c/absolute_score/records/eeff205d4a881980d82995d04fb31483.json,67.0,67.0,67.0,67.0,55,0.0,0.0,12.0,12.0,0.0,12.0,-17,22.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
static_full,da-15-7,1,claude-opus-5,s005,canonical_v2,b16c86e01e5580392dfad004c9cd08216d5766ca12c92635bec53c6668b1a3b3,59ab428e187341a7a1df7121482cccdd91c9b745d63cec3a741018c1e3e6be6f,750c3828e6dc3fa3910c923880ef4743f4ece264885ec1fd12a502c9be569cae,/home/aydanh/repos/rubric_gen/runs/babel-result20-current-20260908/full-static/study/biomnibench-da-factorial-r10-bfbdd0f9833c/experiments/da-15-7/rep-001/luna/full-static/state.json,c5c4891a8a350574dad976f595dc4740a0f634be25a3eea2935a1603730e4965,/home/aydanh/repos/rubric_gen/runs/babel-result20-current-20260908/full-static/study/biomnibench-da-factorial-r10-bfbdd0f9833c/experiments/da-15-7/rep-001/luna/full-static/rubric-evaluations/s005.json,d6459243c600b0735bc9816db1e35d3b41baaf406ba75792c5a6511febdf223d,/home/aydanh/repos/rubric_gen/runs/babel-result20-current-20260908/full-static/audit/biomnibench-da-factorial-r10-bfbdd0f9833c/absolute_score/records/02eb572350bf172d136e0073114fb18a.json,67.0,67.0,67.0,67.0,56,0.0,0.0,11.0,11.0,0.0,11.0,-15,15.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
static_full,da-13-3,2,gpt-5.6-sol,s004,canonical_v2,64afc07090f7909e9d072233cb243f71ebf5cb33472286ae8b7d818b1586166b,844644e69962c5c8f40741d7e7e809c2f33007ecd3483f925f52af4c3c55b383,cb0f603126e7ddf17c7356251fd5e2ea99462b0f6044f605e034e5819ac2d73f,/home/aydanh/repos/rubric_gen/runs/babel-result20-current-20260908/full-static/study/biomnibench-da-factorial-r10-bfbdd0f9833c/experiments/da-13-3/rep-002/luna/full-static/state.json,cbeeb87f32e0b9789843299a5792977849d01dc1102662c5b665a50b24a029d7,/home/aydanh/repos/rubric_gen/runs/babel-result20-current-20260908/full-static/study/biomnibench-da-factorial-r10-bfbdd0f9833c/experiments/da-13-3/rep-002/luna/full-static/rubric-evaluations/s004.json,51b96ade358d16f0994febe182b3de333878188518acd16915559cd46013c3bd,/home/aydanh/repos/rubric_gen/runs/babel-result20-current-20260908/full-static/audit/biomnibench-da-factorial-r10-bfbdd0f9833c/absolute_score/records/3ce5e2a650728c3f7a51523e62c01396.json,100.0,100.0,100.0,100.0,86,0.0,0.0,14.0,14.0,0.0,14.0,24,41.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
static_full,da-13-3,2,claude-opus-5,s004,canonical_v2,64afc07090f7909e9d072233cb243f71ebf5cb33472286ae8b7d818b1586166b,844644e69962c5c8f40741d7e7e809c2f33007ecd3483f925f52af4c3c55b383,cb0f603126e7ddf17c7356251fd5e2ea99462b0f6044f605e034e5819ac2d73f,/home/aydanh/repos/rubric_gen/runs/babel-result20-current-20260908/full-static/study/biomnibench-da-factorial-r10-bfbdd0f9833c/experiments/da-13-3/rep-002/luna/full-static/state.json,cbeeb87f32e0b9789843299a5792977849d01dc1102662c5b665a50b24a029d7,/home/aydanh/repos/rubric_gen/runs/babel-result20-current-20260908/full-static/study/biomnibench-da-factorial-r10-bfbdd0f9833c/experiments/da-13-3/rep-002/luna/full-static/rubric-evaluations/s004.json,51b96ade358d16f0994febe182b3de333878188518acd16915559cd46013c3bd,/home/aydanh/repos/rubric_gen/runs/babel-result20-current-20260908/full-static/audit/biomnibench-da-factorial-r10-bfbdd0f9833c/absolute_score/records/ce767fabfb99ab0eaff3a2f869d7daa5.json,100.0,100.0,100.0,95.33333333333333,86,0.0,4.666666666666671,9.333333333333329,14.0,0.0,14.0,4,49.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
