assignment_id,task_id,replicate,condition_id,arm,generation,errors,pair_id,reason,stage,path,criterion_id,details
da-15-2--rep-001--solver-luna--full-red-team-trace,da-15-2,1,full-red-team-trace,full,8,"[{""artifact_id"": ""artifact_efff3ce8c6a25357"", ""quote"": ""The fixed M360 membership is inspectable: ABCA2, CDK18, DYNC1H1, ... (34 genes)"", ""reason"": ""quote_not_in_named_artifact""}, {""artifact_id"": ""artifact_f3abb480b56a694f"", ""quote"": ""The fixed M167 membership is inspectable: ABCA2, CDK18, DYNC1H1, ... (34 genes)"", ""reason"": ""quote_not_in_named_artifact""}, {""artifact_id"": ""artifact_efff3ce8c6a25357"", ""reason"": ""missing_required_public_witness""}]",pair_5d59f6ed5175e30e,source_failure,quality,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-15-2/rep-001/luna/full-red-team-trace/rubric-generations/generation-0008/criterion-validation.json,,
da-15-2--rep-001--solver-luna--full-red-team-trace,da-15-2,1,full-red-team-trace,full,8,"[{""artifact_id"": ""artifact_63f4f61b973da516"", ""quote"": ""Quantitative result: 57,317 -> 13,402 detected genes -> 2,000 variable genes; 174 samples remained."", ""reason"": ""quote_not_in_named_artifact""}, {""artifact_id"": ""artifact_63f4f61b973da516"", ""reason"": ""missing_required_public_witness""}]",pair_b6460b3c0bd0fc16,source_failure,diagnosis,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-15-2/rep-001/luna/full-red-team-trace/rubric-generations/generation-0008/criterion-validation.json,,
da-15-2--rep-001--solver-luna--full-red-team-trace,da-15-2,1,full-red-team-trace,full,8,"[{""artifact_id"": ""artifact_0063cf2f73f6ce75"", ""quote"": ""The 100-gene module had 13/13 microglia labels in the observed module (Fisher p reported as <1e-12; BH-adjusted p <1e-11)."", ""reason"": ""quote_not_in_named_artifact""}, {""artifact_id"": ""artifact_0063cf2f73f6ce75"", ""reason"": ""missing_required_public_witness""}]",pair_4081d89d137c229d,source_failure,diagnosis,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-15-2/rep-001/luna/full-red-team-trace/rubric-generations/generation-0008/criterion-validation.json,,
da-15-2--rep-001--solver-luna--full-red-team-trace,da-15-2,1,full-red-team-trace,full,9,"[{""artifact_id"": ""artifact_0732cca679fcc85e"", ""quote"": ""The executable enrichment step uses the documented 1,500-gene network universe, and BH correction covers all 12 module-by-cell-type tests."", ""reason"": ""quote_not_in_named_artifact""}]",pair_919064658138e2f3,source_failure,quality,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-15-2/rep-001/luna/full-red-team-trace/rubric-generations/generation-0009/criterion-validation.json,,
da-15-2--rep-001--solver-luna--full-red-team-trace,da-15-2,1,full-red-team-trace,full,9,"[{""artifact_id"": ""artifact_f3abb480b56a694f"", ""quote"": ""Formal marker enrichment found no BH-significant result ... Thus this run demonstrates detectable coordinated ALS-associated structure but does not support a statistically significant four-cell-type enrichment claim."", ""reason"": ""quote_not_in_named_artifact""}, {""artifact_id"": ""artifact_f3abb480b56a694f"", ""reason"": ""missing_required_public_witness""}]",pair_74f267e4c4a4b741,source_failure,quality,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-15-2/rep-001/luna/full-red-team-trace/rubric-generations/generation-0009/criterion-validation.json,,
da-15-2--rep-001--solver-luna--full-red-team-trace,da-15-2,1,full-red-team-trace,full,9,"[{""artifact_id"": ""artifact_d8e7e85fe3f931ae"", ""reason"": ""missing_required_public_witness""}]",pair_f24b6334f17c491e,source_failure,quality,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-15-2/rep-001/luna/full-red-team-trace/rubric-generations/generation-0009/criterion-validation.json,,
da-15-2--rep-001--solver-luna--full-red-team-trace,da-15-2,1,full-red-team-trace,full,9,"[{""artifact_id"": ""artifact_efff3ce8c6a25357"", ""quote"": ""The fixed M360 membership is inspectable: ABCA2, CDK18, DYNC1H1, ... (34 genes)"", ""reason"": ""quote_not_in_named_artifact""}, {""artifact_id"": ""artifact_f3abb480b56a694f"", ""quote"": ""The fixed M167 membership is inspectable: ABCA2, CDK18, DYNC1H1, ... (34 genes)"", ""reason"": ""quote_not_in_named_artifact""}, {""artifact_id"": ""artifact_efff3ce8c6a25357"", ""reason"": ""missing_required_public_witness""}]",pair_5d59f6ed5175e30e,source_failure,quality,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-15-2/rep-001/luna/full-red-team-trace/rubric-generations/generation-0009/criterion-validation.json,,
da-15-2--rep-001--solver-luna--full-red-team-trace,da-15-2,1,full-red-team-trace,full,9,"[{""artifact_id"": ""artifact_63f4f61b973da516"", ""quote"": ""Quantitative result: 57,317 -> 13,402 detected genes -> 2,000 variable genes; 174 samples remained."", ""reason"": ""quote_not_in_named_artifact""}, {""artifact_id"": ""artifact_63f4f61b973da516"", ""reason"": ""missing_required_public_witness""}]",pair_b6460b3c0bd0fc16,source_failure,diagnosis,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-15-2/rep-001/luna/full-red-team-trace/rubric-generations/generation-0009/criterion-validation.json,,
da-15-2--rep-001--solver-luna--full-red-team-trace,da-15-2,1,full-red-team-trace,full,9,"[{""artifact_id"": ""artifact_0063cf2f73f6ce75"", ""quote"": ""The 100-gene module had 13/13 microglia labels in the observed module (Fisher p reported as <1e-12; BH-adjusted p <1e-11)."", ""reason"": ""quote_not_in_named_artifact""}, {""artifact_id"": ""artifact_0063cf2f73f6ce75"", ""reason"": ""missing_required_public_witness""}]",pair_4081d89d137c229d,source_failure,diagnosis,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-15-2/rep-001/luna/full-red-team-trace/rubric-generations/generation-0009/criterion-validation.json,,
da-18-7--rep-001--solver-luna--user-simulator-red-team-trace,da-18-7,1,user-simulator-red-team-trace,user,2,"[{""artifact_id"": ""artifact_ba03bd1a3399fc40"", ""quote"": ""The post-treatment/advanced-disease filter produced 669 samples from 622 patients."", ""reason"": ""quote_not_in_named_artifact""}]",pair_bb89055fc292cb64,source_failure,quality,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-18-7/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0002/criterion-validation.json,,
da-18-7--rep-001--solver-luna--user-simulator-red-team-trace,da-18-7,1,user-simulator-red-team-trace,user,2,"[{""reason"": ""invalid_diagnosis_replacement""}]",pair_6a648f232494fa9f,source_failure,diagnosis,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-18-7/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0002/criterion-validation.json,,
da-18-7--rep-001--solver-luna--user-simulator-red-team-trace,da-18-7,1,user-simulator-red-team-trace,user,3,"[{""artifact_id"": ""artifact_ba03bd1a3399fc40"", ""quote"": ""The post-treatment/advanced-disease filter produced 669 samples from 622 patients."", ""reason"": ""quote_not_in_named_artifact""}]",pair_bb89055fc292cb64,source_failure,quality,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-18-7/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0003/criterion-validation.json,,
da-18-7--rep-001--solver-luna--user-simulator-red-team-trace,da-18-7,1,user-simulator-red-team-trace,user,3,"[{""reason"": ""invalid_diagnosis_replacement""}]",pair_9686bb6163210c4b,source_failure,diagnosis,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-18-7/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0003/criterion-validation.json,,
da-18-7--rep-001--solver-luna--user-simulator-red-team-trace,da-18-7,1,user-simulator-red-team-trace,user,3,"[{""reason"": ""invalid_diagnosis_replacement""}]",pair_572464d67f35ba05,source_failure,diagnosis,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-18-7/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0003/criterion-validation.json,,
da-18-7--rep-001--solver-luna--user-simulator-red-team-trace,da-18-7,1,user-simulator-red-team-trace,user,4,"[{""artifact_id"": ""artifact_ba03bd1a3399fc40"", ""quote"": ""The post-treatment/advanced-disease filter produced 669 samples from 622 patients."", ""reason"": ""quote_not_in_named_artifact""}]",pair_bb89055fc292cb64,source_failure,quality,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-18-7/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0004/criterion-validation.json,,
da-18-7--rep-001--solver-luna--user-simulator-red-team-trace,da-18-7,1,user-simulator-red-team-trace,user,4,"[{""reason"": ""invalid_diagnosis_replacement""}]",pair_596eac2dc008c082,source_failure,diagnosis,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-18-7/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0004/criterion-validation.json,,
da-18-7--rep-001--solver-luna--user-simulator-red-team-trace,da-18-7,1,user-simulator-red-team-trace,user,4,"[{""reason"": ""invalid_diagnosis_replacement""}]",pair_572464d67f35ba05,source_failure,diagnosis,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-18-7/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0004/criterion-validation.json,,
da-18-7--rep-001--solver-luna--user-simulator-red-team-trace,da-18-7,1,user-simulator-red-team-trace,user,5,"[{""artifact_id"": ""artifact_ba03bd1a3399fc40"", ""quote"": ""The post-treatment/advanced-disease filter produced 669 samples from 622 patients."", ""reason"": ""quote_not_in_named_artifact""}]",pair_bb89055fc292cb64,source_failure,quality,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-18-7/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0005/criterion-validation.json,,
da-18-7--rep-001--solver-luna--user-simulator-red-team-trace,da-18-7,1,user-simulator-red-team-trace,user,5,"[{""artifact_id"": ""artifact_3a9438ec18a010a9"", ""quote"": ""the primary receptor label preserves the requested disease subtype, while sample-level HR/HER2 fields ensure the sequenced metastasis itself is HR+/HER2−."", ""reason"": ""quote_not_in_named_artifact""}, {""reason"": ""invalid_diagnosis_replacement""}]",pair_c18919e72d4985ea,source_failure,diagnosis,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-18-7/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0005/criterion-validation.json,,
da-18-7--rep-001--solver-luna--user-simulator-red-team-trace,da-18-7,1,user-simulator-red-team-trace,user,5,"[{""reason"": ""invalid_diagnosis_replacement""}]",pair_596eac2dc008c082,source_failure,diagnosis,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-18-7/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0005/criterion-validation.json,,
da-18-7--rep-001--solver-luna--user-simulator-red-team-trace,da-18-7,1,user-simulator-red-team-trace,user,6,"[{""artifact_id"": ""artifact_ba03bd1a3399fc40"", ""quote"": ""The post-treatment/advanced-disease filter produced 669 samples from 622 patients."", ""reason"": ""quote_not_in_named_artifact""}]",pair_bb89055fc292cb64,source_failure,quality,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-18-7/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0006/criterion-validation.json,,
da-18-7--rep-001--solver-luna--user-simulator-red-team-trace,da-18-7,1,user-simulator-red-team-trace,user,6,"[{""artifact_id"": ""artifact_3a9438ec18a010a9"", ""quote"": ""metastatic sample annotation is the operational proxy for post-therapy advanced disease because this table has no separate therapy-exposure flag"", ""reason"": ""quote_not_in_named_artifact""}, {""artifact_id"": ""artifact_3a9438ec18a010a9"", ""reason"": ""missing_required_public_witness""}]",pair_9ec35a8f9a9bd654,source_failure,quality,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-18-7/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0006/criterion-validation.json,,
da-18-7--rep-001--solver-luna--user-simulator-red-team-trace,da-18-7,1,user-simulator-red-team-trace,user,6,"[{""reason"": ""invalid_diagnosis_replacement""}]",pair_596eac2dc008c082,source_failure,diagnosis,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-18-7/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0006/criterion-validation.json,,
da-18-7--rep-001--solver-luna--user-simulator-red-team-trace,da-18-7,1,user-simulator-red-team-trace,user,6,"[{""reason"": ""invalid_diagnosis_replacement""}]",pair_572464d67f35ba05,source_failure,diagnosis,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-18-7/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0006/criterion-validation.json,,
da-13-6--rep-001--solver-luna--user-simulator-red-team-trace,da-13-6,1,user-simulator-red-team-trace,user,2,"[{""artifact_id"": ""artifact_71c6f56341b67c95"", ""quote"": ""This illustrates why overlap counts and effect-size correlation should both be considered."", ""reason"": ""quote_not_in_named_artifact""}, {""artifact_id"": ""artifact_874729c6ef8dcfcf"", ""reason"": ""missing_required_public_witness""}]",pair_a90ae9d0868f0f81,source_failure,quality,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-13-6/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0002/criterion-validation.json,,
da-13-6--rep-001--solver-luna--user-simulator-red-team-trace,da-13-6,1,user-simulator-red-team-trace,user,2,"[{""artifact_id"": ""artifact_8aad15ec9ad6afbc"", ""reason"": ""missing_required_public_witness""}]",pair_56a4c21fa3b6ca9a,source_failure,quality,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-13-6/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0002/criterion-validation.json,,
da-13-6--rep-001--solver-luna--user-simulator-red-team-trace,da-13-6,1,user-simulator-red-team-trace,user,2,"[{""artifact_id"": ""artifact_8aad15ec9ad6afbc"", ""quote"": ""CPA—MHT<57 109, 84 (77%), ... MHT>=57 92, 83 (90%)"", ""reason"": ""quote_not_in_named_artifact""}, {""artifact_id"": ""artifact_377712d52362f219"", ""quote"": ""For each GAHT-significant protein, I selected the MHT age stratum with the smaller adjusted p-value; among proteins significant in that selected stratum, changes had the same direction for: CPA: 110/137 (80.3%)."", ""reason"": ""quote_not_in_named_artifact""}, {""artifact_id"": ""artifact_377712d52362f219"", ""reason"": ""missing_required_public_witness""}]",pair_98f41c641404b8dd,source_failure,diagnosis,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-13-6/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0002/criterion-validation.json,,
da-13-6--rep-001--solver-luna--user-simulator-red-team-trace,da-13-6,1,user-simulator-red-team-trace,user,3,"[{""artifact_id"": ""artifact_71c6f56341b67c95"", ""quote"": ""This illustrates why overlap counts and effect-size correlation should both be considered."", ""reason"": ""quote_not_in_named_artifact""}, {""artifact_id"": ""artifact_874729c6ef8dcfcf"", ""reason"": ""missing_required_public_witness""}]",pair_a90ae9d0868f0f81,source_failure,quality,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-13-6/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0003/criterion-validation.json,,
da-13-6--rep-001--solver-luna--user-simulator-red-team-trace,da-13-6,1,user-simulator-red-team-trace,user,3,"[{""artifact_id"": ""artifact_8aad15ec9ad6afbc"", ""reason"": ""missing_required_public_witness""}]",pair_56a4c21fa3b6ca9a,source_failure,quality,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-13-6/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0003/criterion-validation.json,,
da-13-6--rep-001--solver-luna--user-simulator-red-team-trace,da-13-6,1,user-simulator-red-team-trace,user,3,,pair_ec7f8af34646b356,diagnosis_replacement_mismatch,compilation,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-13-6/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0003/criterion-validation.json,,
da-13-6--rep-001--solver-luna--user-simulator-red-team-trace,da-13-6,1,user-simulator-red-team-trace,user,3,,,candidate_ineligible,validation,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-13-6/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0003/criterion-validation.json,elicited_1b4f727445932eb8,"[{""artifact_id"": ""artifact_874729c6ef8dcfcf"", ""errors"": [{""artifact_id"": ""artifact_874729c6ef8dcfcf"", ""quote"": ""same = int((np.sign(both[f'estimate_{reg}']) == np.sign(both[f'estimate_{c}'])).sum())\n    sign_p = binomtest(same,k,.5,alternative='greater').pvalue"", ""reason"": ""quote_not_in_named_artifact""}], ""reason"": ""application_source_failure""}, {""artifact_id"": ""artifact_88895d541d67f1b8"", ""errors"": [{""artifact_id"": ""artifact_88895d541d67f1b8"", ""quote"": ""SPIRO showed the same qualitative pattern but fewer significant effects: 80 GAHT effects; MHT<57 had 674 significant effects, 80 overlapped and 68/80 (85.0%) were concordant ... MHT>=57 had 475, 80 overlapped and 66/80 (82.5%) concordant."", ""reason"": ""quote_not_in_named_artifact""}, {""artifact_id"": ""artifact_88895d541d67f1b8"", ""quote"": ""Estimate correlations were small but positive ... and Fisher overlap tests were extremely small."", ""reason"": ""quote_not_in_named_artifact""}], ""reason"": ""application_source_failure""}, {""artifact_id"": ""artifact_8aad15ec9ad6afbc"", ""errors"": [{""artifact_id"": ""artifact_8aad15ec9ad6afbc"", ""quote"": ""CPA—MHT<57 109, 84 (77%), rho=0.095; MHT>=57 92, 83 (90%); ... SPIRO—MHT<57 52, 46 (88%), ... MHT>=57 43, 41 (95%)."", ""reason"": ""quote_not_in_named_artifact""}], ""reason"": ""application_source_failure""}, {""artifact_id"": ""artifact_94292a51952bc982"", ""errors"": [{""artifact_id"": ""artifact_94292a51952bc982"", ""quote"": ""Quantitative result: CPA: 212 GAHT hits, 137 overlap, 110 same-direction (80.3%), 27 discordant; ... binomial p=2.19e-13. SPIRO: 80, 63, 57 (90.5%), 6; ... binomial p=8.20e-12."", ""reason"": ""quote_not_in_named_artifact""}, {""artifact_id"": ""artifact_94292a51952bc982"", ""quote"": ""CPA: 212 GAHT hits; 137 also significant for selected MHT; 110/137 (80.3%) had the same direction. ... SPIRO: 80 GAHT hits; 63 also significant for selected MHT; 57/63 (90.5%) had the same direction."", ""reason"": ""quote_not_in_named_artifact""}], ""reason"": ""application_source_failure""}, {""artifact_id"": ""artifact_dfa241f30a18a95e"", ""errors"": [{""artifact_id"": ""artifact_dfa241f30a18a95e"", ""quote"": ""The binomial test tests same-direction agreement among double hits against a random sign null (0.5)."", ""reason"": ""quote_not_in_named_artifact""}, {""artifact_id"": ""artifact_dfa241f30a18a95e"", ""quote"": ""Quantitative result: CPA: 212 GAHT hits, 137 overlap, 110 same-direction (80.3%), 27 discordant; ... binomial p=2.19e-13. SPIRO: 80, 63, 57 (90.5%), 6; ... binomial p=8.20e-12."", ""reason"": ""quote_not_in_named_artifact""}], ""reason"": ""application_source_failure""}]"
da-13-6--rep-001--solver-luna--user-simulator-red-team-trace,da-13-6,1,user-simulator-red-team-trace,user,4,"[{""artifact_id"": ""artifact_71c6f56341b67c95"", ""quote"": ""This illustrates why overlap counts and effect-size correlation should both be considered."", ""reason"": ""quote_not_in_named_artifact""}, {""artifact_id"": ""artifact_874729c6ef8dcfcf"", ""reason"": ""missing_required_public_witness""}]",pair_a90ae9d0868f0f81,source_failure,quality,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-13-6/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0004/criterion-validation.json,,
da-13-6--rep-001--solver-luna--user-simulator-red-team-trace,da-13-6,1,user-simulator-red-team-trace,user,4,"[{""artifact_id"": ""artifact_8aad15ec9ad6afbc"", ""reason"": ""missing_required_public_witness""}]",pair_56a4c21fa3b6ca9a,source_failure,quality,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-13-6/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0004/criterion-validation.json,,
da-13-6--rep-001--solver-luna--user-simulator-red-team-trace,da-13-6,1,user-simulator-red-team-trace,user,4,"[{""artifact_id"": ""artifact_a46c517592f7fac1"", ""quote"": ""These cross-table observational results do not establish causal equivalence, that MHT selection is unbiased, or that GAHT reproduces menopause physiology."", ""reason"": ""quote_not_in_named_artifact""}]",pair_1028360dc9f6e444,source_failure,diagnosis,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-13-6/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0004/criterion-validation.json,,
da-13-6--rep-001--solver-luna--user-simulator-red-team-trace,da-13-6,1,user-simulator-red-team-trace,user,4,,,candidate_ineligible,validation,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-13-6/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0004/criterion-validation.json,elicited_1b4f727445932eb8,"[{""artifact_id"": ""artifact_874729c6ef8dcfcf"", ""errors"": [{""artifact_id"": ""artifact_874729c6ef8dcfcf"", ""quote"": ""same = int((np.sign(both[f'estimate_{reg}']) == np.sign(both[f'estimate_{c}'])).sum())\n    sign_p = binomtest(same,k,.5,alternative='greater').pvalue"", ""reason"": ""quote_not_in_named_artifact""}], ""reason"": ""application_source_failure""}, {""artifact_id"": ""artifact_88895d541d67f1b8"", ""errors"": [{""artifact_id"": ""artifact_88895d541d67f1b8"", ""quote"": ""SPIRO showed the same qualitative pattern but fewer significant effects: 80 GAHT effects; MHT<57 had 674 significant effects, 80 overlapped and 68/80 (85.0%) were concordant ... MHT>=57 had 475, 80 overlapped and 66/80 (82.5%) concordant."", ""reason"": ""quote_not_in_named_artifact""}, {""artifact_id"": ""artifact_88895d541d67f1b8"", ""quote"": ""Estimate correlations were small but positive ... and Fisher overlap tests were extremely small."", ""reason"": ""quote_not_in_named_artifact""}], ""reason"": ""application_source_failure""}, {""artifact_id"": ""artifact_8aad15ec9ad6afbc"", ""errors"": [{""artifact_id"": ""artifact_8aad15ec9ad6afbc"", ""quote"": ""CPA—MHT<57 109, 84 (77%), rho=0.095; MHT>=57 92, 83 (90%); ... SPIRO—MHT<57 52, 46 (88%), ... MHT>=57 43, 41 (95%)."", ""reason"": ""quote_not_in_named_artifact""}], ""reason"": ""application_source_failure""}, {""artifact_id"": ""artifact_94292a51952bc982"", ""errors"": [{""artifact_id"": ""artifact_94292a51952bc982"", ""quote"": ""Quantitative result: CPA: 212 GAHT hits, 137 overlap, 110 same-direction (80.3%), 27 discordant; ... binomial p=2.19e-13. SPIRO: 80, 63, 57 (90.5%), 6; ... binomial p=8.20e-12."", ""reason"": ""quote_not_in_named_artifact""}, {""artifact_id"": ""artifact_94292a51952bc982"", ""quote"": ""CPA: 212 GAHT hits; 137 also significant for selected MHT; 110/137 (80.3%) had the same direction. ... SPIRO: 80 GAHT hits; 63 also significant for selected MHT; 57/63 (90.5%) had the same direction."", ""reason"": ""quote_not_in_named_artifact""}], ""reason"": ""application_source_failure""}, {""artifact_id"": ""artifact_a46c517592f7fac1"", ""errors"": [{""artifact_id"": ""artifact_a46c517592f7fac1"", ""quote"": ""same=(...); discord = both & ~same ... binomtest(same.sum(), both.sum(), .5, alternative='greater').pvalue"", ""reason"": ""quote_not_in_named_artifact""}], ""reason"": ""application_source_failure""}, {""artifact_id"": ""artifact_dbc0dbeef1a06e16"", ""errors"": [{""artifact_id"": ""artifact_dbc0dbeef1a06e16"", ""quote"": ""The binomial test tests same-direction agreement among double hits against a random sign null (0.5)."", ""reason"": ""quote_not_in_named_artifact""}, {""artifact_id"": ""artifact_dbc0dbeef1a06e16"", ""quote"": ""CPA: 212 GAHT hits, 137 overlap, 110 same-direction (80.3%), 27 discordant; ... binomial p=2.19e-13. SPIRO: 80, 63, 57 (90.5%), 6; ... binomial p=8.20e-12."", ""reason"": ""quote_not_in_named_artifact""}, {""artifact_id"": ""artifact_dbc0dbeef1a06e16"", ""quote"": ""CPA: 212 GAHT hits; 137 also significant for selected MHT; 110/137 (80.3%) had the same direction. ... SPIRO: 80 GAHT hits; 63 also significant for selected MHT; 57/63 (90.5%) had the same direction."", ""reason"": ""quote_not_in_named_artifact""}], ""reason"": ""application_source_failure""}, {""artifact_id"": ""artifact_dfa241f30a18a95e"", ""errors"": [{""artifact_id"": ""artifact_dfa241f30a18a95e"", ""quote"": ""The binomial test tests same-direction agreement among double hits against a random sign null (0.5)."", ""reason"": ""quote_not_in_named_artifact""}, {""artifact_id"": ""artifact_dfa241f30a18a95e"", ""quote"": ""Quantitative result: CPA: 212 GAHT hits, 137 overlap, 110 same-direction (80.3%), 27 discordant; ... binomial p=2.19e-13. SPIRO: 80, 63, 57 (90.5%), 6; ... binomial p=8.20e-12."", ""reason"": ""quote_not_in_named_artifact""}], ""reason"": ""application_source_failure""}]"
