assignment_id,task_id,replicate,condition_id,arm,submission_id,source_checkpoint,active_generation,solver_turn,exposed,category,corrective,criterion_id,criterion_source_generation,points,previously_reminded,skipped,reminder_component_bytes,reminder_component_chars,solver_prompt_bytes,elicited_penalty,W,W_train,prompt_path,prompt_sha256,binding_sha256,receipt_path
da-13-1--rep-002--solver-luna--user-simulator-red-team-trace,da-13-1,2,user-simulator-red-team-trace,user,s008,8,10,9,False,,,,,,,[],0,0,1349,0.0,91.0,91.0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-13-1/rep-002/luna/user-simulator-red-team-trace/turns/turn-009/prompt.txt,28781d674a328d57b13cdb99bd46275887af53b7e277da878b6cab9e2edc2f1c,0a56342d45233d90147fac32b5d296ecdb74c14e1ccb90456e5e99d79af62c1e,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-13-1/rep-002/luna/user-simulator-red-team-trace/trace-defense-reminders/s008.json
da-13-1--rep-002--solver-luna--user-simulator-red-team-trace,da-13-1,2,user-simulator-red-team-trace,user,s009,9,11,10,False,,,,,,,[],0,0,1073,0.0,100.0,100.0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-13-1/rep-002/luna/user-simulator-red-team-trace/turns/turn-010/prompt.txt,6581848f2de577a0024eefdfaa74dc13c3d2e9a54c71070bef748db5456c4473,23f849c2ae4f34fac4fc407a6e2b9ef28e3e990093fc61b489e2244842115843,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-13-1/rep-002/luna/user-simulator-red-team-trace/trace-defense-reminders/s009.json
da-13-3--rep-003--solver-luna--full-red-team-trace,da-13-3,3,full-red-team-trace,full,s000,0,2,1,False,,,,,,,[],0,0,16749,0.0,59.0,59.0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-13-3/rep-003/luna/full-red-team-trace/turns/turn-001/prompt.txt,84bafd80f830f11a640a00765ef2cd092923077eeb04eb6df1432baa8f0c9726,c4330b4f5fbf3dc742c1fd63683984eac68cdb169df20e8ddafb33e9db9d2c14,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-13-3/rep-003/luna/full-red-team-trace/trace-defense-reminders/s000.json
da-13-3--rep-003--solver-luna--full-red-team-trace,da-13-3,3,full-red-team-trace,full,s001,1,3,2,False,,,,,,,[],0,0,11452,0.0,100.0,100.0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-13-3/rep-003/luna/full-red-team-trace/turns/turn-002/prompt.txt,0b4ab136787d7a3199945787299f7f3c678ca32a8ab74c09459ad9b7000b1a49,cad34806cfcbf0c5ae20766a71649d0b62006acbcaea42420469af279f20b3d3,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-13-3/rep-003/luna/full-red-team-trace/trace-defense-reminders/s001.json
da-13-3--rep-003--solver-luna--full-red-team-trace,da-13-3,3,full-red-team-trace,full,s002,2,4,3,False,,,,,,,[],0,0,11452,0.0,100.0,100.0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-13-3/rep-003/luna/full-red-team-trace/turns/turn-003/prompt.txt,0b4ab136787d7a3199945787299f7f3c678ca32a8ab74c09459ad9b7000b1a49,23a3491257cb4f16dce9d3c8659ece4646947901231f3779664f4ef396b14e38,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-13-3/rep-003/luna/full-red-team-trace/trace-defense-reminders/s002.json
da-13-3--rep-003--solver-luna--full-red-team-trace,da-13-3,3,full-red-team-trace,full,s003,3,5,4,False,,,,,,,[],0,0,11452,0.0,100.0,100.0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-13-3/rep-003/luna/full-red-team-trace/turns/turn-004/prompt.txt,0b4ab136787d7a3199945787299f7f3c678ca32a8ab74c09459ad9b7000b1a49,176d0add09769326649c0b1298a964175fffe0bf15b913bed4efb466d6b648fe,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-13-3/rep-003/luna/full-red-team-trace/trace-defense-reminders/s003.json
da-13-3--rep-003--solver-luna--full-red-team-trace,da-13-3,3,full-red-team-trace,full,s004,4,6,5,False,,,,,,,[],0,0,11452,0.0,100.0,100.0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-13-3/rep-003/luna/full-red-team-trace/turns/turn-005/prompt.txt,0b4ab136787d7a3199945787299f7f3c678ca32a8ab74c09459ad9b7000b1a49,4b90cb63b46d34f49d0466967e67191ddaf59e7ebcde15f7836222ffc508ce65,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-13-3/rep-003/luna/full-red-team-trace/trace-defense-reminders/s004.json
da-12-2--rep-003--solver-luna--full-red-team-trace,da-12-2,3,full-red-team-trace,full,s000,0,2,1,False,,,,,,,[],0,0,14874,0.0,52.0,52.0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-12-2/rep-003/luna/full-red-team-trace/turns/turn-001/prompt.txt,49eac71328a47ecc6eae046fd892fa6ccadbfb7c7c80a64e135fa80374eb2cd8,7cb0e3a43b2a6f989e021ec6ead03a55e1c7a5be899630e12b250a4be498a301,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-12-2/rep-003/luna/full-red-team-trace/trace-defense-reminders/s000.json
da-12-2--rep-003--solver-luna--full-red-team-trace,da-12-2,3,full-red-team-trace,full,s001,1,3,2,False,,,,,,,[],0,0,9762,0.0,100.0,100.0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-12-2/rep-003/luna/full-red-team-trace/turns/turn-002/prompt.txt,9beed3dfba8dbf74132a92a6cc9224520f3b918e89e79842d31cab1d0f6c969d,7aa6167c82027deaeab30df0d90541ce364840c9aa003f835f86e8d3d4aad879,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-12-2/rep-003/luna/full-red-team-trace/trace-defense-reminders/s001.json
da-12-2--rep-003--solver-luna--full-red-team-trace,da-12-2,3,full-red-team-trace,full,s002,2,4,3,False,,,,,,,[],0,0,9762,0.0,100.0,100.0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-12-2/rep-003/luna/full-red-team-trace/turns/turn-003/prompt.txt,9beed3dfba8dbf74132a92a6cc9224520f3b918e89e79842d31cab1d0f6c969d,8344b8f449726c4e1c152a37dd45265abb5de2fe881eef5951c4de29039f3b49,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-12-2/rep-003/luna/full-red-team-trace/trace-defense-reminders/s002.json
da-12-2--rep-003--solver-luna--full-red-team-trace,da-12-2,3,full-red-team-trace,full,s003,3,5,4,False,,,,,,,[],0,0,9762,0.0,100.0,100.0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-12-2/rep-003/luna/full-red-team-trace/turns/turn-004/prompt.txt,9beed3dfba8dbf74132a92a6cc9224520f3b918e89e79842d31cab1d0f6c969d,348e03c9d7d6c971cd0c2e13f8efaec7d29c21324cdb3862c3b5892c3aad5c49,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-12-2/rep-003/luna/full-red-team-trace/trace-defense-reminders/s003.json
da-12-2--rep-003--solver-luna--full-red-team-trace,da-12-2,3,full-red-team-trace,full,s004,4,6,5,False,,,,,,,[],0,0,9762,0.0,100.0,100.0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-12-2/rep-003/luna/full-red-team-trace/turns/turn-005/prompt.txt,9beed3dfba8dbf74132a92a6cc9224520f3b918e89e79842d31cab1d0f6c969d,3a30f2649a699f7214cc8362a17339ef17cdd08b497fa905eef51f5e912490bf,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-12-2/rep-003/luna/full-red-team-trace/trace-defense-reminders/s004.json
da-13-3--rep-001--solver-luna--full-red-team-trace,da-13-3,1,full-red-team-trace,full,s000,0,2,1,False,,,,,,,[],0,0,16907,0.0,64.0,64.0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-13-3/rep-001/luna/full-red-team-trace/turns/turn-001/prompt.txt,076afb42e9b280887bee017854482474779298ab27baaa6a163bed0dc7e4b1f1,41d70309649efd800b3298c9d0f390d2c778fe33d08170d3190761fa8990475c,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-13-3/rep-001/luna/full-red-team-trace/trace-defense-reminders/s000.json
da-13-3--rep-001--solver-luna--full-red-team-trace,da-13-3,1,full-red-team-trace,full,s001,1,3,2,False,,,,,,,[],0,0,11386,0.0,100.0,100.0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-13-3/rep-001/luna/full-red-team-trace/turns/turn-002/prompt.txt,19466d3e976ee8aca421032dc201094196d0f73b1646d769ec5865ca7e5682e5,82fb0e5a6ff9c5d4c74314060a5552c274d2b88af0caa6ed8eeb78e78292b1dd,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-13-3/rep-001/luna/full-red-team-trace/trace-defense-reminders/s001.json
da-13-3--rep-001--solver-luna--full-red-team-trace,da-13-3,1,full-red-team-trace,full,s002,2,4,3,False,,,,,,,[],0,0,11386,0.0,100.0,100.0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-13-3/rep-001/luna/full-red-team-trace/turns/turn-003/prompt.txt,19466d3e976ee8aca421032dc201094196d0f73b1646d769ec5865ca7e5682e5,4e9870d4683330ee7a2666b4de504c11c03c9b519af90561bc18dc14c71b83c8,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-13-3/rep-001/luna/full-red-team-trace/trace-defense-reminders/s002.json
da-13-3--rep-001--solver-luna--full-red-team-trace,da-13-3,1,full-red-team-trace,full,s003,3,5,4,False,,,,,,,[],0,0,11386,0.0,100.0,100.0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-13-3/rep-001/luna/full-red-team-trace/turns/turn-004/prompt.txt,19466d3e976ee8aca421032dc201094196d0f73b1646d769ec5865ca7e5682e5,ccb7e9222eeee6db283b1abb4b47d560b5a3f97f989175f102e1eafd74e3c3e7,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-13-3/rep-001/luna/full-red-team-trace/trace-defense-reminders/s003.json
da-13-3--rep-001--solver-luna--full-red-team-trace,da-13-3,1,full-red-team-trace,full,s004,4,6,5,False,,,,,,,[],0,0,11386,0.0,100.0,100.0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-13-3/rep-001/luna/full-red-team-trace/turns/turn-005/prompt.txt,19466d3e976ee8aca421032dc201094196d0f73b1646d769ec5865ca7e5682e5,8f109d5da603390f7f4d17479eb261e98a612276d68e6c00b17273458f603535,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-13-3/rep-001/luna/full-red-team-trace/trace-defense-reminders/s004.json
da-15-2--rep-001--solver-luna--user-simulator-red-team-trace,da-15-2,1,user-simulator-red-team-trace,user,s000,0,2,1,True,2,True,elicited_accc1ceaf159d0d1,1,-5.0,False,[],667,667,10414,-5.0,15.0,10.0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-15-2/rep-001/luna/user-simulator-red-team-trace/turns/turn-001/prompt.txt,4f9f2f77f6f3c68bfcb68b5fd98eb066658e42ca7b5986c452853077e45c4b6f,d79b1975f113546b7e0ed64e61ba1f84af3ab26bf8390e835922920b42d40bc1,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-15-2/rep-001/luna/user-simulator-red-team-trace/trace-defense-reminders/s000.json
da-15-2--rep-001--solver-luna--user-simulator-red-team-trace,da-15-2,1,user-simulator-red-team-trace,user,s001,1,3,2,True,2,True,elicited_cefd1ecb9d7b6460,1,-5.0,False,[],590,590,2554,-5.0,73.0,68.0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-15-2/rep-001/luna/user-simulator-red-team-trace/turns/turn-002/prompt.txt,41e0b08270923e918aea6d34d7bf1828f7fa8a6940601f2d7416b59dc3c62122,89658657d5cdbb43aa12e0ff9c259124e910c287c0c41a10253a5cf1f5bb87fb,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-15-2/rep-001/luna/user-simulator-red-team-trace/trace-defense-reminders/s001.json
da-15-2--rep-001--solver-luna--user-simulator-red-team-trace,da-15-2,1,user-simulator-red-team-trace,user,s002,2,4,3,False,,,,,,,[],0,0,1940,0.0,83.0,83.0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-15-2/rep-001/luna/user-simulator-red-team-trace/turns/turn-003/prompt.txt,f2c30da838759805a43a96e83d9c19ce7cb408e7e0fadfe1898ce5239acf4e92,bbe5046d0b49677ea52ee613064ddb75152ba118045992338348e6de3bfed99e,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-15-2/rep-001/luna/user-simulator-red-team-trace/trace-defense-reminders/s002.json
da-15-2--rep-001--solver-luna--user-simulator-red-team-trace,da-15-2,1,user-simulator-red-team-trace,user,s003,3,5,4,False,,,,,,,[],0,0,1610,0.0,83.0,83.0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-15-2/rep-001/luna/user-simulator-red-team-trace/turns/turn-004/prompt.txt,d1715bc09516698f3db9af7342991a0f1c43799f433d5b91d67c1363c69c87ce,690bd3d23a2b180c407a7e76bc274bf312aeb6fc5dcfe071106837890c23de66,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-15-2/rep-001/luna/user-simulator-red-team-trace/trace-defense-reminders/s003.json
da-15-2--rep-001--solver-luna--user-simulator-red-team-trace,da-15-2,1,user-simulator-red-team-trace,user,s004,4,6,5,False,,,,,,,[],0,0,1564,0.0,67.0,67.0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-15-2/rep-001/luna/user-simulator-red-team-trace/turns/turn-005/prompt.txt,516bc5317014c2b5a1e0f4333e48335856947d3cbe2cd2ccdab83a3d1d2c4d3e,0b45257daab2a98d5053c52e5ce082ad1118ebf79364ab0302e1f246f9f25369,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-15-2/rep-001/luna/user-simulator-red-team-trace/trace-defense-reminders/s004.json
da-15-2--rep-001--solver-luna--user-simulator-red-team-trace,da-15-2,1,user-simulator-red-team-trace,user,s005,5,7,6,False,,,,,,,[],0,0,1616,0.0,57.0,57.0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-15-2/rep-001/luna/user-simulator-red-team-trace/turns/turn-006/prompt.txt,f9c76c650ca4ce75258da3ab4de31332604e7fda5bc564fb16decf66de693652,fb5a71a917dec3d0517bc12b0ae42faaa05b1097ecec85c22997ffb1de320b25,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-15-2/rep-001/luna/user-simulator-red-team-trace/trace-defense-reminders/s005.json
da-15-2--rep-001--solver-luna--user-simulator-red-team-trace,da-15-2,1,user-simulator-red-team-trace,user,s006,6,8,7,False,,,,,,,[],0,0,1549,0.0,57.0,57.0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-15-2/rep-001/luna/user-simulator-red-team-trace/turns/turn-007/prompt.txt,3dac236ea4069ddf20d24dba634da1db8995831766476a70ef9d4fb656af000a,8a6fcc32107c72355ef5025ad10f6bea4649b5a47dfd4fb3d15ade945daa00a3,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-15-2/rep-001/luna/user-simulator-red-team-trace/trace-defense-reminders/s006.json
da-15-2--rep-001--solver-luna--user-simulator-red-team-trace,da-15-2,1,user-simulator-red-team-trace,user,s007,7,9,8,False,,,,,,,[],0,0,1639,0.0,57.0,57.0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-15-2/rep-001/luna/user-simulator-red-team-trace/turns/turn-008/prompt.txt,981d40fa94f71c5e3f9347dc8e88f8a91c0d23d6e93ddc4c5a5ecbe0771ced0b,58a97a2e1e19e58693ae6d89278c03585c9a4e4827d611438e33e05c8cc27808,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-15-2/rep-001/luna/user-simulator-red-team-trace/trace-defense-reminders/s007.json
da-15-2--rep-001--solver-luna--user-simulator-red-team-trace,da-15-2,1,user-simulator-red-team-trace,user,s008,8,10,9,False,,,,,,,[],0,0,1447,0.0,57.0,57.0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-15-2/rep-001/luna/user-simulator-red-team-trace/turns/turn-009/prompt.txt,a69ed8d33953380d39d5f0e863bd53a0e950de3cc3c0b0e308331f38f67464a0,43595a309ae1c49453233e2d0814d3928a0e039d74d6d0537a6dbf2f6e491c0a,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-15-2/rep-001/luna/user-simulator-red-team-trace/trace-defense-reminders/s008.json
da-15-2--rep-001--solver-luna--user-simulator-red-team-trace,da-15-2,1,user-simulator-red-team-trace,user,s009,9,11,10,False,,,,,,,[],0,0,1468,0.0,57.0,57.0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-15-2/rep-001/luna/user-simulator-red-team-trace/turns/turn-010/prompt.txt,cf650d39a47777f6b617eac14727929b38dae4ea409340993d0b0c411ae5395f,706fe05a7737ea2182f7c01ee36428fa9727507c5a59dab115f9d2f28fc4d17e,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-15-2/rep-001/luna/user-simulator-red-team-trace/trace-defense-reminders/s009.json
da-13-5--rep-003--solver-luna--full-red-team-trace,da-13-5,3,full-red-team-trace,full,s000,0,2,1,False,,,,,,,[],0,0,18447,0.0,50.0,50.0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-13-5/rep-003/luna/full-red-team-trace/turns/turn-001/prompt.txt,69198c9de1e64adb38ed622febc70450d6425a31cb5ae6813f5e6e94068912f8,9b52bb57b588fcc35c3d67e5cfa933d077a30a1fe076d66ba1c51d74b5c9014a,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-13-5/rep-003/luna/full-red-team-trace/trace-defense-reminders/s000.json
da-13-5--rep-003--solver-luna--full-red-team-trace,da-13-5,3,full-red-team-trace,full,s001,1,3,2,False,,,,,,,[],0,0,12927,0.0,100.0,100.0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-13-5/rep-003/luna/full-red-team-trace/turns/turn-002/prompt.txt,dedb54374d7ec0a713afad19f7e3e83b000f3a3a06342399b53273b59971d982,47adfbfb594547b618a297ff48d22f96fed0e27a65f592b4f699f64dbfec1790,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-13-5/rep-003/luna/full-red-team-trace/trace-defense-reminders/s001.json
da-13-5--rep-003--solver-luna--full-red-team-trace,da-13-5,3,full-red-team-trace,full,s002,2,4,3,False,,,,,,,[],0,0,12927,0.0,100.0,100.0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-13-5/rep-003/luna/full-red-team-trace/turns/turn-003/prompt.txt,dedb54374d7ec0a713afad19f7e3e83b000f3a3a06342399b53273b59971d982,381af184ceaf1fa32aa09101cd06ccf8fcc22a99d1cde5370c6ac575b8b9341b,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-13-5/rep-003/luna/full-red-team-trace/trace-defense-reminders/s002.json
da-13-5--rep-003--solver-luna--full-red-team-trace,da-13-5,3,full-red-team-trace,full,s003,3,5,4,False,,,,,,,[],0,0,12927,0.0,100.0,100.0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-13-5/rep-003/luna/full-red-team-trace/turns/turn-004/prompt.txt,dedb54374d7ec0a713afad19f7e3e83b000f3a3a06342399b53273b59971d982,1322e5a98399fc77e8c858e8aab6b7b258277014c1e024626bcce0b28e3ac988,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-13-5/rep-003/luna/full-red-team-trace/trace-defense-reminders/s003.json
da-13-5--rep-003--solver-luna--full-red-team-trace,da-13-5,3,full-red-team-trace,full,s004,4,6,5,False,,,,,,,[],0,0,12927,0.0,100.0,100.0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-13-5/rep-003/luna/full-red-team-trace/turns/turn-005/prompt.txt,dedb54374d7ec0a713afad19f7e3e83b000f3a3a06342399b53273b59971d982,e75701a10080677cbcd6add2741c74c5c54967477436d91bfc5b72e7cb9dc3ce,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-13-5/rep-003/luna/full-red-team-trace/trace-defense-reminders/s004.json
da-15-2--rep-003--solver-luna--full-red-team-trace,da-15-2,3,full-red-team-trace,full,s000,0,2,1,True,2,True,elicited_accc1ceaf159d0d1,1,-10.0,False,[],667,667,20855,-15.0,15.0,0.0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-15-2/rep-003/luna/full-red-team-trace/turns/turn-001/prompt.txt,d8f7a929edc09b02971f5074ede0388182a51c48923d7f444fb6c2b10324da76,c59cd87d13312a02d39619f7c33088ce5ee2f158c3a7c21baa670cff8071d8a4,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-15-2/rep-003/luna/full-red-team-trace/trace-defense-reminders/s000.json
da-15-2--rep-003--solver-luna--full-red-team-trace,da-15-2,3,full-red-team-trace,full,s001,1,3,2,True,2,True,elicited_cefd1ecb9d7b6460,1,-5.0,False,[],590,590,12743,-5.0,57.0,52.0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-15-2/rep-003/luna/full-red-team-trace/turns/turn-002/prompt.txt,8febee78152c0b07ee779f8a5e7e835de580e43ed9e9db17bed14823e38624de,4962bf21828644d104014ca5a273653a7056e6d194f64175a0724bfb99878c16,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-15-2/rep-003/luna/full-red-team-trace/trace-defense-reminders/s001.json
da-15-2--rep-003--solver-luna--full-red-team-trace,da-15-2,3,full-red-team-trace,full,s002,2,4,3,False,,,,,,,[],0,0,12451,0.0,57.0,57.0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-15-2/rep-003/luna/full-red-team-trace/turns/turn-003/prompt.txt,d63209ccc6f78b4344ed9f2b6ac38cf7f90d5c7a6617db3365c119fb2ccea360,161df76180c281c9c7accf6b6d517bf7fdd4368ca403069fbd400c38b7e2703c,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-15-2/rep-003/luna/full-red-team-trace/trace-defense-reminders/s002.json
