assignment_id,task_id,replicate,condition_id,arm,generation,source_checkpoint,offline,path,generation_sha256,proposed,admitted,decisions,active_criteria,quality_ordered_pairs,gap_pairs,logical_call_ceiling,call_budget,logical_requests,recorded_new_calls,recorded_cache_hits,quality_source_failure_pairs,quality_no_order_pairs,quality_unavailable_pairs,compilation_empty,compilation_unavailable,selected_pairs,diagnoses,supported_diagnoses,diagnosis_quote_failures,failure_records
da-16-1--rep-003--solver-luna--user-simulator-red-team-trace,da-16-1,3,user-simulator-red-team-trace,user,10,8,False,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-16-1/rep-003/luna/user-simulator-red-team-trace/rubric-generations/generation-0010,c9a5a7c47226baf3c52d012d01359687a45cafbd68b025af500006836a5fe2a0,1,0,{},1,13,10,111,999,82,8,74,8,0,0,0,0,"[""pair_7100a3f490f4183e"", ""pair_d090a8c94f66c03f""]","{""preference_conflict"": 1, ""supported_relation"": 1}",1,0,10
da-16-1--rep-003--solver-luna--user-simulator-red-team-trace,da-16-1,3,user-simulator-red-team-trace,user,11,9,False,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-16-1/rep-003/luna/user-simulator-red-team-trace/rubric-generations/generation-0011,31fc15d5b3f6f767f0cb4f456cad8d47ebcd25f2bc16edd791756c90f4631c1e,1,0,{},1,15,12,121,1089,90,10,80,8,0,0,0,0,"[""pair_ac1e3229fa9f403b"", ""pair_d090a8c94f66c03f""]","{""preference_conflict"": 1, ""supported_relation"": 1}",1,1,10
da-19-6--rep-002--solver-luna--user-simulator-red-team-trace,da-19-6,2,user-simulator-red-team-trace,user,1,,True,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-19-6/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0001,4a1518eb7d3ee385c1e80d56fc1f57623d93add3bdc234fda28b8c548277e317,1,1,"{""accepted"": 1}",1,3,3,,72,,,,,,,,,,,,,
da-19-6--rep-002--solver-luna--user-simulator-red-team-trace,da-19-6,2,user-simulator-red-team-trace,user,2,0,False,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-19-6/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0002,488ea188158cfb998fa415f173b9e21b8a52377d73aa85a604843e9abed17ea2,1,0,{},1,3,1,22,198,21,21,0,1,0,0,0,0,"[""pair_a182b15f4ef0e2b1""]","{""supported_relation"": 1}",1,0,2
da-19-6--rep-002--solver-luna--user-simulator-red-team-trace,da-19-6,2,user-simulator-red-team-trace,user,3,1,False,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-19-6/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0003,7eef671e794b77fb92fbe302e332ea1f8c9c604838616dbf78edb3f096cf0667,2,0,{},1,5,3,40,360,38,24,14,1,0,0,0,0,"[""pair_97701ead6913365d"", ""pair_69d9bf116a199348""]","{""supported_relation"": 2}",2,0,3
da-19-6--rep-002--solver-luna--user-simulator-red-team-trace,da-19-6,2,user-simulator-red-team-trace,user,4,2,False,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-19-6/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0004,fa6b0c6e735aa1ebc79658eb56e4bcb66413c0c9b51f325eaa58720efc4605b4,2,0,{},1,8,3,51,459,49,11,38,1,0,0,0,0,"[""pair_97701ead6913365d"", ""pair_69d9bf116a199348""]","{""supported_relation"": 2}",2,0,3
da-19-6--rep-002--solver-luna--user-simulator-red-team-trace,da-19-6,2,user-simulator-red-team-trace,user,5,3,False,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-19-6/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0005,264b6b540551bbe86aa942943947b6ebb90976eb51da68d0b21dfa9adfe5dba8,2,0,{},1,9,5,61,549,48,20,28,2,1,0,0,0,"[""pair_7584831b81857351"", ""pair_97701ead6913365d""]","{""supported_relation"": 2}",2,0,4
da-19-6--rep-002--solver-luna--user-simulator-red-team-trace,da-19-6,2,user-simulator-red-team-trace,user,6,4,False,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-19-6/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0006,5bca8e855fd54c9fa37be72259cd796687eeea5eaefcaedeee5bf1d8565ce225,2,0,{},1,11,4,71,639,56,9,47,2,1,0,0,0,"[""pair_7584831b81857351"", ""pair_97701ead6913365d""]","{""supported_relation"": 2}",2,0,4
da-19-6--rep-002--solver-luna--user-simulator-red-team-trace,da-19-6,2,user-simulator-red-team-trace,user,7,5,False,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-19-6/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0007,5843194a27b11d9de4ab5e5cdcbde95644c442a253a74295f4741c340a24df58,2,0,{},1,11,5,81,729,63,8,55,4,1,0,0,0,"[""pair_7584831b81857351"", ""pair_97701ead6913365d""]","{""supported_relation"": 2}",2,0,6
da-19-6--rep-002--solver-luna--user-simulator-red-team-trace,da-19-6,2,user-simulator-red-team-trace,user,8,6,False,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-19-6/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0008,6c0dba257af2054acaa57795ab104380471bab386d266b6ef70427571a957efa,2,0,{},1,13,7,91,819,71,25,46,4,1,0,0,0,"[""pair_2864ec0501604bcf"", ""pair_7584831b81857351""]","{""supported_relation"": 2}",2,0,6
da-19-6--rep-002--solver-luna--user-simulator-red-team-trace,da-19-6,2,user-simulator-red-team-trace,user,9,7,False,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-19-6/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0009,958e53567ec966c9208c107619edc022786858ce105ce7fa8b5d17b7f7721346,2,0,{},1,14,8,101,909,78,8,70,5,1,0,0,0,"[""pair_2864ec0501604bcf"", ""pair_7584831b81857351""]","{""supported_relation"": 2}",2,0,7
da-19-6--rep-002--solver-luna--user-simulator-red-team-trace,da-19-6,2,user-simulator-red-team-trace,user,10,8,False,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-19-6/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0010,1dd96f3a78fe4742d41b615d5a7d1f96234525580962c793f253759833dd15dd,2,0,{},1,15,7,111,999,86,9,77,6,1,0,0,0,"[""pair_2864ec0501604bcf"", ""pair_7584831b81857351""]","{""supported_relation"": 2}",2,0,8
da-19-6--rep-002--solver-luna--user-simulator-red-team-trace,da-19-6,2,user-simulator-red-team-trace,user,11,9,False,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-19-6/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0011,926f3b53288d2b43b194af56a2290b8a7f5177babdbc857d227be2ee91bcabf3,1,0,{},1,17,9,121,1089,93,10,83,6,1,0,0,0,"[""pair_0dbf2eb357c57d56"", ""pair_2864ec0501604bcf""]","{""supported_relation"": 2}",1,1,8
da-14-8--rep-001--solver-luna--user-simulator-red-team-trace,da-14-8,1,user-simulator-red-team-trace,user,1,,True,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-14-8/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0001,78eab06646d89247fa582caacf91009c26cb6923ed99f69eb881dff1abeb3e84,2,1,"{""criterion_support_failed"": 1, ""accepted"": 1}",1,3,3,,72,,,,,,,,,,,,,
da-14-8--rep-001--solver-luna--user-simulator-red-team-trace,da-14-8,1,user-simulator-red-team-trace,user,2,0,False,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-14-8/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0002,131dcab0239f118c725b2b5d273599d87436d4275f35ab4c4098c5124982b9e3,1,0,{},1,2,1,22,198,20,20,0,2,0,0,0,0,"[""pair_d9ae69c8cfd4168a""]","{""supported_relation"": 1}",1,0,3
da-14-8--rep-001--solver-luna--user-simulator-red-team-trace,da-14-8,1,user-simulator-red-team-trace,user,3,1,False,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-14-8/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0003,e2a6a23ace244a43c83dad05926322abaf83fba462f6d0a768ba7d4c78fc2972,2,0,{},1,4,2,40,360,30,14,16,2,0,0,0,0,"[""pair_f4a071987e0a5078"", ""pair_d9ae69c8cfd4168a""]","{""supported_relation"": 2}",2,0,4
da-14-8--rep-001--solver-luna--user-simulator-red-team-trace,da-14-8,1,user-simulator-red-team-trace,user,4,2,False,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-14-8/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0004,d4f2740a308ca2f88fba6294861298514489bbd9b0f59dd210d1914572e49281,0,0,{},1,7,5,51,459,29,9,20,2,0,0,0,0,"[""pair_d96f2a6c8d18b42a"", ""pair_31acb44980071578""]","{""preference_conflict"": 1, ""supported_relation"": 1}",0,1,4
da-14-8--rep-001--solver-luna--user-simulator-red-team-trace,da-14-8,1,user-simulator-red-team-trace,user,5,3,False,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-14-8/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0005,db73ba05e3e67ec0e2d9f4e9a89f94885803db62a9978daffc48f3adb71bfbc7,1,0,{},1,6,4,61,549,44,11,33,5,0,0,0,0,"[""pair_d9ae69c8cfd4168a"", ""pair_d96f2a6c8d18b42a""]","{""supported_relation"": 1, ""preference_conflict"": 1}",1,0,7
da-14-8--rep-001--solver-luna--user-simulator-red-team-trace,da-14-8,1,user-simulator-red-team-trace,user,6,4,False,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-14-8/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0006,16f0f79ff0beb4ad221492da64ffbca319c2cd16da7d5719c6151c84a83633ab,1,0,{},1,6,4,71,639,50,7,43,7,0,0,0,0,"[""pair_d9ae69c8cfd4168a"", ""pair_d96f2a6c8d18b42a""]","{""supported_relation"": 1, ""preference_conflict"": 1}",1,0,9
da-14-8--rep-001--solver-luna--user-simulator-red-team-trace,da-14-8,1,user-simulator-red-team-trace,user,7,5,False,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-14-8/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0007,b08b3e7874565c1bbf9a7e91ffefe7395f505af13f97ae75750e33efaf8569f8,1,0,{},1,8,5,81,729,58,10,48,7,0,0,0,0,"[""pair_f70c85b9711f6b22"", ""pair_d9ae69c8cfd4168a""]","{""supported_relation"": 2}",1,1,9
da-14-8--rep-001--solver-luna--user-simulator-red-team-trace,da-14-8,1,user-simulator-red-team-trace,user,8,6,False,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-14-8/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0008,f66a298f1be3b15b92bfcac81b928ecefad376224f4fb31a49efce20fbabf066,1,0,{},1,10,6,91,819,66,10,56,7,0,0,0,0,"[""pair_d9ae69c8cfd4168a"", ""pair_2e681ca273a135bc""]","{""supported_relation"": 1, ""preference_conflict"": 1}",1,0,9
da-14-8--rep-001--solver-luna--user-simulator-red-team-trace,da-14-8,1,user-simulator-red-team-trace,user,9,7,False,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-14-8/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0009,dad54926ca09e0f35405d4ad070c49ee20885737d0e2736aac46ebadb26f17ec,2,0,{},1,11,7,101,909,75,23,52,8,0,0,0,0,"[""pair_87e80df987b81470"", ""pair_d9ae69c8cfd4168a""]","{""supported_relation"": 2}",2,0,10
da-14-8--rep-001--solver-luna--user-simulator-red-team-trace,da-14-8,1,user-simulator-red-team-trace,user,10,8,False,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-14-8/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0010,aeb6d9523c1267bbbb9983a311bfb1f99d70a5e221c3fa26164a3d4c49f90b97,2,0,{},1,11,7,111,999,83,25,58,10,0,0,0,0,"[""pair_7baf705dd8b9f3d1"", ""pair_d9ae69c8cfd4168a""]","{""supported_relation"": 2}",2,0,12
da-14-8--rep-001--solver-luna--user-simulator-red-team-trace,da-14-8,1,user-simulator-red-team-trace,user,11,9,False,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-14-8/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0011,57fdb27b34246db3d139170ff729f94eaf9321cb83a1a1cd50f65166377c8736,2,0,{},1,11,7,121,1089,89,11,78,12,0,0,0,0,"[""pair_d9ae69c8cfd4168a"", ""pair_87e80df987b81470""]","{""supported_relation"": 2}",2,0,14
da-12-2--rep-001--solver-luna--user-simulator-red-team-trace,da-12-2,1,user-simulator-red-team-trace,user,1,,True,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-12-2/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0001,4c8f7b4a8a9dff2bf28b1a0595804b5467da6331d73c10762fe65d3fe1895756,0,0,{},0,3,0,,72,,,,,,,,,,,,,
da-12-2--rep-001--solver-luna--user-simulator-red-team-trace,da-12-2,1,user-simulator-red-team-trace,user,2,0,False,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-12-2/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0002,1c3a4cdd398bc633d1404995c7e8bb5f6f660dae5dba0933c1c2d3516fc3f76f,0,0,{},0,1,0,14,126,14,14,0,3,0,0,0,0,[],{},0,0,3
da-12-2--rep-001--solver-luna--user-simulator-red-team-trace,da-12-2,1,user-simulator-red-team-trace,user,3,1,False,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-12-2/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0003,40e22bd9700f4eadd9596f8a66317f747408e1a623a8e455246dc7db82707adb,0,0,{},0,1,0,20,180,20,6,14,5,0,0,0,0,[],{},0,0,5
da-12-2--rep-001--solver-luna--user-simulator-red-team-trace,da-12-2,1,user-simulator-red-team-trace,user,4,2,False,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-12-2/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0004,f6dff870f36164cc61e9cb2acd79cb39b39b71791ed11934a0c95f688b995a74,0,0,{},0,3,1,39,351,28,8,20,6,0,0,0,0,"[""pair_3600e31e283bfcf5""]","{""supported_relation"": 1}",0,1,7
da-12-2--rep-001--solver-luna--user-simulator-red-team-trace,da-12-2,1,user-simulator-red-team-trace,user,5,3,False,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-12-2/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0005,528130d01c9fac4e383bca1fbdbbfd17ee4c33ff399756e77285e20daacfb5ad,0,0,{},0,4,1,47,423,34,7,27,7,0,0,0,0,"[""pair_3600e31e283bfcf5""]","{""supported_relation"": 1}",0,1,8
da-12-2--rep-001--solver-luna--user-simulator-red-team-trace,da-12-2,1,user-simulator-red-team-trace,user,6,4,False,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-12-2/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0006,5f21f24073798e4f28a79590e64b1f2df0ace9fda65eca9819f875151abea62b,0,0,{},0,6,3,71,639,41,9,32,7,0,0,0,0,"[""pair_672ba1b69063b797"", ""pair_ef93284ea1756504""]","{""supported_relation"": 2}",0,2,9
da-12-2--rep-001--solver-luna--user-simulator-red-team-trace,da-12-2,1,user-simulator-red-team-trace,user,7,5,False,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-12-2/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0007,7c2a2c08830c8f0d3c82873a6a3a7513506330eb3a2a1b94086953003a8ed0eb,0,0,{},0,7,4,81,729,47,9,38,8,0,0,0,0,"[""pair_9f30e2f3c0565cdd"", ""pair_02f6724498be3640""]","{""supported_relation"": 2}",0,2,10
da-12-2--rep-001--solver-luna--user-simulator-red-team-trace,da-12-2,1,user-simulator-red-team-trace,user,8,6,False,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-12-2/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0008,fe14189b3a8cda6def18962e9b9f8ab2951db556350cfde69dde02c520daf33b,0,0,{},0,8,5,91,819,53,8,45,9,0,0,0,0,"[""pair_41147b2ce9655447"", ""pair_9f30e2f3c0565cdd""]","{""supported_relation"": 2}",0,2,11
da-12-2--rep-001--solver-luna--user-simulator-red-team-trace,da-12-2,1,user-simulator-red-team-trace,user,9,7,False,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-12-2/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0009,8f19d59b04f0724035e0762a014b092d4e4eb95d642a9889e9fea932fa139902,0,0,{},0,10,6,101,909,59,8,51,9,0,0,0,0,"[""pair_5281a5fa778b2acb"", ""pair_9f30e2f3c0565cdd""]","{""supported_relation"": 2}",0,2,11
da-12-2--rep-001--solver-luna--user-simulator-red-team-trace,da-12-2,1,user-simulator-red-team-trace,user,10,8,False,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-12-2/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0010,06581891a4ceb6bcba103f2ecf0c52454868d3e0584cd43a221c29a8c6d6d91b,0,0,{},0,9,5,111,999,65,7,58,12,0,0,0,0,"[""pair_41147b2ce9655447"", ""pair_9f30e2f3c0565cdd""]","{""supported_relation"": 2}",0,2,14
da-12-2--rep-001--solver-luna--user-simulator-red-team-trace,da-12-2,1,user-simulator-red-team-trace,user,11,9,False,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-12-2/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0011,21e52c0ffd5a61388897576b50ef03fb5e1e295cc8200c83c8e4254dfd363e1c,0,0,{},0,12,8,121,1089,71,9,62,11,0,0,0,0,"[""pair_ed3fa04570e620e0"", ""pair_9ecea340a9b19bab""]","{""supported_relation"": 2}",0,2,13
da-19-6--rep-003--solver-luna--full-red-team-trace,da-19-6,3,full-red-team-trace,full,1,,True,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-19-6/rep-003/luna/full-red-team-trace/rubric-generations/generation-0001,4a1518eb7d3ee385c1e80d56fc1f57623d93add3bdc234fda28b8c548277e317,1,1,"{""accepted"": 1}",1,3,3,,72,,,,,,,,,,,,,
da-19-6--rep-003--solver-luna--full-red-team-trace,da-19-6,3,full-red-team-trace,full,2,0,False,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-19-6/rep-003/luna/full-red-team-trace/rubric-generations/generation-0002,6a789d666603d426221e6a5bf314b9ac3ef409411137ff984e0fd58155134451,0,0,{},1,4,3,30,270,16,16,0,0,0,0,0,0,"[""pair_03e2d9cb27b1d0e9"", ""pair_48f4c1071533b42c""]","{""supported_relation"": 1, ""preference_conflict"": 1}",0,1,2
da-19-6--rep-003--solver-luna--full-red-team-trace,da-19-6,3,full-red-team-trace,full,3,1,False,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-19-6/rep-003/luna/full-red-team-trace/rubric-generations/generation-0003,7eef671e794b77fb92fbe302e332ea1f8c9c604838616dbf78edb3f096cf0667,0,0,{},1,4,3,40,360,22,6,16,2,0,0,0,0,"[""pair_03e2d9cb27b1d0e9"", ""pair_48f4c1071533b42c""]","{""supported_relation"": 1, ""preference_conflict"": 1}",0,1,4
da-19-6--rep-003--solver-luna--full-red-team-trace,da-19-6,3,full-red-team-trace,full,4,2,False,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-19-6/rep-003/luna/full-red-team-trace/rubric-generations/generation-0004,fa6b0c6e735aa1ebc79658eb56e4bcb66413c0c9b51f325eaa58720efc4605b4,1,0,{},1,7,5,51,459,39,18,21,2,0,0,0,0,"[""pair_9e3c23a1268163a3"", ""pair_03e2d9cb27b1d0e9""]","{""supported_relation"": 2}",1,1,4
da-19-6--rep-003--solver-luna--full-red-team-trace,da-19-6,3,full-red-team-trace,full,5,3,False,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-19-6/rep-003/luna/full-red-team-trace/rubric-generations/generation-0005,9ad43c83b7a190d3466c73782292ccc19a56df2aafb68c32aacc91ff03130fa8,1,0,{},1,8,6,56,504,43,15,28,2,0,0,0,0,"[""pair_6ebbdc62cdf96c09"", ""pair_03e2d9cb27b1d0e9""]","{""supported_relation"": 2}",1,1,4
da-19-6--rep-003--solver-luna--full-red-team-trace,da-19-6,3,full-red-team-trace,full,6,4,False,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-19-6/rep-003/luna/full-red-team-trace/rubric-generations/generation-0006,512eeff1c0d014a5297ef5aa14004ca14e2ad7ce5f8f3ac85477b781c8768e0b,1,0,{},1,8,6,61,549,46,4,42,3,0,0,0,0,"[""pair_03e2d9cb27b1d0e9"", ""pair_9e3c23a1268163a3""]","{""supported_relation"": 2}",1,1,5
da-19-6--rep-003--solver-luna--full-red-team-trace,da-19-6,3,full-red-team-trace,full,7,5,False,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-19-6/rep-003/luna/full-red-team-trace/rubric-generations/generation-0007,448539bf13e98fb8df1faa3562f8f2cbc7bf8ec4aa514e7699c69e5b344144b8,1,0,{},1,9,8,71,639,54,21,33,4,0,0,0,0,"[""pair_0ae631ff52a565ed"", ""pair_03e2d9cb27b1d0e9""]","{""supported_relation"": 2}",1,1,6
da-13-6--rep-002--solver-luna--full-red-team-trace,da-13-6,2,full-red-team-trace,full,1,,True,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-13-6/rep-002/luna/full-red-team-trace/rubric-generations/generation-0001,fadb02664986ba5318722abc1256c8421be8afb80d7b22c4d4fe7238f875b050,1,1,"{""accepted"": 1}",1,3,2,,72,,,,,,,,,,,,,
da-13-6--rep-002--solver-luna--full-red-team-trace,da-13-6,2,full-red-team-trace,full,2,0,False,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-13-6/rep-002/luna/full-red-team-trace/rubric-generations/generation-0002,3075d430af86ed1324b809abab2a25afbabcd5277c1e8206dfa9fa1d470fc05b,1,0,{},1,3,2,22,198,22,22,0,1,0,0,0,0,"[""pair_23700dcaf4f33f6c""]","{""supported_relation"": 1}",1,0,2
da-13-6--rep-002--solver-luna--full-red-team-trace,da-13-6,2,full-red-team-trace,full,3,1,False,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-13-6/rep-002/luna/full-red-team-trace/rubric-generations/generation-0003,d6a7beb634b2b244add47534ddd4207e3e4557c420495245349f9149db901c01,2,0,{},1,5,3,40,360,32,16,16,1,0,0,0,0,"[""pair_65cf3b20b1bdf5a3"", ""pair_23700dcaf4f33f6c""]","{""supported_relation"": 2}",2,0,3
da-13-6--rep-002--solver-luna--full-red-team-trace,da-13-6,2,full-red-team-trace,full,4,2,False,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-13-6/rep-002/luna/full-red-team-trace/rubric-generations/generation-0004,12a92e677372412e321f22c919e3ec807f5216780f5a7dcda47d5dfb62a23746,2,0,{},1,5,3,45,405,35,3,32,2,0,0,0,0,"[""pair_65cf3b20b1bdf5a3"", ""pair_23700dcaf4f33f6c""]","{""supported_relation"": 2}",2,0,4
da-13-6--rep-002--solver-luna--full-red-team-trace,da-13-6,2,full-red-team-trace,full,5,3,False,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-13-6/rep-002/luna/full-red-team-trace/rubric-generations/generation-0005,2a669923f744f037eb13fa7c0503a63af747a776e3f9c888d82e07ebb4f99d14,2,0,{},1,6,4,50,450,39,14,25,2,0,0,0,0,"[""pair_3fa3276da52b6b6f"", ""pair_65cf3b20b1bdf5a3""]","{""supported_relation"": 2}",2,0,4
