assignment_id,task_id,replicate,condition_id,arm,root,retained_revisions,solver_turns,stop_reason,online_updates,online_proposed,online_admitted,first_online_admission,first_reminder_turn,pre_turn1_online_admission,pre_turn1_reminder,proactive_reminders,corrective_reminders,penalized_feedback_opportunities,learning_attempts,learning_provider_failures,manifest_sha256,state_sha256
da-10-3--rep-001--solver-luna--full-red-team-trace,da-10-3,1,full-red-team-trace,full,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-10-3/rep-001/luna/full-red-team-trace,4,5,no_change,5,0,0,,,False,False,0,0,0,31,0,8db0957aa1e877d25fca233698ee5f719017d05ec1e372ddb72ac4089dacc815,d2b42ad5dc83f4851564e13c50734dc79f8404e0d9acb5befcc4e8d83f434479
da-19-6--rep-003--solver-luna--user-simulator-red-team-trace,da-19-6,3,user-simulator-red-team-trace,user,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-19-6/rep-003/luna/user-simulator-red-team-trace,5,6,no_change,6,10,0,,1,False,True,1,0,0,107,0,a2e0e4b9b86fa128ed2388d0f73e2bce8c7e841b4c1476128189a70d8b2322f5,172b7b575973b0faee90537195e5c3299de642f3bcdad36e4f03d812ff1c6999
da-15-7--rep-001--solver-luna--user-simulator-red-team-trace,da-15-7,1,user-simulator-red-team-trace,user,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-15-7/rep-001/luna/user-simulator-red-team-trace,10,10,max_revisions,10,2,0,,,False,False,0,0,0,125,2,f740b8b3a6289174849ac37ede30c64805a38c8573b38918e906dc78df5b7946,167f63114ad9bb5d18c61525bcf9baee32f5abfa113e1247630f3a5b7431210d
da-15-7--rep-003--solver-luna--full-red-team-trace,da-15-7,3,full-red-team-trace,full,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-15-7/rep-003/luna/full-red-team-trace,4,5,no_change,5,0,0,,,False,False,0,0,0,41,0,ebb0b5c486a5addee643d361a938268cff1eec57d20100d02725c9d5ca07a174,6a94e0469bb39407869f0c23e0546ad079fad58133a413925a062dbf893541ac
da-10-1--rep-002--solver-luna--user-simulator-red-team-trace,da-10-1,2,user-simulator-red-team-trace,user,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-10-1/rep-002/luna/user-simulator-red-team-trace,4,5,no_change,5,0,0,,,False,False,0,0,0,47,2,93bf977db4020e3a7140a47c17ff49ca347ea0f472ec46086058d52956ce1252,26934726be850af99d2c5855b8b960e99fba20c74ef5508f27f204213f274ec4
da-10-3--rep-003--solver-luna--user-simulator-red-team-trace,da-10-3,3,user-simulator-red-team-trace,user,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-10-3/rep-003/luna/user-simulator-red-team-trace,4,5,no_change,5,0,0,,,False,False,0,0,0,46,0,e48d179bd11a7c9aea4e3b3fc681782dd8774f77c9bb628eb499760b3a40da93,82b96ce9388ea490eb690805e362cdd857ef97fdc7b041f4a0ecffc39e995444
da-13-1--rep-001--solver-luna--full-red-team-trace,da-13-1,1,full-red-team-trace,full,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-13-1/rep-001/luna/full-red-team-trace,4,5,no_change,5,7,0,,,False,False,0,0,0,51,0,53c66e15b9208c69e7dc48c4d05c23c7b6fc4dbb7c86e4d5f07d700f2b3bdf93,b930b50c1caaa8b2f83f0a07047317ec76c8fc8aaec42fc68c633c3a0c6dfd70
da-18-5--rep-003--solver-luna--user-simulator-red-team-trace,da-18-5,3,user-simulator-red-team-trace,user,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-18-5/rep-003/luna/user-simulator-red-team-trace,7,8,no_change,8,0,0,,,False,False,0,0,0,69,1,40a8221741444262523ee84d0c9cb455c2d317d1be1eb53f1becdf3280cfbe32,7a87d35f6af7b6f8156ab5d6588c0c0d059419116ffba07f7d134804e235ae27
da-15-1--rep-003--solver-luna--full-red-team-trace,da-15-1,3,full-red-team-trace,full,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-15-1/rep-003/luna/full-red-team-trace,4,5,no_change,5,0,0,,,False,False,0,0,0,42,1,01f1bc54468e4533f522f0e28ad663bb512dc6cdaa116d75b1d0be0f4bc2890c,567205a7d090a58299083c491d074b20ca9b4ea85f60f0ff707630c74557ff05
da-18-5--rep-001--solver-luna--full-red-team-trace,da-18-5,1,full-red-team-trace,full,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-18-5/rep-001/luna/full-red-team-trace,4,5,no_change,5,0,0,,,False,False,0,0,0,34,0,85fa78ff16ea3d9e173ed8011d905c53ed5bc661d35d8778086264b0c24ba75c,1483c748ccf7dc59b44d8e1df00d9078fffb321f5007a0d15ad288796e8e481d
da-12-4--rep-001--solver-luna--full-red-team-trace,da-12-4,1,full-red-team-trace,full,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-12-4/rep-001/luna/full-red-team-trace,4,5,no_change,5,0,0,,,False,False,0,0,0,38,0,55e084649018ffe26b78a2a612e985a676ee00041646796ac4fba080ae871de3,ee9958ec8073bd007d1c1ab42c860147fead78695bfe65939aebd003b615ea2e
da-12-2--rep-001--solver-luna--full-red-team-trace,da-12-2,1,full-red-team-trace,full,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-12-2/rep-001/luna/full-red-team-trace,4,5,no_change,5,0,0,,,False,False,0,0,0,44,0,e91d5cf6c0028c926670b6157327b0dd7b7b0de97bd33058b6016e2324d3750b,b40c315d1caf34ed749ddb1414b5f2c022287ed3cc53d67e6f61ae761eee6223
da-14-3--rep-003--solver-luna--user-simulator-red-team-trace,da-14-3,3,user-simulator-red-team-trace,user,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-14-3/rep-003/luna/user-simulator-red-team-trace,4,5,no_change,5,0,0,,1,False,True,1,0,0,35,0,8e8dbb991ddfabbf452c7bfb3b6f6a7c35775a8b6716d57398f337a79d1a3c75,148968b5c0b4065f00634e761a656e9fcfdaf0941d8ecd0aeb54391e5191d92a
da-13-6--rep-003--solver-luna--full-red-team-trace,da-13-6,3,full-red-team-trace,full,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-13-6/rep-003/luna/full-red-team-trace,4,5,no_change,5,2,0,,1,False,True,0,1,1,59,0,dec9b902cb8da3205736d20646fba6546dc8320c53a3583861b205cfde9991da,e0861b585fee3746ce28c68a9c6c0caacdc1a472946026dbc9d48959b59bbaa5
da-15-2--rep-003--solver-luna--user-simulator-red-team-trace,da-15-2,3,user-simulator-red-team-trace,user,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-15-2/rep-003/luna/user-simulator-red-team-trace,10,10,max_revisions,10,4,0,,1,False,True,0,2,2,137,0,028c8866a103c1c250e05d48b7ac76cb00cb8a8d40ef385b845f8642db98b60a,784e3814147170cdc30a51110cd2799983ca7003442e6c5a333177a48e23e497
da-19-1--rep-002--solver-luna--full-red-team-trace,da-19-1,2,full-red-team-trace,full,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-19-1/rep-002/luna/full-red-team-trace,4,5,no_change,5,0,0,,,False,False,0,0,0,35,0,21e4e1f1d147eb349cf2735c3a637f99675c50b16ee59002e00e8581dce5e8b0,c62100b0ea5b5dd1320240b8390d5be909a17fe34c1d193f6f4a7cc4ae895678
da-14-1--rep-001--solver-luna--full-red-team-trace,da-14-1,1,full-red-team-trace,full,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-14-1/rep-001/luna/full-red-team-trace,4,5,no_change,5,5,0,,1,False,True,1,0,0,44,0,af432a8da896a6be53055dc7084eb54ac71a5297217363e78342036739c18b72,6a4d9c3a8c740edb6adbc0ec67dfb0e799dab4ee9702d75da57cb44e93b242b2
da-10-1--rep-002--solver-luna--full-red-team-trace,da-10-1,2,full-red-team-trace,full,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-10-1/rep-002/luna/full-red-team-trace,4,5,no_change,5,0,0,,,False,False,0,0,0,36,0,e195de5d78958a4fda9309abbc99c155e3781217fbd91d78b0b64945a038bd4e,0f63a0d3903d5a0ed21984554d0bf0c680e69c98bfc2b505f3eaca8b71257e2c
da-19-1--rep-003--solver-luna--full-red-team-trace,da-19-1,3,full-red-team-trace,full,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-19-1/rep-003/luna/full-red-team-trace,4,5,no_change,5,0,0,,,False,False,0,0,0,33,0,95c28a3c4d5e652985e0b500aee7cae04a6a467fda9c5acc48ed6c74ff8898ac,c791187829d8a4ef3b15fbd08157cc1a9493126a58ba71b97e27b30c84cb55ee
da-18-5--rep-002--solver-luna--user-simulator-red-team-trace,da-18-5,2,user-simulator-red-team-trace,user,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-18-5/rep-002/luna/user-simulator-red-team-trace,4,5,no_change,5,0,0,,,False,False,0,0,0,32,0,dcd22d5883e8c9ce745fb0ece694f1e671c984fcb7f5c1fbb3bfed7e000fd232,53099d6275fa19bf7425d02992aa9d97d4a3d21348782fc3acfc665379f23a0b
da-10-3--rep-002--solver-luna--full-red-team-trace,da-10-3,2,full-red-team-trace,full,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-10-3/rep-002/luna/full-red-team-trace,4,5,no_change,5,1,0,,,False,False,0,0,0,47,0,e1c5dd52c57ca595ec8f8b3de0211565d55454100f76014fbffdac6ee0439892,19551988b4631fe67e840da89606208cf715bd345c910239e297b4dc140989a2
da-10-3--rep-001--solver-luna--user-simulator-red-team-trace,da-10-3,1,user-simulator-red-team-trace,user,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-10-3/rep-001/luna/user-simulator-red-team-trace,10,10,max_revisions,10,0,0,,,False,False,0,0,0,83,0,8d9b585ad879383365f726d62bafb0a742341d7a96659b0307745b3368bc5cdc,8c6ebcb9935f8bcdc86e3bad2d5696518384b09932d7080447c5fcd5006150ef
da-13-1--rep-002--solver-luna--full-red-team-trace,da-13-1,2,full-red-team-trace,full,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-13-1/rep-002/luna/full-red-team-trace,4,5,no_change,5,0,0,,,False,False,0,0,0,38,0,08b9b5b474b282b6c1677594a66ab1b813b64d5f10757e983fc1b1d8e49987e9,d2978d80fa52347556dd22dc1e61dea57888b199582df84778e5c0db7e4e99a0
da-14-8--rep-001--solver-luna--full-red-team-trace,da-14-8,1,full-red-team-trace,full,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-14-8/rep-001/luna/full-red-team-trace,4,5,no_change,5,5,0,,1,False,True,1,0,0,38,0,e09369c43162a06f0265a0001f92af0b58bb1f512485d954a1741b0418864e0b,8e7f4c29bf1cfe963c3a20183626125d13c14beaed8d4e3dfb045e2033befc4c
da-18-7--rep-003--solver-luna--full-red-team-trace,da-18-7,3,full-red-team-trace,full,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-18-7/rep-003/luna/full-red-team-trace,4,5,no_change,5,0,0,,,False,False,0,0,0,33,0,5fb969e4d07cb0ce13ccbe67a93f2f0a7529fef08535c816c1c1264ac96a89ca,0c71fb9496fcf2f2f71d64d9d2c579b319f7aac1180a70630203e38fb8055457
da-10-1--rep-001--solver-luna--user-simulator-red-team-trace,da-10-1,1,user-simulator-red-team-trace,user,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-10-1/rep-001/luna/user-simulator-red-team-trace,10,10,max_revisions,10,0,0,,,False,False,0,0,0,82,1,9003eab1d51c5b614b8e7a4c36b110ca9fc5b38f55eea6e63b17a13f79c053a8,d1921de75c96749cb26337c8e284dc2ff86e47ebb08e45a6f80d2b76f9c04a60
da-15-2--rep-002--solver-luna--full-red-team-trace,da-15-2,2,full-red-team-trace,full,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-15-2/rep-002/luna/full-red-team-trace,7,8,no_change,8,6,0,,1,False,True,0,3,3,83,0,baa402bd8676b75a868942bce3bb434c5328a677c110d50ee71742202a1cc78a,e45c47fdeb5146298a757c6ccb88c5b749b5e1d9c5acb573d00b68563c387afd
da-10-3--rep-003--solver-luna--full-red-team-trace,da-10-3,3,full-red-team-trace,full,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-10-3/rep-003/luna/full-red-team-trace,4,5,no_change,5,0,0,,,False,False,0,0,0,31,1,d358db95fea6e0133c7a4daa0dd5ef390095fc792fda0c777eb546ef6ca26609,cb17c9f947f70196cffc00ca5186ce461b1366fe6995311d03f549378371dcc9
da-15-1--rep-003--solver-luna--user-simulator-red-team-trace,da-15-1,3,user-simulator-red-team-trace,user,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-15-1/rep-003/luna/user-simulator-red-team-trace,10,10,max_revisions,10,0,0,,,False,False,0,0,0,85,1,6bd84bf2339016a804c47231e8e3bc989fce67949de5f03dab99fabbafb7d3ef,5c7269cf7aa7b1c3f72aeedda756fab9a3a4f14914fd2ba3bed96e8372d99849
da-13-6--rep-003--solver-luna--user-simulator-red-team-trace,da-13-6,3,user-simulator-red-team-trace,user,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-13-6/rep-003/luna/user-simulator-red-team-trace,4,5,no_change,5,10,0,,1,False,True,0,1,1,84,0,c96e2f8f8c76d7e52c378f8e180cc8dd08b22fea68f77519634ea1bb4fcb9678,ea396ad71f34f207febb698c201bab5cb4113ce2b6e7406214d06a86d7c14e8f
da-13-5--rep-001--solver-luna--full-red-team-trace,da-13-5,1,full-red-team-trace,full,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-13-5/rep-001/luna/full-red-team-trace,4,5,no_change,5,0,0,,,False,False,0,0,0,33,0,c8d6eea3e9e731ec02b92d1a2ddaba475f5ed1f5b7c4a9b837e606e9794b375b,72c3ed88208381e22c1a40e3365c1cc4fa99fd6ee5cae46d9b6185617b3f0c91
da-18-7--rep-002--solver-luna--full-red-team-trace,da-18-7,2,full-red-team-trace,full,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-18-7/rep-002/luna/full-red-team-trace,4,5,no_change,5,0,0,,,False,False,0,0,0,31,0,1b096e6ad80de56c042f1f7649d0663d80c281a5b5084ec35414e42aa6b41df8,1ab3408c3bd386001c81915d67e8db43fff2d94f6eb7617f0ec2e71e6a51d72d
da-19-1--rep-002--solver-luna--user-simulator-red-team-trace,da-19-1,2,user-simulator-red-team-trace,user,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-19-1/rep-002/luna/user-simulator-red-team-trace,4,5,no_change,5,0,0,,,False,False,0,0,0,43,0,e77043a84380bce03a3c0b78afa00709535e77b7fdffb200319b1263e143b8a2,5eb3bf66e296f65e814df4e9abc70274116a80c4ba1cd4b5ff46d7071a825a43
da-16-1--rep-002--solver-luna--user-simulator-red-team-trace,da-16-1,2,user-simulator-red-team-trace,user,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-16-1/rep-002/luna/user-simulator-red-team-trace,4,5,no_change,5,1,0,,1,False,True,1,0,0,41,0,defdb476f63d510cf0c986e6757f25219b850a99cb2e9bd82d0c288a190c996d,ceba020c30b1a6718c7024be8d40a02aae345209118b52f4623eb4ca1dfdc6c8
da-12-2--rep-002--solver-luna--user-simulator-red-team-trace,da-12-2,2,user-simulator-red-team-trace,user,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-12-2/rep-002/luna/user-simulator-red-team-trace,10,10,max_revisions,10,0,0,,,False,False,0,0,0,86,1,fae491ec80829a5363d9db6be1327ab625b3bd51c9f036b4732ee544c388f2d4,8fb56d80081f8e8367ae17d70cca162de75103e3a909dd113bc42030cc0375e2
da-12-4--rep-001--solver-luna--user-simulator-red-team-trace,da-12-4,1,user-simulator-red-team-trace,user,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-12-4/rep-001/luna/user-simulator-red-team-trace,8,9,no_change,9,0,0,,,False,False,0,0,0,79,1,b1f9cbcde35c2f1853c9c981d2dadb88e07fe9bb25740ba508c4d93de56bb144,73c71a93c667c74b1cead0ac05c2d665646d88b2ec416e14da6439bc669d0bf7
da-13-3--rep-002--solver-luna--user-simulator-red-team-trace,da-13-3,2,user-simulator-red-team-trace,user,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-13-3/rep-002/luna/user-simulator-red-team-trace,4,5,no_change,5,0,0,,,False,False,0,0,0,31,0,40fc2187389dd82ef668daec53c7ffd0264dac6616665f90b1052410e21965d7,c133b226bca56dc999d4bd34c6ca559301eface1db2704fa193a20e26e1cf189
da-19-6--rep-001--solver-luna--full-red-team-trace,da-19-6,1,full-red-team-trace,full,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-19-6/rep-001/luna/full-red-team-trace,4,5,no_change,5,4,0,,1,False,True,0,1,1,78,0,da1d41ff866a2a4a4177cccec3706f4c9e3d169c6717d7aacc6194621d6d982e,af279427d7d6c400b2fcc50115921f5dddf48bd514c06f74b40f331b2afb468a
da-16-1--rep-001--solver-luna--full-red-team-trace,da-16-1,1,full-red-team-trace,full,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-16-1/rep-001/luna/full-red-team-trace,4,5,no_change,5,0,0,,1,False,True,0,1,1,36,0,27178e2272310aa0527c9c6c152bc57d83e3ae6a78022db94c9af42d9c4f0a9e,e4daf9329a4a3f983a7a6924fb0bd67ffa64d02b4bade14f330da4844bb46c3e
da-15-7--rep-002--solver-luna--user-simulator-red-team-trace,da-15-7,2,user-simulator-red-team-trace,user,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-15-7/rep-002/luna/user-simulator-red-team-trace,10,10,max_revisions,10,0,0,,,False,False,0,0,0,84,0,3ad16af4690b36b1f7919fb22cefc20d6b8306b5df81e3c6c684d10a0f7ef6e7,bc46931d08e44eeecc8977133c23a3890faca1aeb6dd3dc61656fef8d1a4e9db
da-15-1--rep-001--solver-luna--user-simulator-red-team-trace,da-15-1,1,user-simulator-red-team-trace,user,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-15-1/rep-001/luna/user-simulator-red-team-trace,10,10,max_revisions,10,1,0,,,False,False,0,0,0,107,0,433a6929a3bf2f431dab2f864d8e8640137a82cab4238017ad1b072ced1aefd8,b5c98dde839fb54f3e5238d7ec8e2bc35e1e28b07f96e8e2524a7bfca5655378
da-14-8--rep-003--solver-luna--user-simulator-red-team-trace,da-14-8,3,user-simulator-red-team-trace,user,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-14-8/rep-003/luna/user-simulator-red-team-trace,10,10,max_revisions,10,4,0,,1,False,True,1,0,0,91,0,a699ecec118f21cd9d9f09e0b17ee592b09222eb64b664c9ea8f625984700185,ff046187daadef54d03202bd34067c80ca6ae7778d4276a70dd9cb65d335c117
da-13-1--rep-003--solver-luna--full-red-team-trace,da-13-1,3,full-red-team-trace,full,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-13-1/rep-003/luna/full-red-team-trace,4,5,no_change,5,0,0,,,False,False,0,0,0,38,0,21087cf54c2cd61d62d0dc5ab7cc3d2a4c2be5acf3d304a4dee10ad1b8ed8094,7a35e4a3f57c3cb05d8b11fc8eabd871a8c5d743711121c858b3b45f784c01f9
da-14-8--rep-002--solver-luna--full-red-team-trace,da-14-8,2,full-red-team-trace,full,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-14-8/rep-002/luna/full-red-team-trace,4,5,no_change,5,4,0,,1,False,True,0,1,1,41,0,9c74b2dd9f3fec1ac67460a2304cb0ed58eedcb80a368c0552a8ebb3fc20f3d2,c09e0a0117ab9cc42e69483c843ece9985ba4e682087a6f3af43289919be456d
da-14-8--rep-003--solver-luna--full-red-team-trace,da-14-8,3,full-red-team-trace,full,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-14-8/rep-003/luna/full-red-team-trace,4,5,no_change,5,4,0,,1,False,True,1,0,0,40,0,0fc51396dc83193e3ad671436d857f258e1de31cde5cc084eefc7616bcf96ee4,99fa8ea8f7ae2d56a3799f8fe17dd50dea9997c086ff272b89ed7b133272f41f
da-13-3--rep-001--solver-luna--user-simulator-red-team-trace,da-13-3,1,user-simulator-red-team-trace,user,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-13-3/rep-001/luna/user-simulator-red-team-trace,5,6,no_change,6,0,0,,,False,False,0,0,0,45,0,e88628babc77edf6fe217063a3b9ccf7ce8c969e769a05ed798e8bc559aa183c,1955c35171a00ff81806f40e6199a07cdea0867fe6374ae5ed1f5c06ea44ccf4
da-13-5--rep-003--solver-luna--user-simulator-red-team-trace,da-13-5,3,user-simulator-red-team-trace,user,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-13-5/rep-003/luna/user-simulator-red-team-trace,4,5,no_change,5,0,0,,,False,False,0,0,0,42,0,a611dd3b25d197a0e233975886f7626852919f81fc436dcbd2f15186d8b0dddd,576e177ed731b0592db4241a56b9fc50667c6dc3e2126ecb6015b4647fc31d73
da-13-6--rep-001--solver-luna--full-red-team-trace,da-13-6,1,full-red-team-trace,full,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-13-6/rep-001/luna/full-red-team-trace,4,5,no_change,5,6,0,,1,False,True,1,0,0,63,0,a6843a3bcc54eaf0edf6913016e18893e35920ff2de0d0f18e84ba2a0abbbc87,1ecfce216c0a8be12904f8bcbcd1e28d1a667e4a8cc187aeb455b8dd389cbbad
da-15-1--rep-001--solver-luna--full-red-team-trace,da-15-1,1,full-red-team-trace,full,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-15-1/rep-001/luna/full-red-team-trace,6,7,no_change,7,4,0,,,False,False,0,0,0,72,0,8cf8f3f1e010b09f82057d9aac6de65abbb6d18a1a7193765a3e2fee9267d0bd,f8f20cc8c739f913ac1c6613191de194bb18d142571f330fe1f1618438b4bad9
da-19-1--rep-003--solver-luna--user-simulator-red-team-trace,da-19-1,3,user-simulator-red-team-trace,user,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-19-1/rep-003/luna/user-simulator-red-team-trace,5,6,no_change,6,1,0,,,False,False,0,0,0,59,1,4f3ccf3f2799dfb59c112f7b4665b00261264426efc77195dc2532f6a9c6aa6b,5dd8c53d5334c189c6a18080e62eda8fd378c3ff7616ec28c7cff5397b79d70c
da-12-4--rep-003--solver-luna--full-red-team-trace,da-12-4,3,full-red-team-trace,full,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-12-4/rep-003/luna/full-red-team-trace,4,5,no_change,5,0,0,,,False,False,0,0,0,38,0,a42b752ed3901c58690c3d6db5b2179abd317b98844e90fb64b696ff9b393d5f,413d171922c70cb4f735b725c7329af26e8ee1b4c1de5eadbef52bce7038011b
da-14-3--rep-002--solver-luna--full-red-team-trace,da-14-3,2,full-red-team-trace,full,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-14-3/rep-002/luna/full-red-team-trace,4,5,no_change,5,9,0,,1,False,True,1,0,0,63,0,0f466b7d8f1cb0b396be280b7053718e3c7fa95fe2aa017d27ec92b640ba721d,8dda4469bbf88476c752bd668c6d121e2904dc98fc4ef82ea2bad1f92d211705
da-13-3--rep-003--solver-luna--user-simulator-red-team-trace,da-13-3,3,user-simulator-red-team-trace,user,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-13-3/rep-003/luna/user-simulator-red-team-trace,4,5,no_change,5,0,0,,,False,False,0,0,0,31,0,83fd2369a352b82642f5c61b03201dabef05a3eecee0ec611f9f0c40c33e2191,0872704f9905715cab854071d4f5b671657af23b7b6ca60f8b013575ca44da30
